FIPS_CODE,FIRE_YEAR,FIRE_FREQUENCY,TOTAL_FIRE_SIZE,FIRE_RISK
29057,2019,9,1771.48,15943.32
29057,2020,11,96.69399999999999,1063.6339999999998
29059,2000,7,124.0,868.0
29059,2001,7,140.0,980.0
29059,2002,16,854.0,13664.0
29059,2004,2,450.0,900.0
29059,2006,7,5053.0,35371.0
29059,2008,1,167.0,167.0
29059,2009,5,1259.0,6295.0
29059,2010,4,3391.0,13564.0
29059,2011,3,220.0,660.0
29059,2012,2,629.0,1258.0
29059,2013,1,1.0,1.0
29059,2014,32,1024.0,32768.0
29059,2015,8,216.0,1728.0
29059,2016,13,2031.0,26403.0
29059,2018,11,106.089,1166.979
29059,2019,9,377.12,3394.08
29059,2020,13,59.325,771.225
29061,2002,17,527.0,8959.0
29061,2020,14,33.182,464.548
29063,2002,5,55.0,275.0
29063,2005,1,700.0,700.0
29063,2018,22,113.482,2496.604
29063,2020,3,102.56700000000001,307.701
29065,2000,3,12.0,36.0
29065,2001,46,304.0,13984.0
29065,2002,22,202.0,4444.0
29065,2005,12,638.5699999999999,7662.839999999999
29065,2006,19,2075.76,39439.44
29065,2007,10,930.3,9303.0
29065,2008,1,165.0,165.0
29065,2009,11,672.6,7398.6
29065,2010,12,787.44,9449.28
29065,2011,15,151.9,2278.5
29065,2012,18,819.3,14747.4
29065,2013,7,116.30000000000001,814.1000000000001
29065,2014,65,775.5,50407.5
29065,2015,22,100.06,2201.32
29065,2016,13,73.566,956.3580000000001
29065,2017,2,35.2,70.4
29065,2018,14,857.267,12001.738000000001
29065,2019,8,198.9,1591.2
29065,2020,26,257.509,6695.234
29067,2000,48,1030.0,49440.0
29067,2001,16,287.0,4592.0
29067,2002,8,73.0,584.0
29067,2004,1,304.0,304.0
29067,2005,13,613.5,7975.5
29067,2006,10,309.25,3092.5
29067,2007,5,535.0,2675.0
29067,2008,4,208.0,832.0
29067,2009,28,537.98,15063.44
29067,2010,4,49.2,196.8
29067,2011,3,6.0,18.0
29067,2012,5,875.0,4375.0
29067,2013,4,62.0,248.0
29067,2014,14,661.61,9262.54
29067,2015,2,61.0,122.0
29067,2016,9,113.42,1020.78
29067,2017,3,49.9,149.7
29067,2018,29,418.903,12148.187
29067,2019,32,297.93,9533.76
29067,2020,29,469.766,13623.214
29071,2000,2,5.0,10.0
29071,2001,17,68.0,1156.0
29071,2002,11,88.0,968.0
29071,2011,28,84.0,2352.0
29071,2013,12,38.0,456.0
29071,2014,57,243.0,13851.0
29071,2015,17,43.6,741.2
29071,2016,26,59.0,1534.0
29071,2018,33,76.655,2529.6150000000002
29071,2019,2,0.06,0.12
29071,2020,9,12.303999999999998,110.73599999999999
29073,2001,13,142.0,1846.0
29073,2002,1,5.0,5.0
29073,2014,8,76.5,612.0
29073,2015,1,2.0,2.0
29073,2016,1,2.0,2.0
29073,2018,9,749.465,6745.185
29073,2019,5,10.600000000000001,53.00000000000001
29073,2020,18,138.059,2485.062
29077,2000,3,8.0,24.0
29077,2001,3,29.0,87.0
29077,2002,1,71.0,71.0
29077,2011,34,67.0,2278.0
29077,2012,1,590.0,590.0
29077,2013,15,98.0,1470.0
29077,2014,29,118.0,3422.0
29077,2015,23,43.6,1002.8000000000001
29077,2016,4,10.26,41.04
29077,2018,42,139.812,5872.104
29077,2019,14,74.14,1037.96
29077,2020,35,83.52000000000001,2923.2000000000003
29079,2018,7,3.2910000000000004,23.037000000000003
29079,2019,5,9.57,47.85
29079,2020,3,3.5029999999999997,10.508999999999999
29081,2001,1,20.0,20.0
29081,2002,11,1316.0,14476.0
29081,2011,10,89.0,890.0
29081,2013,7,151.0,1057.0
29081,2014,8,83.0,664.0
29081,2016,1,0.5,0.5
29081,2019,1,0.66,0.66
29083,2000,4,40.0,160.0
29083,2001,4,239.0,956.0
29083,2002,7,3197.0,22379.0
29083,2003,1,100.0,100.0
29083,2004,1,225.0,225.0
29083,2005,6,1141.0,6846.0
29083,2006,16,3611.0,57776.0
29083,2007,1,100.0,100.0
29083,2008,1,360.0,360.0
29083,2009,7,1359.0,9513.0
29083,2010,2,331.0,662.0
29083,2011,23,355.0,8165.0
29083,2012,5,805.0,4025.0
29083,2013,7,68.0,476.0
29083,2014,61,2942.0,179462.0
29083,2015,33,208.25,6872.25
29083,2016,31,256.7,7957.7
29083,2018,36,504.312,18155.232
29083,2019,24,74.93,1798.3200000000002
29083,2020,30,51.588,1547.64
29085,2001,10,121.0,1210.0
29085,2002,2,53.0,106.0
29085,2006,2,353.0,706.0
29085,2009,1,150.0,150.0
29085,2011,5,16.5,82.5
29085,2014,3,224.0,672.0
29085,2015,4,197.0,788.0
29085,2018,9,93.54599999999999,841.914
29085,2019,4,10.76,43.04
29085,2020,3,18.78,56.34
29087,2011,1,15.0,15.0
29087,2014,3,55.1,165.3
29087,2018,1,0.3,0.3
29087,2019,1,0.01,0.01
29087,2020,1,8.216,8.216
29091,2000,29,297.0,8613.0
29091,2001,14,629.0,8806.0
29091,2002,11,247.0,2717.0
29091,2005,11,97.2,1069.2
29091,2006,4,57.5,230.0
29091,2007,4,232.0,928.0
29091,2008,1,0.02,0.02
29091,2009,10,681.49,6814.9
29091,2010,12,309.63,3715.56
29091,2011,1,680.0,680.0
29091,2012,8,416.95,3335.6
29091,2013,1,0.8,0.8
29091,2014,30,490.1,14703.0
29091,2015,7,99.25,694.75
29091,2016,24,115.30000000000001,2767.2000000000003
29091,2017,11,110.25,1212.75
29091,2018,53,655.7760000000001,34756.128000000004
29091,2019,38,210.49,7998.620000000001
29091,2020,45,1052.457,47360.565
29093,2000,1,1.0,1.0
29093,2001,2,6.0,12.0
29093,2002,1,2.0,2.0
29093,2005,13,289.17,3759.21
29093,2006,11,513.71,5650.81
29093,2007,4,24.0,96.0
29093,2008,7,306.5,2145.5
29093,2009,5,287.0,1435.0
29093,2010,8,450.71000000000004,3605.6800000000003
29093,2012,16,1091.07,17457.12
29093,2013,2,11.649999999999999,23.299999999999997
29093,2014,4,41.13,164.52
29093,2015,4,20.35,81.4
29093,2016,5,15.87,79.35
29093,2017,6,128.22,769.3199999999999
29093,2018,6,37.316,223.89600000000002
29093,2019,2,9.4,18.8
29093,2020,4,96.35,385.4
29095,2011,1,1.25,1.25
29095,2018,18,71.59,1288.6200000000001
29095,2019,3,3.4299999999999997,10.29
29095,2020,11,21.945,241.395
29097,2000,8,48.0,384.0
29097,2001,2,5.0,10.0
29097,2002,2,82.0,164.0
29097,2011,1,1.0,1.0
29097,2013,7,9.0,63.0
29097,2014,14,17.0,238.0
29097,2015,7,6.5,45.5
29097,2016,10,8.5,85.0
29097,2018,10,11.638,116.38
29097,2019,11,55.029999999999994,605.3299999999999
29097,2020,30,147.841,4435.2300000000005
29099,2011,50,95.5,4775.0
29099,2013,32,57.0,1824.0
29099,2014,80,149.0,11920.0
29099,2015,26,48.851,1270.126
29099,2016,36,38.801,1396.836
29099,2018,20,22.216,444.32000000000005
29099,2019,9,21.07,189.63
29099,2020,13,11.277,146.601
29101,2011,8,38.0,304.0
29101,2015,65,657.25,42721.25
29101,2016,16,110.0,1760.0
29101,2018,78,629.707,49117.146
29101,2019,17,28.73,488.41
29101,2020,14,35.585,498.19
29103,2013,1,1.0,1.0
29103,2014,2,197.0,394.0
29103,2016,1,4.0,4.0
29103,2018,1,107.394,107.394
29103,2019,1,53.03,53.03
29103,2020,6,25.985,155.91
29105,2000,20,1388.0,27760.0
29105,2001,31,1097.0,34007.0
29105,2002,21,1066.0,22386.0
29105,2005,12,1003.21,12038.52
29105,2006,13,813.0,10569.0
29105,2007,5,2240.0,11200.0
29105,2008,7,889.0,6223.0
29105,2009,10,3965.05,39650.5
29105,2010,2,48.0,96.0
29105,2011,3,478.0,1434.0
29105,2012,10,1469.25,14692.5
29105,2013,1,2.0,2.0
29105,2014,20,438.14,8762.8
29105,2015,36,768.0699999999999,27650.519999999997
29105,2016,20,795.7,15914.0
29105,2017,3,31.689999999999998,95.07
29105,2018,4,118.027,472.108
29105,2019,1,10.0,10.0
29105,2020,2,7.12,14.24
29107,2014,7,223.0,1561.0
29107,2015,11,34.0,374.0
29107,2016,10,13.0,130.0
29107,2018,15,40.996,614.94
29107,2019,6,61.05,366.29999999999995
29107,2020,11,46.156000000000006,507.71600000000007
29109,2000,15,38.0,570.0
29109,2001,18,153.0,2754.0
29109,2011,9,40.0,360.0
29109,2012,2,644.0,1288.0
29109,2013,9,108.0,972.0
29109,2014,21,57.0,1197.0
29109,2016,16,78.0,1248.0
29109,2018,27,159.45,4305.15
29109,2019,9,7.14,64.25999999999999
29109,2020,23,72.012,1656.276
29111,2002,7,110.0,770.0
29111,2011,4,7.0,28.0
29111,2013,5,8.0,40.0
29111,2016,3,41.2,123.60000000000001
29111,2018,12,230.306,2763.672
29111,2019,3,17.49,52.47
29111,2020,8,39.119,312.952
29113,2011,3,6.0,18.0
29113,2013,5,7.5,37.5
29113,2015,2,25.01,50.02
29113,2016,1,9.0,9.0
29113,2018,4,4.587,18.348
29113,2019,2,8.44,16.88
29113,2020,1,0.394,0.394
29115,2002,4,65.0,260.0
29115,2009,1,2.0,2.0
29115,2011,4,112.0,448.0
29115,2013,2,13.0,26.0
29115,2014,3,133.0,399.0
29115,2015,5,46.0,230.0
29115,2016,2,11.0,22.0
29115,2018,11,386.778,4254.558
29115,2019,2,1.23,2.46
29115,2020,4,9.661,38.644
29117,2002,8,209.0,1672.0
29117,2014,3,260.0,780.0
29117,2015,2,25.0,50.0
29117,2018,15,390.945,5864.175
29117,2019,7,6.57,45.99
29117,2020,6,77.886,467.316
29119,2001,8,623.0,4984.0
29119,2002,2,40.0,80.0
29119,2007,1,176.0,176.0
29119,2008,1,180.0,180.0
29119,2014,10,32.0,320.0
29119,2018,18,30.613,551.034
29119,2019,15,95.97,1439.55
29119,2020,21,68.806,1444.926
29121,2001,1,1.0,1.0
29121,2002,31,597.0,18507.0
29121,2004,1,107.0,107.0
29121,2013,1,10.0,10.0
29121,2014,16,206.0,3296.0
29121,2016,1,2.0,2.0
29121,2018,14,76.624,1072.7359999999999
29121,2020,12,33.635999999999996,403.63199999999995
29123,2001,1,5.0,5.0
29123,2002,1,8.0,8.0
29123,2005,4,66.67999999999999,266.71999999999997
29123,2007,5,355.3,1776.5
29123,2009,2,1.61,3.22
29123,2011,24,43.0,1032.0
29123,2012,3,543.0,1629.0
29123,2013,12,107.8,1293.6
29123,2014,28,98.0,2744.0
29123,2015,22,69.75,1534.5
29123,2016,29,115.85,3359.6499999999996
29123,2017,6,103.32000000000001,619.9200000000001
29123,2018,26,193.913,5041.738
29123,2019,8,35.42,283.36
29123,2020,17,117.293,1993.9810000000002
29125,2000,3,34.0,102.0
29125,2001,17,217.0,3689.0
29125,2002,5,73.0,365.0
29125,2011,3,3.0,9.0
29125,2014,33,479.0,15807.0
29125,2015,5,14.0,70.0
29125,2016,5,12.0,60.0
29125,2018,4,12.396,49.584
29125,2019,2,1.8699999999999999,3.7399999999999998
29125,2020,3,24.701999999999998,74.106
29127,2002,1,16.0,16.0
29127,2018,22,52.198,1148.356
29127,2019,13,39.89,518.57
29127,2020,19,32.554,618.5260000000001
29129,2014,21,984.0,20664.0
29129,2015,28,389.0,10892.0
29129,2018,28,810.313,22688.764
29131,2001,3,135.0,405.0
29131,2002,1,1.0,1.0
29131,2011,5,25.0,125.0
29131,2012,1,240.0,240.0
29131,2013,9,24.0,216.0
29131,2014,33,317.0,10461.0
29131,2015,3,10.25,30.75
29131,2018,16,1584.8799999999999,25358.079999999998
29131,2019,9,31.47,283.23
29131,2020,17,15.33,260.61
29133,2019,7,2.61,18.27
29135,2018,10,109.98599999999999,1099.86
29135,2019,16,36.17,578.72
29135,2020,4,2.6719999999999997,10.687999999999999
29137,2015,5,87.0,435.0
29137,2016,12,63.0,756.0
29137,2018,6,65.938,395.62800000000004
29137,2019,4,12.28,49.12
29137,2020,9,138.907,1250.163
29139,2011,2,3.0,6.0
29139,2013,3,4.0,12.0
29139,2014,1,5.0,5.0
29139,2016,2,112.1,224.2
29139,2018,4,26.209,104.836
29139,2019,1,0.3,0.3
29139,2020,3,65.099,195.29700000000003
29141,2000,2,2.0,4.0
29141,2001,10,485.0,4850.0
29141,2002,1,50.0,50.0
29141,2006,1,745.0,745.0
29141,2011,9,41.0,369.0
29141,2012,1,300.0,300.0
29141,2013,13,30.0,390.0
29141,2014,40,346.0,13840.0
29141,2015,46,246.1,11320.6
29141,2016,36,43.01,1548.36
29141,2018,31,93.811,2908.141
29141,2019,30,517.54,15526.199999999999
29141,2020,17,24.696,419.83200000000005
29143,2020,6,1.5,9.0
29145,2000,21,74.0,1554.0
29145,2001,13,46.0,598.0
29145,2006,2,420.0,840.0
29145,2011,56,289.6,16217.600000000002
29145,2013,16,26.0,416.0
29145,2014,43,56.0,2408.0
29145,2015,38,35.79,1360.02
29145,2016,49,115.96000000000001,5682.04
29145,2018,91,311.399,28337.309
29145,2019,124,151.64,18803.359999999997
29145,2020,106,349.043,36998.558
29147,2013,2,30.0,60.0
29147,2016,1,1.0,1.0
29147,2018,13,13.268,172.484
29147,2019,1,87.88,87.88
29147,2020,4,53.852000000000004,215.40800000000002
29149,2000,10,22.0,220.0
29149,2001,15,251.0,3765.0
29149,2002,24,496.0,11904.0
29149,2005,9,259.75,2337.75
29149,2006,3,64.75,194.25
29149,2007,11,721.65,7938.15
29149,2008,3,30.85,92.55000000000001
29149,2010,12,1364.58,16374.96
29149,2011,4,140.0,560.0
29149,2012,14,504.58,7064.12
29149,2013,6,146.15,876.9000000000001
29149,2014,16,199.48000000000002,3191.6800000000003
29149,2015,10,145.8,1458.0
29149,2016,2,51.0,102.0
29149,2017,4,466.52,1866.08
29149,2018,41,556.129,22801.289
29149,2019,22,97.53,2145.66
29149,2020,22,101.944,2242.768
29151,2001,4,19.0,76.0
29151,2011,2,2.0,4.0
29151,2014,22,71.5,1573.0
29151,2015,1,3.0,3.0
29151,2018,13,11.738,152.594
29151,2019,11,85.74,943.14
29151,2020,8,40.185,321.48
29153,2000,50,665.0,33250.0
29153,2001,27,277.0,7479.0
29153,2002,13,90.0,1170.0
29153,2004,1,270.0,270.0
29153,2005,8,115.5,924.0
29153,2006,12,212.75,2553.0
29153,2007,9,613.15,5518.349999999999
29153,2008,2,114.03,228.06
29153,2009,9,575.2,5176.8
29153,2010,14,1432.75,20058.5
29153,2011,5,1129.0,5645.0
29153,2012,4,1144.0,4576.0
29153,2013,8,126.3,1010.4
29153,2014,5,484.0,2420.0
29153,2015,6,13.45,80.69999999999999
29153,2016,15,1017.7,15265.5
29153,2017,9,353.08000000000004,3177.7200000000003
29153,2018,26,232.636,6048.536
29153,2019,14,308.17,4314.38
29153,2020,20,142.954,2859.08
29155,2018,11,20.18,221.98
29155,2019,15,43.82,657.3
29157,2011,5,157.0,785.0
29157,2018,1,0.007,0.007
29159,2014,1,5.0,5.0
29159,2018,21,102.206,2146.326
29159,2019,5,6.47,32.35
29159,2020,8,5.593,44.744
29161,2000,2,6.0,12.0
29161,2001,2,10.0,20.0
29161,2002,2,2.0,4.0
29161,2005,8,619.75,4958.0
29161,2006,8,100.0,800.0
29161,2007,2,274.0,548.0
29161,2008,2,230.0,460.0
29161,2009,12,149.7,1796.3999999999999
29161,2010,8,65.43,523.44
29161,2011,12,22.5,270.0
29161,2012,8,15.6,124.8
29161,2013,3,179.0,537.0
29161,2014,17,91.47999999999999,1555.1599999999999
29161,2015,3,4.6,13.799999999999999
29161,2016,5,107.27,536.35
29161,2017,10,38.25,382.5
29161,2018,43,142.773,6139.239
29161,2019,18,372.7,6708.599999999999
29161,2020,46,191.576,8812.496
29163,2002,1,2.0,2.0
29163,2015,6,29.0,174.0
29163,2016,1,0.007,0.007
29163,2018,6,60.184999999999995,361.10999999999996
29163,2019,4,0.92,3.68
29163,2020,3,3.194,9.582
29165,2014,1,180.0,180.0
29165,2016,1,0.25,0.25
29165,2018,4,667.2359999999999,2668.9439999999995
29165,2019,3,0.43,1.29
29167,2000,8,67.0,536.0
29167,2001,5,105.0,525.0
29167,2002,12,71.0,852.0
29167,2009,2,4.0,8.0
29167,2010,1,108.0,108.0
29167,2011,4,8.0,32.0
29167,2012,1,772.0,772.0
29167,2013,2,2.0,4.0
29167,2014,2,10.0,20.0
29167,2016,2,13.0,26.0
29167,2018,26,79.952,2078.752
29167,2019,21,83.78999999999999,1759.59
29167,2020,18,49.775999999999996,895.968
29169,2000,1,2.0,2.0
29169,2001,9,142.0,1278.0
29169,2005,1,45.12,45.12
29169,2006,3,19.0,57.0
29169,2007,2,1452.0,2904.0
29169,2009,8,111.0,888.0
29169,2010,2,30.45,60.9
29169,2011,1,1.0,1.0
29169,2012,7,152.64,1068.48
29169,2013,5,54.0,270.0
29169,2014,33,242.96,8017.68
29169,2015,35,169.55,5934.25
29169,2016,29,62.5,1812.5
29169,2017,3,5.050000000000001,15.150000000000002
29169,2018,8,94.7,757.6
29169,2019,7,2.57,17.99
29169,2020,3,5.4,16.200000000000003
29171,2002,5,73.0,365.0
29171,2014,5,75.0,375.0
29171,2019,1,2.15,2.15
29173,2018,10,17.101,171.01
29173,2019,3,8.08,24.240000000000002
29173,2020,6,80.072,480.432
29175,2001,5,7.0,35.0
29175,2002,3,28.0,84.0
29175,2011,12,29.0,348.0
29175,2013,2,6.0,12.0
29175,2014,17,81.0,1377.0
29175,2016,1,5.0,5.0
29175,2018,13,145.551,1892.1629999999998
29175,2019,3,18.28,54.84
29175,2020,9,180.716,1626.444
29177,2002,13,35.0,455.0
29177,2011,6,18.0,108.0
29177,2014,5,264.0,1320.0
29177,2018,19,545.93,10372.669999999998
29177,2020,10,62.504000000000005,625.0400000000001
29179,2000,8,24.0,192.0
29179,2001,13,227.0,2951.0
29179,2002,13,134.0,1742.0
29179,2005,7,3458.17,24207.190000000002
29179,2006,15,408.04999999999995,6120.749999999999
29179,2007,11,1941.5,21356.5
29179,2008,4,31.6,126.4
29179,2009,12,395.5,4746.0
29179,2010,4,487.5,1950.0
29179,2011,11,2369.0,26059.0
29179,2012,10,472.25,4722.5
29179,2013,4,18.0,72.0
29179,2014,19,915.5,17394.5
29179,2015,4,3161.9,12647.6
29179,2016,8,74.21000000000001,593.6800000000001
29179,2017,6,116.4,698.4000000000001
29179,2018,27,818.544,22100.688
29179,2019,29,630.9599999999999,18297.839999999997
29179,2020,13,1706.702,22187.126
29181,2000,25,278.0,6950.0
29181,2001,17,179.0,3043.0
29181,2002,7,40.0,280.0
29181,2005,16,433.5,6936.0
29181,2006,5,750.5,3752.5
29181,2007,9,344.0,3096.0
29181,2008,2,176.3,352.6
29181,2009,6,258.25,1549.5
29181,2010,8,448.71000000000004,3589.6800000000003
29181,2011,11,160.0,1760.0
29181,2012,4,185.98,743.92
29181,2013,2,50.17,100.34
29181,2014,10,445.14,4451.4
29181,2015,4,158.7,634.8
29181,2016,10,213.91,2139.1
29181,2017,7,86.96000000000001,608.72
29181,2018,16,140.004,2240.064
29181,2019,13,242.56,3153.28
29181,2020,7,87.10900000000001,609.763
29183,2011,4,6.7,26.8
29183,2013,1,1.0,1.0
29183,2014,5,6.0,30.0
29183,2015,4,3.6,14.4
29183,2016,3,2.2,6.6000000000000005
29183,2018,4,4.545,18.18
29183,2019,1,0.3,0.3
29183,2020,14,15.427999999999999,215.992
29185,2000,2,738.0,1476.0
29185,2001,6,1504.0,9024.0
29185,2002,12,901.0,10812.0
29185,2004,3,453.0,1359.0
29185,2005,2,593.0,1186.0
29185,2006,5,1299.0,6495.0
29185,2009,6,1944.0,11664.0
29185,2010,1,162.0,162.0
29185,2011,7,138.0,966.0
29185,2012,2,266.0,532.0
29185,2013,13,92.0,1196.0
29185,2014,45,1195.0,53775.0
29185,2015,10,578.0,5780.0
29185,2016,11,58.625,644.875
29185,2018,16,142.6,2281.6
29185,2019,2,16.15,32.3
29185,2020,1,0.25,0.25
29186,2014,1,1.0,1.0
29186,2018,20,41.939,838.78
29186,2019,5,9.41,47.05
29186,2020,10,72.247,722.47
29187,2013,2,21.0,42.0
29187,2016,7,94.0,658.0
29187,2018,21,304.349,6391.329
29187,2019,7,6.12,42.84
29187,2020,14,16.225,227.15000000000003
29189,2011,4,4.0,16.0
29189,2013,4,4.0,16.0
29189,2014,10,10.5,105.0
29195,2011,2,6.0,12.0
29195,2014,11,143.0,1573.0
29195,2018,4,9.146999999999998,36.587999999999994
29195,2019,4,1.1,4.4
29197,2002,6,392.0,2352.0
29197,2006,1,140.0,140.0
29197,2014,9,59.0,531.0
29197,2015,6,176.0,1056.0
29197,2019,1,0.24,0.24
29197,2020,1,0.871,0.871
29199,2002,2,41.0,82.0
29199,2011,1,5.0,5.0
29199,2014,6,71.0,426.0
29199,2015,5,82.6,413.0
29199,2016,3,45.1,135.3
29199,2018,5,21.91,109.55
29199,2019,3,13.28,39.839999999999996
29199,2020,3,3.6109999999999998,10.832999999999998
29201,2015,1,25.0,25.0
29201,2018,3,2.204,6.612
29201,2019,1,569.61,569.61
29203,2000,28,452.0,12656.0
29203,2001,37,779.0,28823.0
29203,2002,17,364.0,6188.0
29203,2003,2,286.0,572.0
29203,2005,11,984.64,10831.039999999999
29203,2006,15,383.1,5746.5
29203,2007,28,800.5,22414.0
29203,2008,2,313.0,626.0
29203,2009,16,1111.85,17789.6
29203,2010,9,335.65999999999997,3020.9399999999996
29203,2011,33,1751.75,57807.75
29203,2012,19,818.56,15552.64
29203,2013,24,603.21,14477.04
29203,2014,33,1529.4,50470.200000000004
29203,2015,19,321.3,6104.7
29203,2016,50,1461.12,73056.0
29203,2017,12,420.02000000000004,5040.240000000001
29203,2018,15,1708.051,25620.765
29203,2019,18,680.3299999999999,12245.939999999999
29203,2020,51,1196.905,61042.155
29205,2002,4,129.0,516.0
29205,2011,1,1.0,1.0
29205,2018,16,209.23000000000002,3347.6800000000003
29205,2019,2,0.33999999999999997,0.6799999999999999
29205,2020,2,0.789,1.578
29207,2014,1,5.0,5.0
29207,2016,1,40.0,40.0
29207,2018,13,17.611,228.943
29207,2019,11,11.45,125.94999999999999
29207,2020,7,13.823,96.761
29209,2000,2,35.0,70.0
29209,2001,5,312.0,1560.0
29209,2002,5,107.0,535.0
29209,2004,1,322.0,322.0
29209,2005,2,192.3,384.6
29209,2006,1,1.0,1.0
29209,2010,1,10.0,10.0
29209,2011,9,18.0,162.0
29209,2012,1,0.1,0.1
29209,2014,1,0.5,0.5
29209,2017,1,1.8,1.8
29209,2018,7,205.49400000000003,1438.458
29209,2019,9,108.03,972.27
29209,2020,10,63.592,635.92
29211,2002,2,60.0,120.0
29211,2011,1,3.0,3.0
29211,2019,2,246.85,493.7
29213,2000,2,12.0,24.0
29213,2001,1,2.0,2.0
29213,2002,3,110.0,330.0
29213,2004,1,139.0,139.0
29213,2005,5,379.4,1897.0
29213,2006,7,64.25,449.75
29213,2007,8,333.7,2669.6
29213,2008,3,22.95,68.85
29213,2009,12,118.68,1424.16
29213,2010,15,324.33,4864.95
29213,2012,6,1657.65,9945.900000000001
29213,2013,14,547.3,7662.199999999999
29213,2014,9,575.6,5180.400000000001
29213,2015,3,566.4,1699.1999999999998
29213,2016,32,2680.18,85765.76
29213,2017,34,2968.77,100938.18
29213,2018,37,2834.821,104888.377
29213,2019,22,1049.57,23090.539999999997
29213,2020,31,2740.643,84959.933
29215,2000,65,521.0,33865.0
29215,2001,37,500.0,18500.0
29215,2002,21,134.0,2814.0
29215,2005,6,279.25,1675.5
29215,2006,6,98.0,588.0
29215,2007,2,122.0,244.0
29215,2008,6,97.6,585.5999999999999
29215,2009,1,3.0,3.0
29215,2010,9,196.0,1764.0
29215,2011,2,5.0,10.0
29215,2012,10,73.32000000000001,733.2
29215,2013,6,11.4,68.4
29215,2014,14,69.6,974.3999999999999
29215,2015,8,100.2,801.6
29215,2016,21,337.84000000000003,7094.64
29215,2017,6,48.86,293.15999999999997
29215,2018,14,236.791,3315.074
29215,2019,10,59.22,592.2
29215,2020,16,325.679,5210.864
29217,2006,2,336.0,672.0
29217,2011,11,152.0,1672.0
29217,2012,1,118.0,118.0
29217,2013,1,1.0,1.0
29217,2014,5,49.0,245.0
29217,2015,11,277.0,3047.0
29217,2016,5,77.0,385.0
29217,2018,9,159.102,1431.9180000000001
29217,2019,8,25.92,207.36
29217,2020,4,66.73599999999999,266.94399999999996
29219,2005,1,265.0,265.0
29219,2011,3,7.0,21.0
29219,2015,7,3.86,27.02
29219,2016,9,2.55,22.95
29219,2018,14,202.87400000000002,2840.2360000000003
29219,2019,7,1.87,13.09
29219,2020,17,57.467,976.939
29221,2000,8,123.0,984.0
29221,2001,27,212.0,5724.0
29221,2002,14,198.0,2772.0
29221,2004,1,1026.0,1026.0
29221,2005,19,664.74,12630.06
29221,2006,4,367.32,1469.28
29221,2007,7,272.7,1908.8999999999999
29221,2008,4,161.0,644.0
29221,2009,10,403.0,4030.0
29221,2010,7,299.78999999999996,2098.5299999999997
29221,2011,25,574.5,14362.5
29221,2012,9,440.59000000000003,3965.3100000000004
29221,2013,38,117.9,4480.2
29221,2014,64,405.73,25966.72
29221,2015,48,395.65999999999997,18991.68
29221,2016,46,1250.62,57528.52
29221,2017,7,37.16,260.12
29221,2018,23,163.726,3765.698
29221,2019,3,365.22999999999996,1095.6899999999998
29221,2020,17,263.894,4486.198
29223,2000,6,42.0,252.0
29223,2001,9,157.0,1413.0
29223,2002,5,82.0,410.0
29223,2005,7,383.85,2686.9500000000003
29223,2006,3,310.4,931.1999999999999
29223,2007,5,51.85,259.25
29223,2009,8,153.1,1224.8
29223,2010,12,529.5,6354.0
29223,2011,9,26.0,234.0
29223,2012,11,102.42999999999999,1126.73
29223,2013,4,3.5,14.0
29223,2014,10,34.93,349.3
29223,2015,1,1.38,1.38
29223,2016,19,329.49,6260.31
29223,2017,9,154.96,1394.64
29223,2018,28,177.74699999999999,4976.915999999999
29223,2019,28,206.73,5788.44
29223,2020,23,369.346,8494.958
29225,2000,3,24.0,72.0
29225,2001,13,27.0,351.0
29225,2002,6,127.0,762.0
29225,2007,1,389.0,389.0
29225,2011,7,131.0,917.0
29225,2013,7,11.0,77.0
29225,2014,9,15.0,135.0
29225,2015,1,1.0,1.0
29225,2016,24,159.0,3816.0
29225,2018,17,239.17700000000002,4066.0090000000005
29225,2019,4,7.16,28.64
29225,2020,6,1.5,9.0
29227,2002,21,1372.0,28812.0
29227,2011,4,926.0,3704.0
29227,2013,17,505.0,8585.0
29227,2014,12,738.0,8856.0
29227,2016,5,32.0,160.0
29229,2000,42,506.0,21252.0
29229,2001,23,105.0,2415.0
29229,2002,20,83.0,1660.0
29229,2005,3,372.0,1116.0
29229,2007,3,58.0,174.0
29229,2008,2,8.5,17.0
29229,2011,24,211.5,5076.0
29229,2012,1,23.0,23.0
29229,2014,7,219.88,1539.1599999999999
29229,2015,11,47.25,519.75
29229,2016,9,32.12,289.08
29229,2017,1,8.32,8.32
29229,2019,4,17.680000000000003,70.72000000000001
29229,2020,5,70.613,353.065
30001,2000,7,3118.72,21831.039999999997
30001,2001,1,6.0,6.0
30001,2002,4,1.05,4.2
30001,2003,5,4515.31,22576.550000000003
30001,2004,18,7.55,135.9
30001,2005,20,670.8000000000001,13416.000000000002
30001,2006,25,15486.36,387159.0
30001,2007,39,41634.33,1623738.87
30001,2008,22,53.96,1187.1200000000001
30001,2009,12,2121.96,25463.52
30001,2010,13,1.7000000000000002,22.1
30001,2011,3,11.91,35.730000000000004
30001,2012,35,438.82,15358.699999999999
30001,2013,35,3751.96,131318.6
30001,2014,13,89.75999999999999,1166.8799999999999
30001,2015,23,8405.01,193315.23
30001,2016,19,230.75,4384.25
30001,2017,19,3031.3500000000004,57595.65000000001
30001,2018,33,12219.869999999999,403255.70999999996
30001,2019,27,747.8,20190.6
