ZIP_CODE,CITY_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,STATE_CODE,EXPECTED_ANNUAL_LOSS,RESILIENCE_SCORE,SOCIAL_VULNERABILITY_SCORE,AVG_CURRENT_COST_INSURANCE,AVG_COST_RISK_BASED_INSURANCE,AVG_LISTING_PRICE_REALTOR,CLIMATE_INVESTMENT_RISK_INDEX,UPDATED_AT
92391,Twin Peaks,San Bernardino County,06071,CA,3280884.653426476,31.350000413,42.349282679,1028,2229,486030,27.70689487,2025-07-31
92394,Victorville,San Bernardino County,06071,CA,538510.87536957,31.350000413,72.957931517,1239,1633,448977,42.29534692,2025-07-31
92321,Cedar Glen,San Bernardino County,06071,CA,2582162.023638916,31.350000413,41.214999386,1028,2229,532354,30.055966961,2025-07-31
91701,Rancho Cucamonga,San Bernardino County,06071,CA,1177603.436179488,31.350000413,36.482121835,1321,1815,927722,49.249928805,2025-07-31
92252,Joshua Tree,San Bernardino County,06071,CA,1131029.936554076,31.350000413,79.946433754,770,1011,723671,17.962431732,2025-07-31
95811,Sacramento,Sacramento County,06067,CA,465472.016417013,53.580001831,56.575902244,643,734,728283,38.440667725,2025-07-31
95624,Elk Grove,Sacramento County,06067,CA,291691.954193906,53.580001831,50.001532573,725,888,785718,51.355196391,2025-07-31
95628,Fair Oaks,Sacramento County,06067,CA,167836.003052609,53.580001831,41.151196018,561,604,651180,54.413615994,2025-07-31
95832,Sacramento,Sacramento County,06067,CA,190150.714046218,53.580001831,87.522146156,613,634,465926,44.705223297,2025-07-31
95655,Mather,Sacramento County,06067,CA,186423.072766367,53.580001831,24.879315694,1028,2229,640653,59.937648422,2025-07-31
95835,Sacramento,Sacramento County,06067,CA,290300.91665407,53.580001831,27.533390789,615,731,558399,58.513529534,2025-07-31
95639,Hood,Sacramento County,06067,CA,959250.750802513,53.580001831,69.25,732,747,389000,,2025-07-31
95831,Sacramento,Sacramento County,06067,CA,220306.529697449,53.580001831,50.200111302,679,945,719102,50.759275899,2025-07-31
95821,Sacramento,Sacramento County,06067,CA,191452.332966575,53.580001831,80.411836818,694,843,634936,45.743198838,2025-07-31
95830,Sacramento,Sacramento County,06067,CA,507429.428792614,53.580001831,36.514105064,1028,2229,1102083,45.088557195,2025-07-31
95608,Carmichael,Sacramento County,06067,CA,199316.76265513,53.580001831,60.525645297,659,764,778761,46.242958217,2025-07-31
95693,Wilton,Sacramento County,06067,CA,559565.819168591,53.580001831,39.325326407,742,1154,1077111,49.499726706,2025-07-31
95824,Sacramento,Sacramento County,06067,CA,181192.458272487,53.580001831,95.344576927,596,618,452945,35.205739518,2025-07-31
95834,Sacramento,Sacramento County,06067,CA,595779.911394528,53.580001831,55.809877715,674,940,570850,46.415745493,2025-07-31
95822,Sacramento,Sacramento County,06067,CA,225372.054470865,53.580001831,68.481595051,647,802,528173,49.807373134,2025-07-31
95641,Isleton,Sacramento County,06067,CA,953524.126481085,53.580001831,53.67601619,499,519,575579,38.851999438,2025-07-31
95841,Sacramento,Sacramento County,06067,CA,290577.682166954,53.580001831,70.981898846,714,1995,378667,44.776234992,2025-07-31
95825,Sacramento,Sacramento County,06067,CA,343797.107669639,53.580001831,79.156563924,583,617,374648,41.196526048,2025-07-31
95816,Sacramento,Sacramento County,06067,CA,433479.488150979,53.580001831,41.323466385,680,819,959222,47.35008897,2025-07-31
95683,Sloughhouse,Sacramento County,06067,CA,293234.253088607,53.580001831,18.079144406,772,1387,802466,64.603182113,2025-07-31
95742,Rancho Cordova,Sacramento County,06067,CA,381977.11384612,53.580001831,12.851823449,626,767,659154,61.92474731,2025-07-31
92582,San Jacinto,Riverside County,06065,CA,2298647.797303087,20.620000819,83.435151721,688,4547,583399,26.414123139,2025-07-31
92562,Murrieta,Riverside County,06065,CA,2598432.926184905,20.620000819,55.133835075,1005,2523,1197153,29.758989473,2025-07-31
92879,Corona,Riverside County,06065,CA,1299090.1357079,20.620000819,66.51605842,1028,2229,720786,34.34314183,2025-07-31
92587,Menifee,Riverside County,06065,CA,999120.087659012,20.620000819,35.961845478,1751,3515,948129,42.064345115,2025-07-31
92591,Temecula,Riverside County,06065,CA,2311546.032267219,20.620000819,50.534894187,748,1196,952243,28.572372638,2025-07-31
92583,San Jacinto,Riverside County,06065,CA,2069910.004410293,20.620000819,86.265541928,1147,3984,409642,24.672909572,2025-07-31
92505,Riverside,Riverside County,06065,CA,784295.372919106,20.620000819,82.264345074,1028,2229,706222,31.047238714,2025-07-31
92881,Corona,Riverside County,06065,CA,2643747.550825965,20.620000819,38.23628413,1197,1519,1431719,40.729530872,2025-07-31
95365,Planada,Merced County,06047,CA,651593.408800561,10.479999542,86.540000916,527,586,345833,16.023376376,2025-07-31
93635,Los Banos,Merced County,06047,CA,1274230.237151466,10.479999542,82.485580276,687,893,552282,19.284262975,2025-07-31
95374,Stevinson,Merced County,06047,CA,1051040.7389636,10.479999542,78.64066609,692,772,762000,0.906294177,2025-07-31
95333,Le Grand,Merced County,06047,CA,417995.674123406,10.479999542,88.335621892,1057,1532,1062500,12.757271271,2025-07-31
95334,Livingston,Merced County,06047,CA,383770.573029517,10.479999542,81.718183222,747,826,858085,28.729186363,2025-07-31
95303,Ballico,Merced County,06047,CA,609050.238925602,10.479999542,84.754390448,1028,2229,1097667,24.702148927,2025-07-31
95558,Petrolia,Humboldt County,06023,CA,2854368.81583539,46.779998779,61.036050867,1028,2229,468500,23.864310252,2025-07-31
95528,Carlotta,Humboldt County,06023,CA,1841767.394672504,46.779998779,42.069999695,1706,4599,616539,38.921834197,2025-07-31
95525,Blue Lake,Humboldt County,06023,CA,1283503.510742443,46.779998779,38.282501072,1028,2229,735535,48.022231216,2025-07-31
95540,Fortuna,Humboldt County,06023,CA,2844816.668709555,46.779998779,80.188178428,1327,3180,604784,34.613855743,2025-07-31
95565,Scotia,Humboldt County,06023,CA,3042465.969678605,46.779998779,82.430000305,1028,2229,293050,18.682245757,2025-07-31
95536,Ferndale,Humboldt County,06023,CA,2889471.287148921,46.779998779,62.648939083,996,1473,845633,27.237118983,2025-07-31
95519,McKinleyville,Humboldt County,06023,CA,1839302.659722148,46.779998779,52.292069108,891,1714,703243,40.299274922,2025-07-31
95560,Redway,Humboldt County,06023,CA,1254050.992228805,46.779998779,66.523429539,1028,2229,411289,33.493076417,2025-07-31
95524,Bayside,Humboldt County,06023,CA,2451803.045629648,46.779998779,61.267105787,1823,3881,781167,35.659791872,2025-07-31
95546,Hoopa,Humboldt County,06023,CA,913913.815558398,46.779998779,83.680214121,1028,2229,282500,30.237580783,2025-07-31
95501,Eureka,Humboldt County,06023,CA,5192199.623600895,46.779998779,84.152723047,1028,2229,542409,24.604992551,2025-07-31
95551,Loleta,Humboldt County,06023,CA,3822215.772924416,46.779998779,84.274406579,1028,2229,469475,16.271802632,2025-07-31
95554,Myers Flat,Humboldt County,06023,CA,1888467.259916336,46.779998779,69.709999084,1028,2229,368475,24.237065058,2025-07-31
95537,Fields Landing,Humboldt County,06023,CA,2164093.774406869,46.779998779,69.569999695,1028,2229,340000,,2025-07-31
95564,Samoa,Humboldt County,06023,CA,2725885.949153489,46.779998779,57.340000153,1028,2229,442049,32.981272013,2025-07-31
95503,Eureka,Humboldt County,06023,CA,2496906.189514623,46.779998779,66.567060486,1040,2728,579680,35.819777977,2025-07-31
95570,Trinidad,Humboldt County,06023,CA,1220657.349018059,46.779998779,72.651442463,1028,2229,1434927,26.563700389,2025-07-31
95569,Redcrest,Humboldt County,06023,CA,2614690.586086384,46.779998779,77.714827441,1028,2229,499000,34.87309659,2025-07-31
95555,Orick,Humboldt County,06023,CA,1216271.852716409,46.779998779,73.029998779,1028,2229,498500,23.361383883,2025-07-31
90015,Los Angeles,Los Angeles County,06037,CA,2582899.531218481,15.43999955,73.862565697,1028,2229,988522,10.425987728,2025-07-31
90024,Los Angeles,Los Angeles County,06037,CA,749916.897236867,15.43999955,41.182444271,677,1000,4445962,22.807905478,2025-07-31
93535,Lancaster,Los Angeles County,06037,CA,900622.000215212,15.43999955,76.781505857,1035,1298,463404,27.70318192,2025-07-31
91352,Sun Valley,Los Angeles County,06037,CA,1693436.389102816,15.43999955,78.033241131,868,1244,1105487,24.695572888,2025-07-31
90008,Los Angeles,Los Angeles County,06037,CA,706504.275813244,15.43999955,61.746296603,742,3238,1295260,23.475097378,2025-07-31
93550,Palmdale,Los Angeles County,06037,CA,1284864.164423438,15.43999955,87.465460302,732,1171,500125,21.926601292,2025-07-31
91607,Valley Village,Los Angeles County,06037,CA,920956.052931451,15.43999955,54.410008623,669,3459,1494119,26.501496804,2025-07-31
90640,Montebello,Los Angeles County,06037,CA,1421692.606528463,15.43999955,82.525781794,816,1491,975257,21.040940678,2025-07-31
90241,Downey,Los Angeles County,06037,CA,1552991.192925052,15.43999955,77.167058842,713,1152,1042294,21.380985648,2025-07-31
91205,Glendale,Los Angeles County,06037,CA,1044217.254862264,15.43999955,85.487572529,1028,2229,1164338,27.240642691,2025-07-31
92570,Perris,Riverside County,06065,CA,2973301.578121918,20.620000839,83.252001028,1630,1743,887456,25.458968816,2025-07-31
92545,Hemet,Riverside County,06065,CA,1346267.2449998,20.620000839,72.357378765,1070,1774,446519,31.106688946,2025-07-31
92254,Mecca,Riverside County,06065,CA,758944.192202142,20.620000839,79.773269023,1028,2229,259000,30.71743915,2025-07-31
92234,Cathedral City,Riverside County,06065,CA,1339932.877896387,20.620000839,70.914123725,840,1392,615443,24.154586699,2025-07-31
92539,Anza,Riverside County,06065,CA,9796748.069543527,20.620000839,82.43036687,1028,2229,526891,14.819548424,2025-07-31
92549,Idyllwild,Riverside County,06065,CA,7509027.516191239,20.620000839,59.14969925,666,715,604343,12.665713412,2025-07-31
92230,Cabazon,Riverside County,06065,CA,14693960.544281162,20.620000839,87.220001221,1597,2141,402450,29.261072681,2025-07-31
92253,La Quinta,Riverside County,06065,CA,1531707.4217439,20.620000839,44.047948401,753,2108,1601500,23.73003091,2025-07-31
92596,Winchester,Riverside County,06065,CA,2036374.537443423,20.620000839,42.406481506,1028,2229,695213,39.626420152,2025-07-31
92220,Banning,Riverside County,06065,CA,4184216.52447375,20.620000839,78.707604191,867,1257,489688,23.472556111,2025-07-31
92530,Lake Elsinore,Riverside County,06065,CA,2534618.332803899,20.620000839,75.409509363,1258,3505,675620,29.146486339,2025-07-31
92595,Wildomar,Riverside County,06065,CA,2042185.018636656,20.620000839,61.280825791,1019,1533,791698,32.989445477,2025-07-31
92555,Moreno Valley,Riverside County,06065,CA,1918535.797361241,20.620000839,54.193415753,1042,1973,637383,38.469571216,2025-07-31
92544,Hemet,Riverside County,06065,CA,2918111.596047889,20.620000839,81.174591879,1226,2666,558693,24.303219432,2025-07-31
92561,Mountain Center,Riverside County,06065,CA,10741713.317546815,20.620000839,71.724812575,1028,2229,987037,16.972964483,2025-07-31
92532,Lake Elsinore,Riverside County,06065,CA,2634074.396407088,20.620000839,58.490156741,1028,2229,648621,35.437693174,2025-07-31
92260,Palm Desert,Riverside County,06065,CA,1589413.935650896,20.620000839,54.429834707,939,3264,1058789,21.771185646,2025-07-31
92276,Thousand Palms,Riverside County,06065,CA,4940040.251623187,20.620000839,91.490581265,690,1083,625542,16.605907217,2025-07-31
92506,Riverside,Riverside County,06065,CA,1422876.696185418,20.620000839,54.194794225,998,2966,976773,36.780390336,2025-07-31
92210,Indian Wells,Riverside County,06065,CA,1498109.072141548,20.620000839,24.72839192,715,3019,1863264,24.761166193,2025-07-31
92883,Corona,Riverside County,06065,CA,3558236.173941376,20.620000839,36.764235152,630,1195,810553,35.979024903,2025-07-31
92211,Palm Desert,Riverside County,06065,CA,3065258.301228159,20.620000839,39.020998496,702,2647,640937,24.796346401,2025-07-31
90027,Los Angeles,Los Angeles County,06037,CA,962239.428716112,15.439999565,53.651867879,691,1107,3679106,21.597233742,2025-07-31
91354,Valencia,Los Angeles County,06037,CA,4397543.741971413,15.439999565,26.644910807,1028,2229,955424,43.151372876,2025-07-31
91024,Sierra Madre,Los Angeles County,06037,CA,1945301.579681268,15.439999565,25.805200771,726,1903,1937030,30.383432646,2025-07-31
91306,Winnetka,Los Angeles County,06037,CA,860842.30401006,15.439999565,77.016982379,753,2065,827857,27.160967839,2025-07-31
90037,Los Angeles,Los Angeles County,06037,CA,676082.902216917,15.439999565,94.154225252,1028,2229,699819,19.305599398,2025-07-31
91381,Stevenson Ranch,Los Angeles County,06037,CA,3861082.493813638,15.439999565,42.847374126,1028,2229,1165835,35.121463357,2025-07-31
90029,Los Angeles,Los Angeles County,06037,CA,834427.11990557,15.439999565,85.31109385,917,1005,1078918,14.695477604,2025-07-31
91335,Reseda,Los Angeles County,06037,CA,861709.072095292,15.439999565,78.157521997,716,2372,913444,27.847450794,2025-07-31
90272,Pacific Palisades,Los Angeles County,06037,CA,1750671.082468819,15.439999565,16.907651772,766,937,8938281,33.490810977,2025-07-31
91745,Hacienda Heights,Los Angeles County,06037,CA,1492893.016452154,15.439999565,53.759545396,619,877,1151335,33.858557797,2025-07-31
90710,Harbor City,Los Angeles County,06037,CA,807074.270047397,15.439999565,77.905588738,1028,2229,882555,27.948833568,2025-07-31
90043,Los Angeles,Los Angeles County,06037,CA,880869.50839283,15.439999565,82.237334405,789,1261,1104414,20.763298153,2025-07-31
90045,Los Angeles,Los Angeles County,06037,CA,1652720.681314082,15.439999565,23.416298133,674,1328,2178180,32.172885637,2025-07-31
90240,Downey,Los Angeles County,06037,CA,816039.857715239,15.439999565,62.236650085,707,1118,1433805,31.674911989,2025-07-31
91601,North Hollywood,Los Angeles County,06037,CA,987229.123436472,15.439999565,64.363464536,1227,3371,1326977,21.884368686,2025-07-31
91001,Altadena,Los Angeles County,06037,CA,1118163.026047517,15.439999565,53.787788341,672,1317,1327736,29.017902534,2025-07-31
90006,Los Angeles,Los Angeles County,06037,CA,582845.994616549,15.439999565,93.479122294,1028,2229,939584,17.946946275,2025-07-31
90305,Inglewood,Los Angeles County,06037,CA,759006.043379423,15.439999565,62.341481496,1028,2229,977938,31.677588131,2025-07-31
90670,Santa Fe Springs,Los Angeles County,06037,CA,7101927.458894178,15.439999565,69.777283824,1028,2229,823260,31.325876692,2025-07-31
93591,Palmdale,Los Angeles County,06037,CA,626777.76666541,15.439999565,88.258204903,1349,1449,436482,29.831558176,2025-07-31
91106,Pasadena,Los Angeles County,06037,CA,2154747.159093194,15.439999565,52.759372293,960,1610,2180912,20.130364389,2025-07-31
91746,La Puente,Los Angeles County,06037,CA,3856137.907897641,15.439999565,74.414143884,1028,2229,855987,30.652200766,2025-07-31
90603,Whittier,Los Angeles County,06037,CA,1030670.039727023,15.439999565,40.930725967,1028,2229,1069411,46.968626354,2025-07-31
91108,San Marino,Los Angeles County,06037,CA,1600822.127631041,15.439999565,28.427697489,734,2809,4933362,29.993671134,2025-07-31
90062,Los Angeles,Los Angeles County,06037,CA,489415.233886162,15.439999565,83.76990942,1028,2229,883501,24.973114457,2025-07-31
90011,Los Angeles,Los Angeles County,06037,CA,775987.283526497,15.439999565,92.356651592,1028,2229,705963,21.434378891,2025-07-31
93543,Littlerock,Los Angeles County,06037,CA,1731359.803075387,15.439999565,85.107000482,1028,2229,510851,20.458653394,2025-07-31
90403,Santa Monica,Los Angeles County,06037,CA,1366221.582136592,15.439999565,45.009655923,1134,2508,2773983,23.338687556,2025-07-31
90302,Inglewood,Los Angeles County,06037,CA,1103893.146805987,15.439999565,85.690114191,1028,2229,725757,20.873237378,2025-07-31
90222,Compton,Los Angeles County,06037,CA,725803.300317088,15.439999565,90.160389184,1028,2229,656852,27.286030205,2025-07-31
91506,Burbank,Los Angeles County,06037,CA,1785151.837741629,15.439999565,59.101851128,760,4093,1551830,28.257349165,2025-07-31
90810,Long Beach,Los Angeles County,06037,CA,986265.625218484,15.439999565,82.087586794,728,1355,699492,24.006257922,2025-07-31
91202,Glendale,Los Angeles County,06037,CA,837542.757025143,15.439999565,65.11990777,1028,2229,1969808,26.704225466,2025-07-31
90065,Los Angeles,Los Angeles County,06037,CA,699359.990750169,15.439999565,64.731250739,720,2621,1341504,26.366458275,2025-07-31
91606,North Hollywood,Los Angeles County,06037,CA,1051150.393455304,15.439999565,81.113605692,1028,2229,973986,23.462655557,2025-07-31
90220,Compton,Los Angeles County,06037,CA,2616451.311459929,15.439999565,92.913155563,1028,2229,654814,24.025220361,2025-07-31
90063,Los Angeles,Los Angeles County,06037,CA,498462.02806601,15.439999565,84.466839841,1028,2229,689504,23.677681512,2025-07-31
90401,Santa Monica,Los Angeles County,06037,CA,3684404.406742609,15.439999565,71.439707403,684,3488,2054466,7.501697834,2025-07-31
91020,Montrose,Los Angeles County,06037,CA,573881.298285336,15.439999565,73.293213595,1028,2229,883286,27.867339714,2025-07-31
91343,North Hills,Los Angeles County,06037,CA,854360.569851891,15.439999565,74.359319155,629,1205,885602,27.693469825,2025-07-31
94938,Lagunitas,Marin County,06041,CA,870353.968016118,91.160003662,31.649999619,1028,2229,1262625,66.086803066,2025-07-31
94956,Point Reyes Station,Marin County,06041,CA,1799121.193214661,91.160003662,22.382903435,2535,3910,2623983,60.229996375,2025-07-31
94965,Sausalito,Marin County,06041,CA,933688.653081301,91.160003662,17.169607499,1208,1974,2462921,61.294825861,2025-07-31
94940,Marshall,Marin County,06041,CA,2462520.983202533,91.160003662,25.829999924,1310,1968,2161750,47.302292481,2025-07-31
94947,Novato,Marin County,06041,CA,1715140.96623594,91.160003662,48.088541352,1163,2209,1229725,60.535102024,2025-07-31
94933,Forest Knolls,Marin County,06041,CA,870353.968016118,91.160003662,31.649999619,2243,4550,1091083,64.579596099,2025-07-31
94949,Novato,Marin County,06041,CA,1251240.553279616,91.160003662,35.212558231,961,1864,1553762,58.036468101,2025-07-31
94957,Ross,Marin County,06041,CA,1317544.950048173,91.160003662,7.757038941,2091,4659,9339583,70.643573638,2025-07-31
94963,San Geronimo,Marin County,06041,CA,870353.968016118,91.160003662,31.649999619,2042,5305,2314500,,2025-07-31
94960,San Anselmo,Marin County,06041,CA,1635360.730613861,91.160003662,22.846213458,1349,3815,2200374,62.844898521,2025-07-31
94973,Woodacre,Marin County,06041,CA,870353.968016118,91.160003662,31.649999619,1028,2229,1574850,57.35513321,2025-07-31
94946,Nicasio,Marin County,06041,CA,2448999.792191637,91.160003662,25.819737914,1858,3915,8548333,51.190319398,2025-07-31
94904,Greenbrae,Marin County,06041,CA,2034073.820094094,91.160003662,40.415911583,1542,5142,2823055,56.594075395,2025-07-31
94929,Dillon Beach,Marin County,06041,CA,2462520.983202533,91.160003662,25.829999924,1028,2229,1731643,40.40441505,2025-07-31
94939,Larkspur,Marin County,06041,CA,2107002.367113533,91.160003662,29.88536925,1454,6218,2400360,50.213687337,2025-07-31
94941,Mill Valley,Marin County,06041,CA,1320653.479925537,91.160003662,21.316686387,1530,2816,2847222,61.839458494,2025-07-31
94924,Bolinas,Marin County,06041,CA,1391435.852899377,91.160003662,11.734867071,1851,3979,3659521,60.130459529,2025-07-31
94937,Inverness,Marin County,06041,CA,880567.638942036,91.160003662,17.61000061,1003,1557,2264488,48.480819468,2025-07-31
94970,Stinson Beach,Marin County,06041,CA,1394467.711728294,91.160003662,11.699999809,1898,6976,6288312,47.35946174,2025-07-31
94920,Belvedere Tiburon,Marin County,06041,CA,1446236.304136462,91.160003662,22.191302854,1682,5157,6657768,59.581396169,2025-07-31
94925,Corte Madera,Marin County,06041,CA,2941630.525618622,91.160003662,27.355461707,1405,2339,1669975,61.766719982,2025-07-31
95619,Diamond Springs,El Dorado County,06017,CA,470498.96894501,55.569999695,65.095066868,1028,2229,582614,47.805074544,2025-07-31
95672,Rescue,El Dorado County,06017,CA,919125.354978598,55.569999695,31.662589255,1028,2229,1171780,57.914367426,2025-07-31
95709,Camino,El Dorado County,06017,CA,663757.380691,55.569999695,33.736319509,1028,2229,782578,54.601134328,2025-07-31
95720,Kyburz,El Dorado County,06017,CA,424983.375314993,55.569999695,15.090000568,1028,2229,481429,58.672703111,2025-07-31
95614,Cool,El Dorado County,06017,CA,1408564.973492208,55.569999695,11.02928974,1028,2229,590947,58.246182581,2025-07-31
95623,El Dorado,El Dorado County,06017,CA,728133.11919115,55.569999695,24.797008128,1028,2229,678901,58.330639684,2025-07-31
95684,Somerset,El Dorado County,06017,CA,499924.944598701,55.569999695,31.580271393,1028,2229,875413,52.253196758,2025-07-31
95635,Greenwood,El Dorado County,06017,CA,858788.405260863,55.569999695,54.139883268,1028,2229,969194,48.452277815,2025-07-31
91748,Rowland Heights,Los Angeles County,06037,CA,2982754.888077001,15.439999574,70.24328395,1028,2229,1303575,25.771048938,2025-07-31
90004,Los Angeles,Los Angeles County,06037,CA,772846.037401398,15.439999574,75.166607833,768,1644,2718112,21.714531289,2025-07-31
90012,Los Angeles,Los Angeles County,06037,CA,1822124.256422504,15.439999574,78.183538297,1028,2229,719970,16.030814068,2025-07-31
90405,Santa Monica,Los Angeles County,06037,CA,1739480.836376367,15.439999574,50.707857918,812,1654,2139790,20.220879256,2025-07-31
90806,Long Beach,Los Angeles County,06037,CA,936017.983259097,15.439999574,83.68917086,803,2962,841790,18.83824354,2025-07-31
91356,Tarzana,Los Angeles County,06037,CA,1290230.988202929,15.439999574,50.351699975,674,1009,2283719,26.350694866,2025-07-31
92586,Menifee,Riverside County,06065,CA,705268.812201626,20.62000086,59.615872197,809,3143,444276,35.484831741,2025-07-31
92241,Desert Hot Springs,Riverside County,06065,CA,1743900.53410372,20.62000086,71.333817793,682,1080,734718,17.406963199,2025-07-31
92548,Homeland,Riverside County,06065,CA,2789826.363276963,20.62000086,85.936767292,1028,2229,551776,25.895437133,2025-07-31
92557,Moreno Valley,Riverside County,06065,CA,1505767.692027374,20.62000086,61.644374636,721,1442,638398,33.838902696,2025-07-31
92240,Desert Hot Springs,Riverside County,06065,CA,1305125.155966052,20.62000086,87.090775355,782,1378,441625,17.237831261,2025-07-31
92860,Norco,Riverside County,06065,CA,1297738.150116495,20.62000086,40.044781638,1380,2253,1199382,42.85749381,2025-07-31
92563,Murrieta,Riverside County,06065,CA,1871756.600919849,20.62000086,40.882697485,1028,2229,718734,38.760110482,2025-07-31
91405,Van Nuys,Los Angeles County,06037,CA,1215908.49875943,15.43999958,89.131780243,679,2222,894545,19.124164014,2025-07-31
90007,Los Angeles,Los Angeles County,06037,CA,1079305.40209368,15.43999958,86.044778628,1028,2229,1119011,14.936058277,2025-07-31
90501,Torrance,Los Angeles County,06037,CA,2629768.975726946,15.43999958,70.459253851,1028,2229,1030615,23.766773691,2025-07-31
90402,Santa Monica,Los Angeles County,06037,CA,2010066.529087335,15.43999958,22.767269951,846,1861,6803050,31.467594254,2025-07-31
91303,Canoga Park,Los Angeles County,06037,CA,1203034.005068204,15.43999958,76.064170052,1028,2229,752455,31.123088705,2025-07-31
91411,Van Nuys,Los Angeles County,06037,CA,1573777.873560875,15.43999958,68.566953356,628,3412,1136890,18.306645366,2025-07-31
93510,Acton,Los Angeles County,06037,CA,3307979.508064514,15.43999958,40.158648157,1153,3745,1032271,33.326378998,2025-07-31
91208,Glendale,Los Angeles County,06037,CA,1457969.920439727,15.43999958,49.919189185,974,1521,1864549,31.359303345,2025-07-31
90212,Beverly Hills,Los Angeles County,06037,CA,2645662.946520879,15.43999958,51.35019794,704,1847,4670000,14.27897538,2025-07-31
91711,Claremont,Los Angeles County,06037,CA,1572439.314989206,15.43999958,43.964818454,637,1909,1362469,32.932960652,2025-07-31
90746,Carson,Los Angeles County,06037,CA,3215557.102264,15.43999958,60.312381251,709,1358,877303,35.131218801,2025-07-31
90807,Long Beach,Los Angeles County,06037,CA,1118964.997017658,15.43999958,66.186555646,547,1436,1344045,26.076806324,2025-07-31
90292,Marina Del Rey,Los Angeles County,06037,CA,1735627.155784265,15.43999958,28.98957225,782,3533,1985477,24.117384692,2025-07-31
90067,Los Angeles,Los Angeles County,06037,CA,7032114.499338881,15.43999958,53.342433558,1028,2229,4173444,17.495292802,2025-07-31
90716,Hawaiian Gardens,Los Angeles County,06037,CA,759878.422075939,15.43999958,86.763984812,1028,2229,613150,25.682943495,2025-07-31
91042,Tujunga,Los Angeles County,06037,CA,582122.050795134,15.43999958,72.209254616,778,1136,998095,28.273533699,2025-07-31
90077,Los Angeles,Los Angeles County,06037,CA,1984773.461836996,15.43999958,12.152510315,954,1352,17668703,33.589536342,2025-07-31
90247,Gardena,Los Angeles County,06037,CA,1017717.409036644,15.43999958,80.06811645,1028,2229,774968,26.051846689,2025-07-31
90019,Los Angeles,Los Angeles County,06037,CA,692242.298626081,15.43999958,74.806178249,1349,2972,1467789,21.93961271,2025-07-31
91501,Burbank,Los Angeles County,06037,CA,753120.851794993,15.43999958,62.969628034,830,904,1712613,25.466907983,2025-07-31
91006,Arcadia,Los Angeles County,06037,CA,1600985.286089823,15.43999958,44.586941308,875,2387,2905334,30.055896544,2025-07-31
90249,Gardena,Los Angeles County,06037,CA,1599493.561464283,15.43999958,75.503829663,1028,2229,787610,30.509338997,2025-07-31
90605,Whittier,Los Angeles County,06037,CA,1419774.64518227,15.43999958,60.216689817,1028,2229,1320163,33.963307352,2025-07-31
91724,Covina,Los Angeles County,06037,CA,1024828.632811779,15.43999958,69.994649317,1028,2229,1170120,29.41248552,2025-07-31
90056,Los Angeles,Los Angeles County,06037,CA,1639142.796935297,15.43999958,39.805941483,847,1183,1755236,26.758566985,2025-07-31
90094,Playa Vista,Los Angeles County,06037,CA,2472559.858774225,15.43999958,11.580901126,1028,2229,1565689,33.140326047,2025-07-31
91011,La Canada Flintridge,Los Angeles County,06037,CA,2083082.804821472,15.43999958,10.950112655,746,1606,3574238,42.868407434,2025-07-31
90069,West Hollywood,Los Angeles County,06037,CA,1533375.746405596,15.43999958,34.372203274,784,1271,4342177,22.206199586,2025-07-31
90704,Avalon,Los Angeles County,06037,CA,241974.82608311,15.43999958,79.916273937,1326,3098,1142147,13.219519361,2025-07-31
93553,Pearblossom,Los Angeles County,06037,CA,2667858.688734684,15.43999958,89.952050241,1028,2229,466586,24.766196174,2025-07-31
91107,Pasadena,Los Angeles County,06037,CA,1664178.076128995,15.43999958,39.309439091,667,1338,2041652,26.939138599,2025-07-31
91504,Burbank,Los Angeles County,06037,CA,1624320.038675681,15.43999958,53.868832046,699,1782,1141362,31.89464212,2025-07-31
90005,Los Angeles,Los Angeles County,06037,CA,752303.14987213,15.43999958,86.330306526,1112,3252,1830861,13.613915968,2025-07-31
91364,Woodland Hills,Los Angeles County,06037,CA,1587698.897911238,15.43999958,45.07211601,631,951,1893972,28.711079013,2025-07-31
91765,Diamond Bar,Los Angeles County,06037,CA,1796243.634430988,15.43999958,47.938370689,1028,2229,1784645,32.638965878,2025-07-31
90804,Long Beach,Los Angeles County,06037,CA,737045.730884811,15.43999958,74.282503729,1028,2229,731982,24.429884452,2025-07-31
91008,Duarte,Los Angeles County,06037,CA,1315945.930750667,15.43999958,39.790263936,1028,2229,9692159,25.707170454,2025-07-31
91602,North Hollywood,Los Angeles County,06037,CA,930106.112447615,15.43999958,39.984354298,783,3850,1688698,28.378522464,2025-07-31
91325,Northridge,Los Angeles County,06037,CA,1255459.785262732,15.43999958,67.046670232,651,2214,1400788,22.976113756,2025-07-31
93544,Llano,Los Angeles County,06037,CA,2622010.124470093,15.43999958,90.758455202,841,941,385049,12.697580462,2025-07-31
91326,Porter Ranch,Los Angeles County,06037,CA,3549754.976099944,15.43999958,29.212533685,687,1045,1730314,33.828880426,2025-07-31
90502,Torrance,Los Angeles County,06037,CA,1431889.865017627,15.43999958,68.65545077,1028,2229,640133,32.411980775,2025-07-31
90713,Lakewood,Los Angeles County,06037,CA,754077.07819136,15.43999958,24.4209717,707,1749,999371,46.663995495,2025-07-31
