yr,ZIP Code,Earned Prem,Earned Exp,county_fips5,hpi_change,hpi,state,flood_frequency,flood_property_damage,flood_duration_hours,heat_stress_index,drought_annual_mean_index,fire_frequency,fire_size,deaths_hurricane,injuries_hurricane,damage_hurricane,real_gdp,unemployment_rate,prop_rate,county_fips,total_home_purchase,total_amt_purchase,total_population,prem_per_unit
2021,91901,7275415,3880,06073,,,,,,,,,,,,,,,,,,,,,1875.1069587628865
2018,91902,5297511,4231,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1252.070668872607
2019,91902,5836500,4309,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1354.4906010675331
2020,91902,6593372,4330,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1522.7187066974595
2021,91902,7145519,4362,06073,,,,,,,,,,,,,,,,,,,,,1638.1290692342961
2019,91903,2034,1,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,2034.0
2018,91905,255158,201,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1269.4427860696517
2019,91905,279059,197,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1416.5431472081218
2020,91905,293151,203,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1444.0935960591132
2021,91905,314991,199,06073,,,,,,,,,,,,,,,,,,,,,1582.8693467336684
2018,91906,613707,610,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1006.0770491803279
2019,91906,673197,636,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1058.4858490566037
2020,91906,750289,644,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1165.0450310559006
2021,91906,832143,633,06073,,,,,,,,,,,,,,,,,,,,,1314.601895734597
2018,91910,9356901,10034,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,932.5195335858083
2019,91910,10202897,10175,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1002.7417199017199
2020,91910,11374432,10210,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1114.0481880509305
2021,91910,12315103,10219,06073,,,,,,,,,,,,,,,,,,,,,1205.1182111752619
2018,91911,7872518,9831,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,800.7850676431696
2019,91911,8549077,9934,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,860.5875780148983
2020,91911,9457521,9946,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,950.8868892016891
2021,91911,10118016,9890,06073,,,,,,,,,,,,,,,,,,,,,1023.0552072800809
2018,91913,7710987,8145,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,946.7141804788214
2019,91913,8827856,8617,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1024.469769061158
2020,91913,10274557,9039,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1136.6917800641663
2021,91913,11573239,9351,06073,,,,,,,,,,,,,,,,,,,,,1237.6472035076463
2018,91914,4567672,3535,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1292.127864214993
2019,91914,5192574,3631,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1430.0671991187
2020,91914,5898531,3685,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1600.6868385345997
2021,91914,6485067,3664,06073,,,,,,,,,,,,,,,,,,,,,1769.941866812227
2018,91915,4802960,4782,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1004.3831033040569
2019,91915,5379168,4946,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1087.5794581479984
2020,91915,6084366,4987,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1220.0453178263485
2021,91915,6781805,5043,06073,,,,,,,,,,,,,,,,,,,,,1344.7957564941503
2018,91916,577430,400,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1443.575
2019,91916,596690,400,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1491.725
2020,91916,652025,421,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1548.75296912114
2021,91916,718478,430,06073,,,,,,,,,,,,,,,,,,,,,1670.879069767442
2018,91917,97472,73,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1335.2328767123288
2019,91917,106355,75,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1418.0666666666666
2020,91917,118178,76,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1554.9736842105262
2021,91917,127859,75,06073,,,,,,,,,,,,,,,,,,,,,1704.7866666666666
2018,91931,37243,34,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1095.3823529411766
2019,91931,43333,34,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1274.5
2020,91931,50954,40,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1273.85
2021,91931,56724,42,06073,,,,,,,,,,,,,,,,,,,,,1350.5714285714287
2018,91932,1816028,2438,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,744.8843314191961
2019,91932,1978339,2455,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,805.840733197556
2020,91932,2199634,2450,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,897.8097959183674
2021,91932,2414595,2506,06073,,,,,,,,,,,,,,,,,,,,,963.5255387071029
2018,91934,73678,92,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,800.8478260869565
2019,91934,80601,95,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,848.4315789473684
2020,91934,92017,101,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,911.059405940594
2021,91934,102881,109,06073,,,,,,,,,,,,,,,,,,,,,943.8623853211009
2018,91935,3647602,2117,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1723.005196032121
2019,91935,3970895,2148,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1848.6475791433893
2020,91935,4038882,2194,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1840.8760255241568
2021,91935,4450873,2142,06073,,,,,,,,,,,,,,,,,,,,,2077.90522875817
2018,91941,8897739,7892,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1127.4377850988342
2019,91941,9649242,7909,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1220.0331268175496
2020,91941,10721530,7906,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1356.1257272957248
2021,91941,11644296,7922,06073,,,,,,,,,,,,,,,,,,,,,1469.8682150971977
2018,91942,4168898,5312,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,784.8076054216867
2019,91942,4555691,5431,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,838.8309703553673
2020,91942,5100673,5490,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,929.0843351548269
2021,91942,5511762,5540,06073,,,,,,,,,,,,,,,,,,,,,994.9028880866426
2018,91944,2892,1,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,2892.0
2019,91944,3230,1,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,3230.0
2020,91944,6251,1,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,6251.0
2021,91944,7856,1,06073,,,,,,,,,,,,,,,,,,,,,7856.0
2018,91945,3503045,4562,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,767.8748355984218
2019,91945,3784418,4609,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,821.0930787589499
2020,91945,4216977,4646,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,907.6575548859233
2021,91945,4516753,4640,06073,,,,,,,,,,,,,,,,,,,,,973.4381465517241
2018,91948,80822,86,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,939.7906976744187
2019,91948,98436,87,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1131.448275862069
2020,91948,89620,88,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1018.4090909090909
2021,91948,96401,88,06073,,,,,,,,,,,,,,,,,,,,,1095.465909090909
2018,91950,3499679,4805,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,728.3411030176899
2019,91950,3810880,4882,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,780.5981155264236
2020,91950,4191234,4855,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,863.2819773429454
2021,91950,4549548,4912,06073,,,,,,,,,,,,,,,,,,,,,926.2109120521172
2018,91962,707784,513,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1379.6959064327486
2019,91962,757003,520,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1455.775
2020,91962,847429,567,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1494.583774250441
2021,91962,941031,574,06073,,,,,,,,,,,,,,,,,,,,,1639.4268292682927
2018,91963,75685,65,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1164.3846153846155
2019,91963,87617,68,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1288.485294117647
2020,91963,97692,73,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1338.2465753424658
2021,91963,106436,71,06073,,,,,,,,,,,,,,,,,,,,,1499.0985915492959
2018,91977,8413337,9587,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,877.5776572441848
2019,91977,9108935,9716,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,937.5190407575134
2020,91977,10143331,9754,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1039.9150092269838
2021,91977,11046343,9860,06073,,,,,,,,,,,,,,,,,,,,,1120.3187626774848
2018,91978,1599929,1473,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1086.1704005431093
2019,91978,1737432,1471,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1181.1230455472469
2020,91978,1957196,1505,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1300.4624584717608
2021,91978,2196849,1578,06073,,,,,,,,,,,,,,,,,,,,,1392.1730038022813
2020,91979,2014,1,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,2014.0
2021,91979,2078,1,06073,,,,,,,,,,,,,,,,,,,,,2078.0
2018,91980,12952,11,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1177.4545454545455
2019,91980,13851,11,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1259.1818181818182
2020,91980,13655,11,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1241.3636363636363
2021,91980,15250,10,06073,,,,,,,,,,,,,,,,,,,,,1525.0
2018,92003,1734532,1004,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1727.6215139442231
2019,92003,1917437,1043,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1838.386385426654
2020,92003,2205806,1091,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,2021.820348304308
2021,92003,2541586,1143,06073,,,,,,,,,,,,,,,,,,,,,2223.609798775153
2018,92004,1657754,1298,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1277.160246533128
2019,92004,1771171,1313,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1348.9497334348819
2020,92004,1404453,1164,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1206.5747422680413
2021,92004,1510567,1163,06073,,,,,,,,,,,,,,,,,,,,,1298.853826311264
2018,92007,2852718,2389,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1194.1054834658853
2019,92007,3201717,2423,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1321.3854725546844
2020,92007,3592237,2443,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1470.4203847728204
2021,92007,3973935,2471,06073,,,,,,,,,,,,,,,,,,,,,1608.229461756374
2018,92008,5595726,4834,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1157.5767480347538
2019,92008,6116865,4884,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1252.4293611793612
2020,92008,6942147,4896,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1417.922181372549
2021,92008,7648421,4933,06073,,,,,,,,,,,,,,,,,,,,,1550.4603689438475
2018,92009,15059751,10293,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1463.1060915185078
2019,92009,16591872,10403,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1594.9122368547535
2020,92009,18553966,10390,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1785.752261790183
2021,92009,20469129,10368,06073,,,,,,,,,,,,,,,,,,,,,1974.2601273148148
2018,92010,3169420,3158,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1003.6162127929069
2019,92010,3595214,3290,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1092.7702127659575
2020,92010,4128700,3383,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1220.4256577002661
2021,92010,4612812,3407,06073,,,,,,,,,,,,,,,,,,,,,1353.921925447608
2018,92011,5603741,4442,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1261.5355695632597
2019,92011,6312459,4559,06073,2.85,1366.58,CALIFORNIA,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,236633899,3.3,1.142,6073.0,30314.0,16342380000.0,3330459.0,1384.614827813117
2020,92011,7336759,4722,06073,3.36,1412.49,CALIFORNIA,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,233308848,9.4,1.166,6073.0,32881.0,19387215000.0,3301182.0,1553.7397289284202
2021,92011,8149770,4816,06073,,,,,,,,,,,,,,,,,,,,,1692.2279900332226
2018,92014,7018241,3623,06073,6.02,1328.72,CALIFORNIA,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,230518588,3.4,1.141,6073.0,29138.0,15066460000.0,3332483.0,1937.1352470328457
