county_fips5,yr,index_nsa
29051,2022,394.35
29051,2023,442.11
29051,2024,472.58
29053,2021,426.79
29053,2022,494.13
29053,2023,563.09
29053,2024,604.35
29055,2021,268.33
29055,2022,313.34
29055,2023,333.68
29055,2024,354.2
29057,2021,126.98
29057,2022,142.11
29057,2023,179.46
29057,2024,193.93
29059,2021,180.91
29059,2022,200.08
29059,2023,229.38
29059,2024,243.1
29061,2021,164.7
29061,2022,197.1
29061,2023,214.53
29061,2024,
29063,2021,175.41
29063,2022,185.31
29063,2023,211.41
29063,2024,251.51
29065,2021,165.16
29065,2022,185.11
29065,2023,221.2
29065,2024,227.12
29067,2021,166.38
29067,2022,192.1
29067,2023,192.38
29067,2024,228.46
29069,2021,160.88
29069,2022,178.07
29069,2023,197.16
29069,2024,
29071,2021,279.85
29071,2022,318.3
29071,2023,353.47
29071,2024,367.6
29073,2021,199.91
29073,2022,241.24
29073,2023,245.56
29073,2024,277.36
29075,2021,148.38
29075,2022,153.17
29075,2023,
29075,2024,185.31
29077,2021,540.04
29077,2022,638.87
29077,2023,694.04
29077,2024,727.04
29079,2021,183.16
29079,2022,211.32
29079,2023,241.49
29079,2024,255.03
29081,2021,184
29081,2022,172.14
29081,2023,224.78
29081,2024,247.53
29083,2021,214.63
29083,2022,250.5
29083,2023,273.84
29083,2024,298.92
29085,2021,237.76
29085,2022,248.65
29085,2023,
29085,2024,283.52
29087,2021,169.66
29087,2022,171.64
29087,2023,
29087,2024,298.45
29089,2021,218.93
29089,2022,229.14
29089,2023,265.81
29089,2024,293.8
29091,2021,234.8
29091,2022,280.99
29091,2023,314.29
29091,2024,315.44
29093,2021,170.09
29093,2022,199.72
29093,2023,209.03
29093,2024,231.95
29095,2021,536.22
29095,2022,616.98
29095,2023,668.89
29095,2024,692.97
29097,2021,415.63
29097,2022,491.39
29097,2023,528.36
29097,2024,559.77
29099,2021,632.8
29099,2022,705.31
29099,2023,770.4
29099,2024,823.1
29101,2021,277.74
29101,2022,325.75
29101,2023,338.07
29101,2024,363.97
29105,2021,220.92
29105,2022,262.87
29105,2023,281.45
29105,2024,291.56
29107,2021,315.32
29107,2022,369.09
29107,2023,398.67
29107,2024,414.52
29109,2021,255.82
29109,2022,308.06
29109,2023,335.7
29109,2024,348.04
29111,2021,158.43
29111,2022,179.41
29111,2023,
29111,2024,210.7
29113,2021,292.83
29113,2022,341.5
29113,2023,341.85
29113,2024,376.42
29115,2021,158.51
29115,2022,172.93
29115,2023,208.76
29115,2024,209.63
29117,2021,190.38
29117,2022,224.63
29117,2023,238.99
29117,2024,253.1
29119,2021,165.47
29119,2022,200.94
29119,2023,221.82
29119,2024,251.43
29121,2021,186.3
29121,2022,195.7
29121,2023,246.82
29121,2024,240.49
29123,2021,154.44
29123,2022,154.13
29123,2023,153.71
29123,2024,199.95
29125,2021,157.27
29125,2022,200.31
29125,2023,191.84
29125,2024,219.04
29127,2021,285.87
29127,2022,324.18
29127,2023,352.46
29127,2024,362.25
29131,2021,275.13
29131,2022,310.06
29131,2023,335.32
29131,2024,369.27
29133,2021,169.65
29133,2022,153.97
29133,2023,210.75
29133,2024,
29135,2021,272.39
29135,2022,323.14
29135,2023,343.17
29135,2024,343.04
29137,2021,200.5
29137,2022,234.24
29137,2023,279.17
29137,2024,273.69
29139,2021,182.21
29139,2022,207.71
29139,2023,210.17
29139,2024,242.6
29141,2021,239.85
29141,2022,302.51
29141,2023,342.53
29141,2024,356.55
29143,2021,230.01
29143,2022,250.54
29143,2023,296
29143,2024,296.15
29145,2021,250.9
29145,2022,292.35
29145,2023,313.13
29145,2024,340.07
29147,2021,234.97
29147,2022,266.89
29147,2023,295.2
29147,2024,295.27
29149,2021,164.03
29149,2022,
29149,2023,181.75
29149,2024,199.33
29151,2021,191.25
29151,2022,215.65
29151,2023,247.45
29151,2024,267.5
29153,2021,110.8
29153,2022,127.76
29153,2023,140.45
29153,2024,140.83
29155,2021,168.68
29155,2022,176.03
29155,2023,
29155,2024,193.8
29157,2021,251.41
29157,2022,267.81
29157,2023,295.12
29157,2024,321.65
29159,2021,317.44
29159,2022,378.06
29159,2023,412.08
29159,2024,420.34
29161,2021,226.44
29161,2022,259.45
29161,2023,279.19
29161,2024,291.64
29163,2021,180.19
29163,2022,202.93
29163,2023,209.82
29163,2024,221.81
29165,2021,544.28
29165,2022,638.81
29165,2023,673.97
29165,2024,710.37
29167,2021,224.4
29167,2022,270.49
29167,2023,295.94
29167,2024,312.52
29169,2021,193.37
29169,2022,215.13
29169,2023,238.05
29169,2024,239.88
29171,2021,129.76
29171,2022,
29171,2023,
29171,2024,
29173,2021,208.23
29173,2022,252.28
29173,2023,247.61
29173,2024,271.51
29175,2021,276.31
29175,2022,316.62
29175,2023,336.28
29175,2024,361.05
29177,2021,304.26
29177,2022,341.64
29177,2023,381.69
29177,2024,394.18
29181,2021,163.87
29181,2022,188.69
29181,2023,
29181,2024,
29183,2021,602.57
29183,2022,687.79
29183,2023,751.45
29183,2024,791.79
29185,2021,179.75
29185,2022,215.15
29185,2023,
29185,2024,264.26
29186,2021,202.67
29186,2022,251.34
29186,2023,262.97
29186,2024,268.75
29187,2021,225.89
29187,2022,258.53
29187,2023,266.81
29187,2024,282.16
29189,2021,534.91
29189,2022,602.34
29189,2023,646.97
29189,2024,681.46
29195,2021,263.02
29195,2022,319.79
29195,2023,327.76
29195,2024,358.86
29201,2021,182.35
29201,2022,209.92
29201,2023,214.76
29201,2024,231.9
29203,2021,121.17
29203,2022,141.11
29203,2023,
29203,2024,152.98
29205,2021,175.33
29205,2022,256.79
29205,2023,
29205,2024,
29207,2021,206.93
29207,2022,253.4
29207,2023,245.13
29207,2024,271.31
29209,2021,238.42
29209,2022,295.29
29209,2023,328.65
29209,2024,339.97
29213,2021,238.77
29213,2022,296.04
29213,2023,320.76
29213,2024,326.72
29215,2021,185.12
29215,2022,215.66
29215,2023,216.53
29215,2024,223.53
29217,2021,217.23
29217,2022,260.47
29217,2023,275.6
29217,2024,293.26
29219,2021,273.29
29219,2022,312.15
29219,2023,356.66
29219,2024,376.61
29221,2021,130.91
29221,2022,146.77
29221,2023,166.81
29221,2024,182.61
29225,2021,244.26
29225,2022,296.45
29225,2023,323.75
29225,2024,333
29229,2021,212.18
29229,2022,263.83
29229,2023,274.56
29229,2024,319.41
29510,2021,621.36
29510,2022,692.51
29510,2023,739.56
29510,2024,772.43
30001,2021,332.52
30001,2022,401.65
30001,2023,456.44
30001,2024,456.88
30003,2021,204.1
30003,2022,204.3
30003,2023,
30003,2024,
30007,2021,297.19
30007,2022,367.99
30007,2023,407.33
30007,2024,447.6
30009,2021,357.55
30009,2022,447.45
30009,2023,491.39
30009,2024,504.44
30013,2021,431.54
30013,2022,524.22
30013,2023,574.27
30013,2024,609.21
30015,2021,287.6
30015,2022,321.43
30015,2023,
30015,2024,
30017,2021,296.62
30017,2022,320.53
30017,2023,362.59
30017,2024,398.63
30021,2021,275.49
30021,2022,312.6
30021,2023,308.31
30021,2024,345.19
30023,2021,319.74
30023,2022,415.37
30023,2023,464.88
30023,2024,517.54
30025,2021,302.52
30025,2022,291.75
30025,2023,316.07
30025,2024,
30027,2021,314.08
30027,2022,380.53
30027,2023,420.37
30027,2024,480.25
30029,2021,1226.39
30029,2022,1576.82
30029,2023,1669.81
30029,2024,1758.55
30031,2021,747.17
30031,2022,933.51
30031,2023,956.76
30031,2024,1019.83
30035,2021,207.81
30035,2022,264.32
30035,2023,273.77
30035,2024,346.15
30039,2021,279.4
30039,2022,382.65
30039,2023,336.95
30039,2024,416.79
30041,2021,351.32
30041,2022,393.64
30041,2023,423.92
30041,2024,436.55
30043,2021,327.36
30043,2022,410.97
30043,2023,441.66
30043,2024,427.51
30047,2021,368.93
30047,2022,462.66
30047,2023,496.18
30047,2024,529.93
30049,2021,766.94
30049,2022,939.01
30049,2023,1014.41
30049,2024,1050.85
30053,2021,332.9
30053,2022,390.04
30053,2023,423.21
30053,2024,423.11
30057,2021,281.96
30057,2022,345.47
30057,2023,358.69
30057,2024,427.61
30059,2021,193.3
30059,2022,216.64
30059,2023,221.01
30059,2024,
30061,2021,276.67
30061,2022,327.11
30061,2023,364.46
30061,2024,347.92
30063,2021,1100.88
30063,2022,1361.44
30063,2023,1442.07
30063,2024,1536.11
30065,2021,232.15
30065,2022,286.91
30065,2023,376.87
30065,2024,312.44
30067,2021,462.03
30067,2022,563.51
30067,2023,603.2
30067,2024,656.65
30071,2021,164.73
30071,2022,179.63
30071,2023,183.85
30071,2024,201.85
30073,2021,236.96
30073,2022,283.47
30073,2023,288.87
30073,2024,342.28
30077,2021,224.68
30077,2022,279.33
30077,2023,329.52
30077,2024,356.17
30081,2021,462.18
30081,2022,587.56
30081,2023,627.68
30081,2024,661.03
30083,2021,332.75
30083,2022,365.8
30083,2023,425
30083,2024,382.27
30085,2021,253.09
30085,2022,306.83
30085,2023,297.01
30085,2024,
30087,2021,205.06
30087,2022,245.23
30087,2023,263
30087,2024,293.07
30089,2021,304.39
30089,2022,384.89
30089,2023,458.95
30089,2024,427.56
30091,2021,119.78
30091,2022,145.86
30091,2023,131.89
30091,2024,
30093,2021,347.56
30093,2022,424.5
30093,2023,466.03
30093,2024,489.66
30095,2021,267.86
30095,2022,322.11
30095,2023,347.69
30095,2024,375.32
30097,2021,275.11
30097,2022,314.63
30097,2023,
30097,2024,347.46
30099,2021,222.41
30099,2022,261.55
30099,2023,291.93
30099,2024,327.24
30101,2021,202.46
30101,2022,209.54
30101,2023,250.51
30101,2024,268.87
30105,2021,312.31
30105,2022,335.7
30105,2023,380.65
30105,2024,402.16
30111,2021,733.54
30111,2022,873.65
30111,2023,919.51
30111,2024,943.37
31001,2021,544.9
31001,2022,637.29
31001,2023,674.31
31001,2024,721.96
31003,2021,176.2
31003,2022,226.56
31003,2023,
31003,2024,225.46
31011,2021,234.6
31011,2022,262.3
31011,2023,290.98
31011,2024,333.96
31013,2021,262.54
31013,2022,298.32
31013,2023,308.97
31013,2024,322.02
31017,2021,168.95
31017,2022,171.77
31017,2023,
31017,2024,
31019,2021,386.75
31019,2022,443.44
31019,2023,462.51
31019,2024,494.92
31021,2021,195.13
31021,2022,220.38
31021,2023,238.83
31021,2024,259.77
31023,2021,227.93
31023,2022,256.7
31023,2023,263.05
31023,2024,339.12
31025,2021,313.82
31025,2022,360.32
31025,2023,385.76
31025,2024,400.82
31027,2021,219.1
31027,2022,243.46
31027,2023,273.35
31027,2024,271.29
31029,2021,227.55
31029,2022,238.66
31029,2023,
31029,2024,
31031,2021,192.6
31031,2022,216
31031,2023,255
31031,2024,246.22
31033,2021,472.96
31033,2022,538.39
31033,2023,595.42
31033,2024,636.37
31035,2021,215.58
31035,2022,252.81
31035,2023,255.46
31035,2024,319.47
31037,2021,197.49
31037,2022,230.95
31037,2023,246.95
31037,2024,259.74
31039,2021,291.07
31039,2022,343.46
31039,2023,354.5
31039,2024,392.81
31041,2021,194.24
31041,2022,228.68
31041,2023,232.71
31041,2024,238.73
31043,2021,341.83
31043,2022,395.36
31043,2023,405.61
31043,2024,465.86
31045,2021,235.05
31045,2022,271.69
31045,2023,301.54
31045,2024,318.85
31047,2021,379.08
31047,2022,424.97
31047,2023,487.1
31047,2024,503.4
31051,2021,210.4
31051,2022,240.72
31051,2023,264.2
31051,2024,
31053,2021,487.82
31053,2022,555.03
31053,2023,587.29
31053,2024,611.88
31055,2021,635.75
31055,2022,730.27
31055,2023,793.07
31055,2024,821.65
31059,2021,204.98
31059,2022,232.64
31059,2023,283.71
31059,2024,252.01
31063,2021,162.74
31063,2022,
31063,2023,
31063,2024,
31065,2021,176.4
31065,2022,198.86
31065,2023,217.18
31065,2024,239.77
31067,2021,305.2
31067,2022,339.99
31067,2023,382.44
31067,2024,412.35
31073,2021,190.07
31073,2022,226.38
31073,2023,
31073,2024,
31079,2021,522.61
31079,2022,602.53
31079,2023,645.91
31079,2024,697.5
31081,2021,321.87
31081,2022,372.08
31081,2023,382.97
31081,2024,423.13
31083,2021,210.42
31083,2022,236.39
31083,2023,236.8
31083,2024,
31089,2021,263.16
31089,2022,287.1
31089,2023,312.74
31089,2024,324.66
31093,2021,203.13
31093,2022,249.01
31093,2023,256.78
31093,2024,304.37
31095,2021,188.52
31095,2022,208.14
31095,2023,230.56
31095,2024,265.58
31099,2021,226.71
31099,2022,276.36
31099,2023,257.41
31099,2024,298.08
31101,2021,227.74
31101,2022,255.09
31101,2023,255.1
31101,2024,301.33
31105,2021,275.71
31105,2022,334.29
31105,2023,388.97
31105,2024,378.92
31107,2021,228.67
31107,2022,237.8
31107,2023,292.47
31107,2024,293.07
31109,2021,605.26
31109,2022,691.76
31109,2023,751.46
31109,2024,785.58
31111,2021,331.39
31111,2022,382.29
31111,2023,405.02
31111,2024,437.27
31119,2021,446.26
31119,2022,492.83
31119,2023,548.22
31119,2024,577.41
31121,2021,220.76
31121,2022,260.3
31121,2023,266.25
31121,2024,286.75
31123,2021,194.17
31123,2022,213.57
31123,2023,
31123,2024,
31125,2021,217.69
31125,2022,259.01
31125,2023,
31125,2024,
31127,2021,151.88
31127,2022,170.52
31127,2023,193.15
31127,2024,197.15
31129,2021,168.18
31129,2022,178.93
31129,2023,
31129,2024,
31131,2021,278.24
31131,2022,321.71
31131,2023,351.43
31131,2024,371.2
31135,2021,159.02
31135,2022,193.58
31135,2023,
31135,2024,
31137,2021,317.61
31137,2022,364.91
31137,2023,407.31
31137,2024,424.95
31139,2021,222.01
31139,2022,237.98
31139,2023,259.18
31139,2024,292.99
31141,2021,412.88
31141,2022,477.64
31141,2023,509.64
31141,2024,536.37
31143,2021,208.83
31143,2022,249.22
31143,2023,297.41
31143,2024,297.09
31145,2021,321.8
31145,2022,381.28
31145,2023,416.96
31145,2024,410.68
31147,2021,150.28
31147,2022,169.38
31147,2023,
31147,2024,227.2
31151,2021,272.39
31151,2022,325.77
31151,2023,347.6
31151,2024,382.83
31153,2021,561.25
31153,2022,642.84
31153,2023,703.59
31153,2024,727.13
31155,2021,405.92
31155,2022,452.43
31155,2023,502.75
31155,2024,543.25
31157,2021,464.25
31157,2022,520.2
31157,2023,548.03
31157,2024,571.89
31159,2021,343.89
31159,2022,393.93
31159,2023,422.08
31159,2024,455.99
31167,2021,261.77
31167,2022,283.07
31167,2023,296
31167,2024,335.49
31169,2021,109.67
31169,2022,126.14
31169,2023,167.01
31169,2024,
31173,2021,191.41
31173,2022,207.19
31173,2023,230.88
31173,2024,
31175,2021,214.47
31175,2022,303.14
31175,2023,
31175,2024,
31177,2021,359.9
31177,2022,414.39
31177,2023,452.84
31177,2024,478.7
31179,2021,289.87
31179,2022,364.06
31179,2023,388.56
31179,2024,437.33
31185,2021,325.35
31185,2022,381.29
31185,2023,395.56
31185,2024,422.74
32001,2021,518.54
32001,2022,625.11
32001,2023,611.95
32001,2024,639
32003,2021,809.06
32003,2022,974.27
32003,2023,988.97
32003,2024,1058.37
32005,2021,881.38
32005,2022,1028.21
32005,2023,1030.54
32005,2024,1037.24
32007,2021,404.12
32007,2022,466.67
32007,2023,474.97
32007,2024,495.31
32013,2021,353.08
32013,2022,410.94
32013,2023,409.62
32013,2024,431.44
32015,2021,243.53
32015,2022,278.58
32015,2023,265.76
32015,2024,
32017,2021,110.36
32017,2022,133.91
32017,2023,
32017,2024,142.16
32019,2021,432.97
32019,2022,496.42
32019,2023,480.84
32019,2024,503.47
32021,2021,258.31
32021,2022,268.91
32021,2023,
32021,2024,297.05
32023,2021,272.9
32023,2022,320.47
32023,2023,300.38
32023,2024,323.26
32027,2021,214.93
32027,2022,230
32027,2023,
32027,2024,
32029,2021,333.11
32029,2022,417.47
32029,2023,426.98
32029,2024,456.95
32031,2021,1047.51
32031,2022,1214.78
32031,2023,1211.73
32031,2024,1272.55
32033,2021,276.79
32033,2022,347.46
32033,2023,349.11
32033,2024,374.35
32510,2021,671.13
32510,2022,774.55
32510,2023,781.06
32510,2024,800.78
33001,2021,375.4
33001,2022,452.7
33001,2023,499.3
33001,2024,543.53
33003,2021,342.58
33003,2022,407.12
33003,2023,451.49
33003,2024,485.18
33005,2021,540.41
33005,2022,635.62
33005,2023,704
33005,2024,758.77
33007,2021,304.09
33007,2022,345.19
33007,2023,419.99
33007,2024,445.64
33009,2021,433.13
33009,2022,514.24
33009,2023,577.44
33009,2024,636.68
33011,2021,876.45
33011,2022,1015.82
33011,2023,1102.95
33011,2024,1197.94
33013,2021,504.6
33013,2022,588.8
33013,2023,654.91
33013,2024,714.26
33015,2021,939.33
33015,2022,1084.78
33015,2023,1192.79
33015,2024,1285.5
33017,2021,470.85
33017,2022,544.33
33017,2023,619.22
33017,2024,660.93
33019,2021,281.57
33019,2022,338.31
33019,2023,383.33
33019,2024,422.5
34001,2021,796.02
34001,2022,939.63
34001,2023,1055.37
34001,2024,1154.44
34003,2021,1082.99
34003,2022,1194.83
34003,2023,1297.74
34003,2024,1431.24
34005,2021,752.45
34005,2022,877.76
34005,2023,984.26
34005,2024,1076.61
34007,2021,632.52
34007,2022,743.74
34007,2023,838.93
34007,2024,917.23
34009,2021,1168.92
34009,2022,1399.33
34009,2023,1564.95
34009,2024,1749.65
34011,2021,625.27
34011,2022,723.82
34011,2023,795.72
34011,2024,885.33
34013,2021,1174.7
34013,2022,1318.07
34013,2023,1459.45
34013,2024,1600.57
34015,2021,698.2
34015,2022,822.05
34015,2023,929
34015,2024,1004.98
34017,2021,1261.23
34017,2022,1410.69
34017,2023,1506.18
34017,2024,1589.28
34019,2021,835.14
34019,2022,935.85
34019,2023,1032.37
34019,2024,1112.23
34021,2021,855.1
34021,2022,997.82
34021,2023,1118.42
34021,2024,1231.14
34023,2021,810.94
34023,2022,918.26
34023,2023,1015.76
34023,2024,1127.49
34025,2021,1091.07
34025,2022,1254.56
34025,2023,1393.28
34025,2024,1510.82
34027,2021,1044.31
34027,2022,1172.61
34027,2023,1284.15
34027,2024,1398.33
34029,2021,989.1
34029,2022,1182.44
34029,2023,1307.8
34029,2024,1413.64
34031,2021,950.68
34031,2022,1075.29
34031,2023,1167.07
34031,2024,1282
34033,2021,506.47
34033,2022,595.35
34033,2023,671.35
34033,2024,719.75
34035,2021,862.6
34035,2022,979.2
34035,2023,1068.01
34035,2024,1170.35
34037,2021,798.09
34037,2022,904.41
34037,2023,1004.92
34037,2024,1102.53
34039,2021,1058.16
34039,2022,1201.21
34039,2023,1316.08
34039,2024,1442.74
34041,2021,692.19
34041,2022,785.28
34041,2023,869.68
34041,2024,957.27
35001,2021,683.25
35001,2022,794.23
35001,2023,860.09
35001,2024,903.9
35005,2021,343.72
35005,2022,382.92
35005,2023,390.19
35005,2024,415.05
35006,2021,288.64
35006,2022,300.18
35006,2023,326.22
35006,2024,358.81
35007,2021,272.01
35007,2022,330.72
35007,2023,324.67
35007,2024,353.52
35009,2021,346.49
35009,2022,381.97
35009,2023,415.55
35009,2024,420.81
35013,2021,529.91
35013,2022,618.24
35013,2023,681.53
35013,2024,691.98
35015,2021,542.09
35015,2022,568.4
35015,2023,590.37
35015,2024,621.03
35017,2021,327.85
35017,2022,372.54
35017,2023,424.28
35017,2024,452.39
35025,2021,500.24
35025,2022,527.91
35025,2023,558.01
35025,2024,593.69
35027,2021,304.63
35027,2022,354.42
35027,2023,415.02
35027,2024,414.73
35028,2021,739.84
35028,2022,866.09
35028,2023,978.01
35028,2024,1076.93
35029,2021,162.97
35029,2022,185.11
35029,2023,220.49
35029,2024,231.74
35031,2021,280.45
35031,2022,306.29
35031,2023,327.25
35031,2024,345.87
35035,2021,374.02
35035,2022,428.74
35035,2023,446.54
35035,2024,494.52
35037,2021,140.6
35037,2022,134.34
35037,2023,
35037,2024,195.15
35039,2021,228.17
35039,2022,253.55
35039,2023,259.72
35039,2024,292.93
35041,2021,321.69
35041,2022,353.99
35041,2023,351.07
35041,2024,393.32
35043,2021,575.09
35043,2022,673.54
35043,2023,736.15
35043,2024,776.77
35045,2021,457.83
35045,2022,515.49
35045,2023,559.01
35045,2024,604.07
35047,2021,246.22
35047,2022,283.57
35047,2023,313.08
35047,2024,319.95
35049,2021,1000.23
35049,2022,1167.18
35049,2023,1239.71
35049,2024,1317.39
35051,2021,171.94
35051,2022,188.84
35051,2023,254.29
35051,2024,230.77
35053,2021,231.87
35053,2022,277.9
35053,2023,279.35
35053,2024,326.3
35055,2021,275.26
35055,2022,321.99
35055,2023,351.23
35055,2024,395.67
35057,2021,163.79
35057,2022,208.55
35057,2023,195.37
35057,2024,
35059,2021,129.65
35059,2022,
35059,2023,
35059,2024,150.2
35061,2021,425.98
35061,2022,501.82
35061,2023,546.5
35061,2024,591.53
36001,2021,594.5
36001,2022,666.12
36001,2023,724
36001,2024,779.47
36003,2021,231.21
36003,2022,242.96
36003,2023,288.9
36003,2024,290.74
36005,2021,1226.78
36005,2022,1337.58
36005,2023,1374.91
36005,2024,1429.05
36007,2021,455.9
36007,2022,509.43
36007,2023,555.83
36007,2024,597.5
36009,2021,294.61
36009,2022,338.41
36009,2023,392.12
36009,2024,414.04
36011,2021,418.36
36011,2022,460.51
36011,2023,500.63
36011,2024,557.07
36013,2021,480.01
36013,2022,551.51
36013,2023,610.76
36013,2024,626.18
36015,2021,404.72
36015,2022,457.55
36015,2023,479.61
36015,2024,506.77
36017,2021,176.04
36017,2022,196.18
36017,2023,214.45
36017,2024,218.03
36019,2021,298.92
36019,2022,335.27
36019,2023,354.49
36019,2024,381.12
36021,2021,378.38
36021,2022,414.86
36021,2023,467.26
36021,2024,495.07
36023,2021,287.1
36023,2022,333.43
36023,2023,365.64
36023,2024,364.44
36025,2021,214.08
36025,2022,234.32
36025,2023,276
36025,2024,286.08
36027,2021,777.2
36027,2022,876.18
36027,2023,936.26
36027,2024,1005.19
36029,2021,654.51
36029,2022,749.85
36029,2023,811.9
36029,2024,864.83
36031,2021,250.06
36031,2022,293.05
36031,2023,324.75
36031,2024,340.85
36033,2021,221.26
36033,2022,247.13
36033,2023,272.18
36033,2024,290.18
36035,2021,327.05
36035,2022,375.99
36035,2023,397.18
36035,2024,421.24
36037,2021,578.54
36037,2022,638.83
36037,2023,695.29
36037,2024,764.03
36039,2021,265.29
36039,2022,309.86
36039,2023,320.72
36039,2024,373.35
36041,2021,121.47
36041,2022,151.57
36041,2023,172.34
36041,2024,
36043,2021,319.32
36043,2022,365.6
36043,2023,405.72
36043,2024,423.92
36045,2021,348.22
36045,2022,381.49
36045,2023,404.29
36045,2024,416.51
36047,2021,2231.91
36047,2022,2383.86
36047,2023,2443.99
36047,2024,2481.5
36049,2021,190.52
36049,2022,204.87
36049,2023,
36049,2024,267.16
36051,2021,258.37
36051,2022,279.1
36051,2023,325.54
36051,2024,338.49
36053,2021,366.21
36053,2022,418.29
36053,2023,466.37
36053,2024,503.08
36055,2021,512.57
36055,2022,592.62
36055,2023,662.73
36055,2024,725.11
36057,2021,187.95
36057,2022,202.45
36057,2023,228.16
36057,2024,246.46
36059,2021,1324.92
36059,2022,1475.4
36059,2023,1559.85
36059,2024,1673.48
36061,2021,404.7
36061,2022,
36061,2023,
36061,2024,
36063,2021,624.99
36063,2022,709.63
36063,2023,780.02
36063,2024,821.3
36065,2021,591.09
36065,2022,677.44
36065,2023,742.02
36065,2024,787.99
36067,2021,518.48
36067,2022,586.79
36067,2023,657.92
36067,2024,724.86
36069,2021,330.36
36069,2022,378.59
36069,2023,414.33
36069,2024,446.64
36071,2021,743.55
36071,2022,870.74
36071,2023,937.57
36071,2024,992.92
36073,2021,301.98
36073,2022,331.47
36073,2023,359.79
36073,2024,390.19
36075,2021,247.58
36075,2022,283.8
36075,2023,317.48
36075,2024,347.21
36077,2021,377.78
36077,2022,417.68
36077,2023,438.44
36077,2024,485.4
36079,2021,783.64
36079,2022,889.98
36079,2023,922.31
36079,2024,1022.03
36081,2021,1397.82
36081,2022,1503.86
36081,2023,1566.62
36081,2024,1616.61
36083,2021,448.81
36083,2022,498.02
36083,2023,538.96
36083,2024,584.82
36085,2021,1150.25
36085,2022,1244.78
36085,2023,1261.85
36085,2024,1322.54
36087,2021,967.99
36087,2022,1121.45
36087,2023,1216.77
36087,2024,1327.35
36089,2021,259.37
36089,2022,276.33
36089,2023,285.25
36089,2024,315.4
36091,2021,636.04
36091,2022,709.71
36091,2023,795.06
36091,2024,824.67
36093,2021,583.01
36093,2022,656.26
36093,2023,731.49
36093,2024,785.24
36095,2021,162.69
36095,2022,183.81
36095,2023,211.32
36095,2024,222.68
36097,2021,265.09
36097,2022,320.24
36097,2023,329.29
36097,2024,360.1
36099,2021,297.56
36099,2022,352.22
36099,2023,388.77
36099,2024,403.29
36101,2021,362.66
36101,2022,406.86
36101,2023,438
36101,2024,464.79
36103,2021,1194.54
36103,2022,1353.04
36103,2023,1446.89
36103,2024,1585.09
36105,2021,230.85
36105,2022,269.04
36105,2023,312.61
36105,2024,341.64
36107,2021,235.15
36107,2022,253.8
36107,2023,287.88
36107,2024,296.14
36109,2021,657.57
36109,2022,743.07
36109,2023,841.75
36109,2024,874.41
36111,2021,823.5
36111,2022,946.14
36111,2023,1024.14
36111,2024,1125.56
36113,2021,371.03
36113,2022,421.97
36113,2023,456.54
36113,2024,464.59
36115,2021,324.73
36115,2022,368.82
36115,2023,388.24
36115,2024,416.24
36117,2021,397.14
36117,2022,457.72
36117,2023,518.84
36117,2024,569.44
36119,2021,1278.34
36119,2022,1395.09
36119,2023,1478.44
36119,2024,1603.6
36121,2021,317.33
36121,2022,354.69
36121,2023,423.08
36121,2024,430.66
36123,2021,345.63
36123,2022,396.17
36123,2023,432.33
36123,2024,490.67
37001,2021,542.8
37001,2022,658.6
37001,2023,720.99
37001,2024,774.07
37003,2021,227.23
37003,2022,272.02
37003,2023,293.12
37003,2024,316.02
37005,2021,218.82
37005,2022,265.12
37005,2023,313.36
37005,2024,330.53
37007,2021,174
37007,2022,215.16
37007,2023,239.85
37007,2024,272.69
37009,2021,255.85
37009,2022,319.13
37009,2023,364.94
37009,2024,397.18
37011,2021,262.08
37011,2022,350.38
37011,2023,384.95
37011,2024,421.73
37013,2021,303.07
37013,2022,367.03
37013,2023,414.95
37013,2024,442.67
37015,2021,165.84
37015,2022,192.04
37015,2023,222.04
37015,2024,205.49
37017,2021,201.47
37017,2022,224.92
37017,2023,241.1
37017,2024,268.85
37019,2021,586.94
37019,2022,734.98
37019,2023,812.99
37019,2024,849.94
37021,2021,938.85
37021,2022,1131.07
37021,2023,1241.78
37021,2024,1265.15
37023,2021,341.13
37023,2022,408.01
37023,2023,458.72
37023,2024,470.14
37025,2021,634.81
37025,2022,790.78
37025,2023,852.48
37025,2024,880
37027,2021,269.87
37027,2022,324.74
37027,2023,355.53
37027,2024,377.79
37029,2021,261.21
37029,2022,306.73
37029,2023,348.64
37029,2024,371.45
37031,2021,407.19
37031,2022,492.54
37031,2023,556.27
37031,2024,563.25
37033,2021,215.54
37033,2022,238.99
37033,2023,234.58
37033,2024,288.48
37035,2021,409.93
37035,2022,493.35
37035,2023,536.11
37035,2024,581.04
37037,2021,322.14
37037,2022,399.29
37037,2023,429.8
37037,2024,466.94
37039,2021,202.06
37039,2022,250.54
37039,2023,265.22
37039,2024,272.36
37041,2021,230.22
37041,2022,283.27
37041,2023,299.08
37041,2024,308.77
37043,2021,203.54
37043,2022,265.4
37043,2023,272.17
37043,2024,313.73
37045,2021,356.83
37045,2022,435.85
37045,2023,477.16
37045,2024,508.01
37047,2021,209.09
37047,2022,244.58
37047,2023,271.69
37047,2024,288.98
37049,2021,435.47
37049,2022,517.12
37049,2023,580.83
37049,2024,635.21
37051,2021,281.6
37051,2022,337.48
37051,2023,383.87
37051,2024,400.45
37053,2021,252.23
37053,2022,295.81
37053,2023,324.73
37053,2024,351.51
37055,2021,484.79
37055,2022,603.16
37055,2023,666.84
