zip,county_fips5,yr,hpi_change,hpi,flood_frequency,flood_property_damage,flood_duration_hours,heat_stress_index,drought_annual_mean_index,fire_frequency,fire_size,deaths_hurricane,injuries_hurricane,damage_hurricane,unemployment_rate,prop_rate,county_fips,home_purchase_per_cap,amt_purchase_per_cap,Earned Prem,Earned Exp,prem_per_unit
91943,06073,2021,,,,,,,,,,,,,,,,,,10747.0,0.0,
91944,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,2892.0,1.0,2892.0
91944,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,3230.0,1.0,3230.0
91944,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,6251.0,1.0,6251.0
91944,06073,2021,,,,,,,,,,,,,,,,,,7856.0,1.0,7856.0
91944,06073,2022,,,,,,,,,,,,,,,,,,7848.0,1.0,7848.0
91944,06073,2023,,,,,,,,,,,,,,,,,,8554.0,1.0,8554.0
91945,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,3503045.0,4562.0,767.8748355984218
91945,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,3784418.0,4609.0,821.0930787589499
91945,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,4216977.0,4646.0,907.6575548859233
91945,06073,2021,,,,,,,,,,,,,,,,,,4516753.0,4640.0,973.4381465517241
91945,06073,2022,,,,,,,,,,,,,,,,,,5001008.0,4658.0,1073.638471446973
91945,06073,2023,,,,,,,,,,,,,,,,,,5458393.0,4612.0,1183.5197311361665
91946,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,316.0,1.0,316.0
91946,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,670.0,1.0,670.0
91948,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,80822.0,86.0,939.7906976744187
91948,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,98436.0,87.0,1131.448275862069
91948,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,89620.0,88.0,1018.4090909090909
91948,06073,2021,,,,,,,,,,,,,,,,,,96401.0,88.0,1095.465909090909
91948,06073,2022,,,,,,,,,,,,,,,,,,122649.0,82.0,1495.719512195122
91948,06073,2023,,,,,,,,,,,,,,,,,,140212.0,73.0,1920.7123287671234
91950,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,3499679.0,4805.0,728.3411030176899
91950,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,3810880.0,4882.0,780.5981155264236
91950,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,4191234.0,4855.0,863.2819773429454
91950,06073,2021,,,,,,,,,,,,,,,,,,4549548.0,4912.0,926.2109120521172
91950,06073,2022,,,,,,,,,,,,,,,,,,5076186.0,4933.0,1029.0261504155685
91950,06073,2023,,,,,,,,,,,,,,,,,,5533423.0,4902.0,1128.8092615259077
91962,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,707784.0,513.0,1379.6959064327486
91962,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,757003.0,520.0,1455.775
91962,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,847429.0,567.0,1494.583774250441
91962,06073,2021,,,,,,,,,,,,,,,,,,941031.0,574.0,1639.4268292682927
91962,06073,2022,,,,,,,,,,,,,,,,,,1098194.0,565.0,1943.7061946902654
91962,06073,2023,,,,,,,,,,,,,,,,,,1241869.0,535.0,2321.25046728972
91963,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,75685.0,65.0,1164.3846153846155
91963,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,87617.0,68.0,1288.485294117647
91963,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,97692.0,73.0,1338.2465753424658
91963,06073,2021,,,,,,,,,,,,,,,,,,106436.0,71.0,1499.0985915492959
91963,06073,2022,,,,,,,,,,,,,,,,,,118881.0,67.0,1774.3432835820895
91963,06073,2023,,,,,,,,,,,,,,,,,,129268.0,60.0,2154.4666666666667
91977,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,8413337.0,9587.0,877.5776572441848
91977,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,9108935.0,9716.0,937.5190407575134
91977,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,10143331.0,9754.0,1039.9150092269838
91977,06073,2021,,,,,,,,,,,,,,,,,,11046343.0,9860.0,1120.3187626774848
91977,06073,2022,,,,,,,,,,,,,,,,,,12446357.0,9956.0,1250.1362997187625
91977,06073,2023,,,,,,,,,,,,,,,,,,13869853.0,9911.0,1399.4403188376552
91978,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,1599929.0,1473.0,1086.1704005431093
91978,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,1737432.0,1471.0,1181.1230455472469
91978,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,1957196.0,1505.0,1300.4624584717608
91978,06073,2021,,,,,,,,,,,,,,,,,,2196849.0,1578.0,1392.1730038022813
91978,06073,2022,,,,,,,,,,,,,,,,,,2561358.0,1594.0,1606.874529485571
91978,06073,2023,,,,,,,,,,,,,,,,,,2962994.0,1574.0,1882.4612452350698
91979,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,2014.0,1.0,2014.0
91979,06073,2021,,,,,,,,,,,,,,,,,,2078.0,1.0,2078.0
91979,06073,2022,,,,,,,,,,,,,,,,,,331.0,0.0,
91980,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,12952.0,11.0,1177.4545454545455
91980,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,13851.0,11.0,1259.1818181818182
91980,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,13655.0,11.0,1241.3636363636363
91980,06073,2021,,,,,,,,,,,,,,,,,,15250.0,10.0,1525.0
91980,06073,2022,,,,,,,,,,,,,,,,,,25532.0,10.0,2553.2
91980,06073,2023,,,,,,,,,,,,,,,,,,26025.0,8.0,3253.125
92003,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,1734532.0,1004.0,1727.6215139442231
92003,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,1917437.0,1043.0,1838.386385426654
92003,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,2205806.0,1091.0,2021.820348304308
92003,06073,2021,,,,,,,,,,,,,,,,,,2541586.0,1143.0,2223.609798775153
92003,06073,2022,,,,,,,,,,,,,,,,,,3234357.0,1215.0,2662.0222222222224
92003,06073,2023,,,,,,,,,,,,,,,,,,3794684.0,1184.0,3204.9695945945946
92004,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,1657754.0,1298.0,1277.160246533128
92004,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,1771171.0,1313.0,1348.9497334348819
92004,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,1404453.0,1164.0,1206.5747422680413
92004,06073,2021,,,,,,,,,,,,,,,,,,1510567.0,1163.0,1298.853826311264
92004,06073,2022,,,,,,,,,,,,,,,,,,1707618.0,1160.0,1472.0844827586207
92004,06073,2023,,,,,,,,,,,,,,,,,,1927714.0,1174.0,1642.0051107325382
92007,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,2852718.0,2389.0,1194.1054834658853
92007,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,3201717.0,2423.0,1321.3854725546844
92007,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,3592237.0,2443.0,1470.4203847728204
92007,06073,2021,,,,,,,,,,,,,,,,,,3973935.0,2471.0,1608.229461756374
92007,06073,2022,,,,,,,,,,,,,,,,,,4472321.0,2463.0,1815.8022736500202
92007,06073,2023,,,,,,,,,,,,,,,,,,5120398.0,2440.0,2098.523770491803
92008,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,5595726.0,4834.0,1157.5767480347538
92008,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,6116865.0,4884.0,1252.4293611793612
92008,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,6942147.0,4896.0,1417.922181372549
92008,06073,2021,,,,,,,,,,,,,,,,,,7648421.0,4933.0,1550.4603689438475
92008,06073,2022,,,,,,,,,,,,,,,,,,8557685.0,4906.0,1744.3304117407256
92008,06073,2023,,,,,,,,,,,,,,,,,,9602608.0,4849.0,1980.3274902041658
92009,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,15059751.0,10293.0,1463.1060915185078
92009,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,16591872.0,10403.0,1594.9122368547535
92009,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,18553966.0,10390.0,1785.752261790183
92009,06073,2021,,,,,,,,,,,,,,,,,,20469129.0,10368.0,1974.2601273148148
92009,06073,2022,,,,,,,,,,,,,,,,,,23322122.0,10267.0,2271.561507743255
92009,06073,2023,,,,,,,,,,,,,,,,,,26682878.0,10178.0,2621.6229121634897
92010,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,3169420.0,3158.0,1003.6162127929069
92010,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,3595214.0,3290.0,1092.7702127659575
92010,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,4128700.0,3383.0,1220.4256577002661
92010,06073,2021,,,,,,,,,,,,,,,,,,4612812.0,3407.0,1353.921925447608
92010,06073,2022,,,,,,,,,,,,,,,,,,5350884.0,3438.0,1556.394415357766
92010,06073,2023,,,,,,,,,,,,,,,,,,6127657.0,3424.0,1789.6194509345794
92011,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,5603741.0,4442.0,1261.5355695632597
92011,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,6312459.0,4559.0,1384.614827813117
92011,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,7336759.0,4722.0,1553.7397289284202
92011,06073,2021,,,,,,,,,,,,,,,,,,8149770.0,4816.0,1692.2279900332226
92011,06073,2022,,,,,,,,,,,,,,,,,,9266080.0,4880.0,1898.7868852459017
92011,06073,2023,,,,,,,,,,,,,,,,,,10464140.0,4875.0,2146.4902564102563
92014,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,7018241.0,3623.0,1937.1352470328457
92014,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,7733992.0,3700.0,2090.268108108108
92014,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,9003810.0,3722.0,2419.0784524449223
92014,06073,2021,,,,,,,,,,,,,,,,,,10025908.0,3750.0,2673.5754666666667
92014,06073,2022,,,,,,,,,,,,,,,,,,11298026.0,3739.0,3021.6705001337255
92014,06073,2023,,,,,,,,,,,,,,,,,,12568299.0,3682.0,3413.4435089625204
92019,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,9528455.0,8018.0,1188.3830132202545
92019,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,10414426.0,8075.0,1289.7121981424148
92019,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,11522977.0,8114.0,1420.1351984224796
92019,06073,2021,,,,,,,,,,,,,,,,,,12592036.0,8111.0,1552.4640611515226
92019,06073,2022,,,,,,,,,,,,,,,,,,14484977.0,8099.0,1788.4895666131622
92019,06073,2023,,,,,,,,,,,,,,,,,,16382000.0,7935.0,2064.524259609326
92020,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,7723224.0,7454.0,1036.1180574188356
92020,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,8377983.0,7524.0,1113.501196172249
92020,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,9293526.0,7565.0,1228.4898876404495
92020,06073,2021,,,,,,,,,,,,,,,,,,10012027.0,7624.0,1313.2249475341027
92020,06073,2022,,,,,,,,,,,,,,,,,,11104695.0,7649.0,1451.7838933193882
92020,06073,2023,,,,,,,,,,,,,,,,,,12293956.0,7595.0,1618.6907175773536
92021,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,7830952.0,7710.0,1015.6876783398184
92021,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,8626692.0,7842.0,1100.062739097169
92021,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,9619547.0,7956.0,1209.0933886375062
92021,06073,2021,,,,,,,,,,,,,,,,,,10562002.0,7965.0,1326.0517263025738
92021,06073,2022,,,,,,,,,,,,,,,,,,11988283.0,8006.0,1497.4123157631777
92021,06073,2023,,,,,,,,,,,,,,,,,,13739859.0,7902.0,1738.7824601366742
92023,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,2360.0,1.0,2360.0
92023,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,2760.0,1.0,2760.0
92023,06073,2021,,,,,,,,,,,,,,,,,,3106.0,1.0,3106.0
92023,06073,2022,,,,,,,,,,,,,,,,,,3389.0,1.0,3389.0
92023,06073,2023,,,,,,,,,,,,,,,,,,4082.0,1.0,4082.0
92024,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,15290913.0,11118.0,1375.3294657312467
92024,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,17035743.0,11256.0,1513.4810767590618
92024,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,19271213.0,11329.0,1701.051549121723
92024,06073,2021,,,,,,,,,,,,,,,,,,21296272.0,11442.0,1861.2368467051215
92024,06073,2022,,,,,,,,,,,,,,,,,,24193530.0,11384.0,2125.222241742797
92024,06073,2023,,,,,,,,,,,,,,,,,,27618736.0,11293.0,2445.650934207031
92025,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,6691905.0,5668.0,1180.64661256175
92025,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,7307256.0,5732.0,1274.817864619679
92025,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,8292275.0,5731.0,1446.9158960041877
92025,06073,2021,,,,,,,,,,,,,,,,,,8950822.0,5824.0,1536.8856456043957
92025,06073,2022,,,,,,,,,,,,,,,,,,10099614.0,5827.0,1733.244207997254
92025,06073,2023,,,,,,,,,,,,,,,,,,11381385.0,5784.0,1967.7359958506224
92026,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,9692504.0,8957.0,1082.114993859551
92026,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,10643568.0,9080.0,1172.1991189427313
92026,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,11881597.0,9243.0,1285.4697609001407
92026,06073,2021,,,,,,,,,,,,,,,,,,13162912.0,9401.0,1400.1608339538348
92026,06073,2022,,,,,,,,,,,,,,,,,,15643154.0,9517.0,1643.7064200903646
92026,06073,2023,,,,,,,,,,,,,,,,,,18185607.0,9378.0,1939.1775431861804
92027,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,8409023.0,8595.0,978.3621873182083
92027,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,9170074.0,8684.0,1055.9735145094426
92027,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,10314992.0,8732.0,1181.2863032524049
92027,06073,2021,,,,,,,,,,,,,,,,,,11265292.0,8837.0,1274.7869186375467
92027,06073,2022,,,,,,,,,,,,,,,,,,13155945.0,8912.0,1476.2056777378816
92027,06073,2023,,,,,,,,,,,,,,,,,,15149281.0,8793.0,1722.879677015808
92028,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,13171247.0,10503.0,1254.0461772826811
92028,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,14675341.0,10776.0,1361.8542130660728
92028,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,16877218.0,11330.0,1489.6044130626656
92028,06073,2021,,,,,,,,,,,,,,,,,,18901380.0,11629.0,1625.365895605813
92028,06073,2022,,,,,,,,,,,,,,,,,,22807758.0,11737.0,1943.2357501917015
92028,06073,2023,,,,,,,,,,,,,,,,,,25988382.0,11577.0,2244.8287121015805
92029,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,6167749.0,4512.0,1366.9656471631206
92029,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,6898756.0,4690.0,1470.950106609808
92029,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,7914084.0,4967.0,1593.3327964566136
92029,06073,2021,,,,,,,,,,,,,,,,,,8646469.0,5050.0,1712.172079207921
92029,06073,2022,,,,,,,,,,,,,,,,,,10123578.0,5081.0,1992.438102735682
92029,06073,2023,,,,,,,,,,,,,,,,,,11577601.0,5022.0,2305.3765432098767
92036,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,1690425.0,1123.0,1505.2760463045413
92036,06073,2019,2.85,1366.58,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0,3.3,1.142,6073.0,0.009102048696591071,4906.945258896747,1857968.0,1124.0,1652.9964412811387
92036,06073,2020,3.36,1412.49,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0,9.4,1.166,6073.0,0.009960371769869095,5872.810102563264,1888561.0,1140.0,1656.6324561403508
92036,06073,2021,,,,,,,,,,,,,,,,,,1972741.0,1136.0,1736.567781690141
92036,06073,2022,,,,,,,,,,,,,,,,,,2280996.0,1126.0,2025.7513321492006
92036,06073,2023,,,,,,,,,,,,,,,,,,2535398.0,1118.0,2267.797853309481
92037,06073,2018,6.02,1328.72,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0,3.4,1.141,6073.0,0.008743630500140586,4521.091330398384,16716616.0,7434.0,2248.6704331450096
