cbsa_code,cbsa_title,county_fips5,county/county_equivalent,state_name,place_name,place_id,yr,index_nsa,index_prev,hpi_change,hpi_yoy
28700,"Kingsport-Bristol, TN-VA",47163,Sullivan County,Tennessee,"Kingsport-Bristol, TN-VA",28700,2023,343.2725,311.195,32.077499999999986,10.307845563071382
28700,"Kingsport-Bristol, TN-VA",47163,Sullivan County,Tennessee,"Kingsport-Bristol, TN-VA",28700,2024,371.8,343.2725,28.527500000000032,8.31045306571312
28700,"Kingsport-Bristol, TN-VA",47163,Sullivan County,Tennessee,"Kingsport-Bristol, TN-VA",28700,2025,387.18,371.8,15.379999999999995,4.136632598171053
28700,"Kingsport-Bristol, TN-VA",51169,Scott County,Virginia,"Kingsport-Bristol, TN-VA",28700,2022,311.195,253.70000000000002,57.494999999999976,22.66259361450531
28700,"Kingsport-Bristol, TN-VA",51169,Scott County,Virginia,"Kingsport-Bristol, TN-VA",28700,2023,343.2725,311.195,32.077499999999986,10.307845563071382
28700,"Kingsport-Bristol, TN-VA",51169,Scott County,Virginia,"Kingsport-Bristol, TN-VA",28700,2024,371.8,343.2725,28.527500000000032,8.31045306571312
28700,"Kingsport-Bristol, TN-VA",51169,Scott County,Virginia,"Kingsport-Bristol, TN-VA",28700,2025,387.18,371.8,15.379999999999995,4.136632598171053
28700,"Kingsport-Bristol, TN-VA",51191,Washington County,Virginia,"Kingsport-Bristol, TN-VA",28700,2022,311.195,253.70000000000002,57.494999999999976,22.66259361450531
28700,"Kingsport-Bristol, TN-VA",51191,Washington County,Virginia,"Kingsport-Bristol, TN-VA",28700,2023,343.2725,311.195,32.077499999999986,10.307845563071382
28700,"Kingsport-Bristol, TN-VA",51191,Washington County,Virginia,"Kingsport-Bristol, TN-VA",28700,2024,371.8,343.2725,28.527500000000032,8.31045306571312
28700,"Kingsport-Bristol, TN-VA",51191,Washington County,Virginia,"Kingsport-Bristol, TN-VA",28700,2025,387.18,371.8,15.379999999999995,4.136632598171053
28700,"Kingsport-Bristol, TN-VA",51520,Bristol city,Virginia,"Kingsport-Bristol, TN-VA",28700,2022,311.195,253.70000000000002,57.494999999999976,22.66259361450531
28700,"Kingsport-Bristol, TN-VA",51520,Bristol city,Virginia,"Kingsport-Bristol, TN-VA",28700,2023,343.2725,311.195,32.077499999999986,10.307845563071382
28700,"Kingsport-Bristol, TN-VA",51520,Bristol city,Virginia,"Kingsport-Bristol, TN-VA",28700,2024,371.8,343.2725,28.527500000000032,8.31045306571312
28700,"Kingsport-Bristol, TN-VA",51520,Bristol city,Virginia,"Kingsport-Bristol, TN-VA",28700,2025,387.18,371.8,15.379999999999995,4.136632598171053
28740,"Kingston, NY",36111,Ulster County,New York,"Kingston, NY",28740,2022,395.4575,338.7325,56.724999999999966,16.746252573933695
28740,"Kingston, NY",36111,Ulster County,New York,"Kingston, NY",28740,2023,419.5725,395.4575,24.11500000000001,6.09800041723827
28740,"Kingston, NY",36111,Ulster County,New York,"Kingston, NY",28740,2024,460.9625,419.5725,41.389999999999986,9.864802864820742
28740,"Kingston, NY",36111,Ulster County,New York,"Kingston, NY",28740,2025,472.28999999999996,460.9625,11.327499999999986,2.4573582449765485
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36027,Dutchess County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",28880,2022,306.69,265.175,41.514999999999986,15.655699066654094
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36027,Dutchess County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",28880,2023,327.83000000000004,306.69,21.140000000000043,6.892953796993728
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36027,Dutchess County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",28880,2024,351.005,327.83000000000004,23.174999999999955,7.06921270170513
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36027,Dutchess County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",28880,2025,371.73,351.005,20.725000000000023,5.904474295237971
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36071,Orange County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",28880,2022,306.69,265.175,41.514999999999986,15.655699066654094
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36071,Orange County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",28880,2023,327.83000000000004,306.69,21.140000000000043,6.892953796993728
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36071,Orange County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",28880,2024,351.005,327.83000000000004,23.174999999999955,7.06921270170513
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",36071,Orange County,New York,"Kiryas Joel-Poughkeepsie-Newburgh, NY",28880,2025,371.73,351.005,20.725000000000023,5.904474295237971
28940,"Knoxville, TN",47001,Anderson County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47001,Anderson County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47001,Anderson County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47001,Anderson County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
28940,"Knoxville, TN",47009,Blount County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47009,Blount County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47009,Blount County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47009,Blount County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
28940,"Knoxville, TN",47013,Campbell County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47013,Campbell County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47013,Campbell County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47013,Campbell County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
28940,"Knoxville, TN",47057,Grainger County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47057,Grainger County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47057,Grainger County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47057,Grainger County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
28940,"Knoxville, TN",47093,Knox County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47093,Knox County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47093,Knox County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47093,Knox County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
28940,"Knoxville, TN",47105,Loudon County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47105,Loudon County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47105,Loudon County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47105,Loudon County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
28940,"Knoxville, TN",47129,Morgan County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47129,Morgan County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47129,Morgan County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47129,Morgan County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
28940,"Knoxville, TN",47145,Roane County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47145,Roane County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47145,Roane County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47145,Roane County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
28940,"Knoxville, TN",47173,Union County,Tennessee,"Knoxville, TN",28940,2022,387.02,315.99125,71.02875,22.478074946695514
28940,"Knoxville, TN",47173,Union County,Tennessee,"Knoxville, TN",28940,2023,425.25374999999997,387.02,38.233749999999986,9.879011420598417
28940,"Knoxville, TN",47173,Union County,Tennessee,"Knoxville, TN",28940,2024,460.63875,425.25374999999997,35.38500000000005,8.320914277651891
28940,"Knoxville, TN",47173,Union County,Tennessee,"Knoxville, TN",28940,2025,468.1875,460.63875,7.548749999999984,1.6387570520282946
29020,"Kokomo, IN",18067,Howard County,Indiana,"Kokomo, IN",29020,2022,204.46,180.66,23.80000000000001,13.173917856747487
29020,"Kokomo, IN",18067,Howard County,Indiana,"Kokomo, IN",29020,2023,224.04,204.46,19.579999999999984,9.576445270468547
29020,"Kokomo, IN",18067,Howard County,Indiana,"Kokomo, IN",29020,2024,244.6225,224.04,20.58250000000001,9.186975540082143
29020,"Kokomo, IN",18067,Howard County,Indiana,"Kokomo, IN",29020,2025,255.12,244.6225,10.497500000000002,4.291305991885452
29100,"La Crosse-Onalaska, WI-MN",27055,Houston County,Minnesota,"La Crosse-Onalaska, WI-MN",29100,2022,317.5025,276.08500000000004,41.41749999999996,15.00172048463333
29100,"La Crosse-Onalaska, WI-MN",27055,Houston County,Minnesota,"La Crosse-Onalaska, WI-MN",29100,2023,342.1325,317.5025,24.629999999999995,7.757419232919416
29100,"La Crosse-Onalaska, WI-MN",27055,Houston County,Minnesota,"La Crosse-Onalaska, WI-MN",29100,2024,365.61,342.1325,23.47750000000002,6.862107516824634
29100,"La Crosse-Onalaska, WI-MN",27055,Houston County,Minnesota,"La Crosse-Onalaska, WI-MN",29100,2025,378.485,365.61,12.875,3.521511993654447
29100,"La Crosse-Onalaska, WI-MN",55063,La Crosse County,Wisconsin,"La Crosse-Onalaska, WI-MN",29100,2022,317.5025,276.08500000000004,41.41749999999996,15.00172048463333
29100,"La Crosse-Onalaska, WI-MN",55063,La Crosse County,Wisconsin,"La Crosse-Onalaska, WI-MN",29100,2023,342.1325,317.5025,24.629999999999995,7.757419232919416
29100,"La Crosse-Onalaska, WI-MN",55063,La Crosse County,Wisconsin,"La Crosse-Onalaska, WI-MN",29100,2024,365.61,342.1325,23.47750000000002,6.862107516824634
29100,"La Crosse-Onalaska, WI-MN",55063,La Crosse County,Wisconsin,"La Crosse-Onalaska, WI-MN",29100,2025,378.485,365.61,12.875,3.521511993654447
29100,"La Crosse-Onalaska, WI-MN",55123,Vernon County,Wisconsin,"La Crosse-Onalaska, WI-MN",29100,2022,317.5025,276.08500000000004,41.41749999999996,15.00172048463333
29100,"La Crosse-Onalaska, WI-MN",55123,Vernon County,Wisconsin,"La Crosse-Onalaska, WI-MN",29100,2023,342.1325,317.5025,24.629999999999995,7.757419232919416
29100,"La Crosse-Onalaska, WI-MN",55123,Vernon County,Wisconsin,"La Crosse-Onalaska, WI-MN",29100,2024,365.61,342.1325,23.47750000000002,6.862107516824634
29100,"La Crosse-Onalaska, WI-MN",55123,Vernon County,Wisconsin,"La Crosse-Onalaska, WI-MN",29100,2025,378.485,365.61,12.875,3.521511993654447
29180,"Lafayette, LA",22001,Acadia Parish,Louisiana,"Lafayette, LA",29180,2022,267.03999999999996,240.175,26.864999999999952,11.185593837826557
29180,"Lafayette, LA",22001,Acadia Parish,Louisiana,"Lafayette, LA",29180,2023,266.715,267.03999999999996,-0.32499999999998863,-0.12170461354104045
29180,"Lafayette, LA",22001,Acadia Parish,Louisiana,"Lafayette, LA",29180,2024,276.375,266.715,9.660000000000025,3.6218435408582383
29180,"Lafayette, LA",22001,Acadia Parish,Louisiana,"Lafayette, LA",29180,2025,278.515,276.375,2.1399999999999864,0.7743102668475776
29180,"Lafayette, LA",22055,Lafayette Parish,Louisiana,"Lafayette, LA",29180,2022,267.03999999999996,240.175,26.864999999999952,11.185593837826557
29180,"Lafayette, LA",22055,Lafayette Parish,Louisiana,"Lafayette, LA",29180,2023,266.715,267.03999999999996,-0.32499999999998863,-0.12170461354104045
29180,"Lafayette, LA",22055,Lafayette Parish,Louisiana,"Lafayette, LA",29180,2024,276.375,266.715,9.660000000000025,3.6218435408582383
29180,"Lafayette, LA",22055,Lafayette Parish,Louisiana,"Lafayette, LA",29180,2025,278.515,276.375,2.1399999999999864,0.7743102668475776
29180,"Lafayette, LA",22099,St. Martin Parish,Louisiana,"Lafayette, LA",29180,2022,267.03999999999996,240.175,26.864999999999952,11.185593837826557
29180,"Lafayette, LA",22099,St. Martin Parish,Louisiana,"Lafayette, LA",29180,2023,266.715,267.03999999999996,-0.32499999999998863,-0.12170461354104045
29180,"Lafayette, LA",22099,St. Martin Parish,Louisiana,"Lafayette, LA",29180,2024,276.375,266.715,9.660000000000025,3.6218435408582383
29180,"Lafayette, LA",22099,St. Martin Parish,Louisiana,"Lafayette, LA",29180,2025,278.515,276.375,2.1399999999999864,0.7743102668475776
29180,"Lafayette, LA",22113,Vermilion Parish,Louisiana,"Lafayette, LA",29180,2022,267.03999999999996,240.175,26.864999999999952,11.185593837826557
29180,"Lafayette, LA",22113,Vermilion Parish,Louisiana,"Lafayette, LA",29180,2023,266.715,267.03999999999996,-0.32499999999998863,-0.12170461354104045
29180,"Lafayette, LA",22113,Vermilion Parish,Louisiana,"Lafayette, LA",29180,2024,276.375,266.715,9.660000000000025,3.6218435408582383
29180,"Lafayette, LA",22113,Vermilion Parish,Louisiana,"Lafayette, LA",29180,2025,278.515,276.375,2.1399999999999864,0.7743102668475776
29200,"Lafayette-West Lafayette, IN",18007,Benton County,Indiana,"Lafayette-West Lafayette, IN",29200,2022,235.34750000000003,204.285,31.06250000000003,15.205472746408223
29200,"Lafayette-West Lafayette, IN",18007,Benton County,Indiana,"Lafayette-West Lafayette, IN",29200,2023,255.29,235.34750000000003,19.942499999999967,8.473640042915243
29200,"Lafayette-West Lafayette, IN",18007,Benton County,Indiana,"Lafayette-West Lafayette, IN",29200,2024,279.9625,255.29,24.672499999999985,9.66449919699166
29200,"Lafayette-West Lafayette, IN",18007,Benton County,Indiana,"Lafayette-West Lafayette, IN",29200,2025,292.205,279.9625,12.242500000000007,4.372907085770428
29200,"Lafayette-West Lafayette, IN",18015,Carroll County,Indiana,"Lafayette-West Lafayette, IN",29200,2022,235.34750000000003,204.285,31.06250000000003,15.205472746408223
29200,"Lafayette-West Lafayette, IN",18015,Carroll County,Indiana,"Lafayette-West Lafayette, IN",29200,2023,255.29,235.34750000000003,19.942499999999967,8.473640042915243
29200,"Lafayette-West Lafayette, IN",18015,Carroll County,Indiana,"Lafayette-West Lafayette, IN",29200,2024,279.9625,255.29,24.672499999999985,9.66449919699166
29200,"Lafayette-West Lafayette, IN",18015,Carroll County,Indiana,"Lafayette-West Lafayette, IN",29200,2025,292.205,279.9625,12.242500000000007,4.372907085770428
29200,"Lafayette-West Lafayette, IN",18157,Tippecanoe County,Indiana,"Lafayette-West Lafayette, IN",29200,2022,235.34750000000003,204.285,31.06250000000003,15.205472746408223
29200,"Lafayette-West Lafayette, IN",18157,Tippecanoe County,Indiana,"Lafayette-West Lafayette, IN",29200,2023,255.29,235.34750000000003,19.942499999999967,8.473640042915243
29200,"Lafayette-West Lafayette, IN",18157,Tippecanoe County,Indiana,"Lafayette-West Lafayette, IN",29200,2024,279.9625,255.29,24.672499999999985,9.66449919699166
29200,"Lafayette-West Lafayette, IN",18157,Tippecanoe County,Indiana,"Lafayette-West Lafayette, IN",29200,2025,292.205,279.9625,12.242500000000007,4.372907085770428
29200,"Lafayette-West Lafayette, IN",18171,Warren County,Indiana,"Lafayette-West Lafayette, IN",29200,2022,235.34750000000003,204.285,31.06250000000003,15.205472746408223
29200,"Lafayette-West Lafayette, IN",18171,Warren County,Indiana,"Lafayette-West Lafayette, IN",29200,2023,255.29,235.34750000000003,19.942499999999967,8.473640042915243
29200,"Lafayette-West Lafayette, IN",18171,Warren County,Indiana,"Lafayette-West Lafayette, IN",29200,2024,279.9625,255.29,24.672499999999985,9.66449919699166
29200,"Lafayette-West Lafayette, IN",18171,Warren County,Indiana,"Lafayette-West Lafayette, IN",29200,2025,292.205,279.9625,12.242500000000007,4.372907085770428
29340,"Lake Charles, LA",22019,Calcasieu Parish,Louisiana,"Lake Charles, LA",29340,2022,271.59,250.195,21.394999999999982,8.55132996262915
29340,"Lake Charles, LA",22019,Calcasieu Parish,Louisiana,"Lake Charles, LA",29340,2023,269.4675,271.59,-2.1225000000000023,-0.781508892079974
29340,"Lake Charles, LA",22019,Calcasieu Parish,Louisiana,"Lake Charles, LA",29340,2024,271.3325,269.4675,1.865000000000009,0.69210572703573
29340,"Lake Charles, LA",22019,Calcasieu Parish,Louisiana,"Lake Charles, LA",29340,2025,268.52,271.3325,-2.8125,-1.0365510950586465
29340,"Lake Charles, LA",22023,Cameron Parish,Louisiana,"Lake Charles, LA",29340,2022,271.59,250.195,21.394999999999982,8.55132996262915
29340,"Lake Charles, LA",22023,Cameron Parish,Louisiana,"Lake Charles, LA",29340,2023,269.4675,271.59,-2.1225000000000023,-0.781508892079974
29340,"Lake Charles, LA",22023,Cameron Parish,Louisiana,"Lake Charles, LA",29340,2024,271.3325,269.4675,1.865000000000009,0.69210572703573
29340,"Lake Charles, LA",22023,Cameron Parish,Louisiana,"Lake Charles, LA",29340,2025,268.52,271.3325,-2.8125,-1.0365510950586465
29340,"Lake Charles, LA",22053,Jefferson Davis Parish,Louisiana,"Lake Charles, LA",29340,2022,271.59,250.195,21.394999999999982,8.55132996262915
29340,"Lake Charles, LA",22053,Jefferson Davis Parish,Louisiana,"Lake Charles, LA",29340,2023,269.4675,271.59,-2.1225000000000023,-0.781508892079974
29340,"Lake Charles, LA",22053,Jefferson Davis Parish,Louisiana,"Lake Charles, LA",29340,2024,271.3325,269.4675,1.865000000000009,0.69210572703573
29340,"Lake Charles, LA",22053,Jefferson Davis Parish,Louisiana,"Lake Charles, LA",29340,2025,268.52,271.3325,-2.8125,-1.0365510950586465
29420,"Lake Havasu City-Kingman, AZ",04015,Mohave County,Arizona,"Lake Havasu City-Kingman, AZ",29420,2022,393.11,330.5175,62.59250000000003,18.93772644413685
29420,"Lake Havasu City-Kingman, AZ",04015,Mohave County,Arizona,"Lake Havasu City-Kingman, AZ",29420,2023,393.7975,393.11,0.6875,0.1748874360866015
29420,"Lake Havasu City-Kingman, AZ",04015,Mohave County,Arizona,"Lake Havasu City-Kingman, AZ",29420,2024,406.235,393.7975,12.4375,3.158349151530926
29420,"Lake Havasu City-Kingman, AZ",04015,Mohave County,Arizona,"Lake Havasu City-Kingman, AZ",29420,2025,410.13,406.235,3.894999999999982,0.9588046327864364
29460,"Lakeland-Winter Haven, FL",12105,Polk County,Florida,"Lakeland-Winter Haven, FL",29460,2022,417.37625,339.29875,78.07750000000004,23.011431666046533
29460,"Lakeland-Winter Haven, FL",12105,Polk County,Florida,"Lakeland-Winter Haven, FL",29460,2023,447.96,417.37625,30.583749999999952,7.327621061332534
29460,"Lakeland-Winter Haven, FL",12105,Polk County,Florida,"Lakeland-Winter Haven, FL",29460,2024,460.08375,447.96,12.12375000000003,2.7064358424859325
29460,"Lakeland-Winter Haven, FL",12105,Polk County,Florida,"Lakeland-Winter Haven, FL",29460,2025,447.9325,460.08375,-12.151250000000005,-2.6410952353783435
29540,"Lancaster, PA",42071,Lancaster County,Pennsylvania,"Lancaster, PA",29540,2022,278.7875,239.8425,38.94500000000002,16.237739349781634
29540,"Lancaster, PA",42071,Lancaster County,Pennsylvania,"Lancaster, PA",29540,2023,302.7375,278.7875,23.94999999999999,8.590772541810509
29540,"Lancaster, PA",42071,Lancaster County,Pennsylvania,"Lancaster, PA",29540,2024,324.355,302.7375,21.617500000000007,7.140674676906555
29540,"Lancaster, PA",42071,Lancaster County,Pennsylvania,"Lancaster, PA",29540,2025,334.175,324.355,9.819999999999993,3.02754697784835
29620,"Lansing-East Lansing, MI",26037,Clinton County,Michigan,"Lansing-East Lansing, MI",29620,2022,232.7025,208.6925,24.00999999999999,11.504965439582149
29620,"Lansing-East Lansing, MI",26037,Clinton County,Michigan,"Lansing-East Lansing, MI",29620,2023,247.88,232.7025,15.177500000000009,6.522276296988649
29620,"Lansing-East Lansing, MI",26037,Clinton County,Michigan,"Lansing-East Lansing, MI",29620,2024,268.46999999999997,247.88,20.589999999999975,8.306438599322252
29620,"Lansing-East Lansing, MI",26037,Clinton County,Michigan,"Lansing-East Lansing, MI",29620,2025,278.105,268.46999999999997,9.635000000000048,3.5888553655902156
29620,"Lansing-East Lansing, MI",26045,Eaton County,Michigan,"Lansing-East Lansing, MI",29620,2022,232.7025,208.6925,24.00999999999999,11.504965439582149
29620,"Lansing-East Lansing, MI",26045,Eaton County,Michigan,"Lansing-East Lansing, MI",29620,2023,247.88,232.7025,15.177500000000009,6.522276296988649
29620,"Lansing-East Lansing, MI",26045,Eaton County,Michigan,"Lansing-East Lansing, MI",29620,2024,268.46999999999997,247.88,20.589999999999975,8.306438599322252
29620,"Lansing-East Lansing, MI",26045,Eaton County,Michigan,"Lansing-East Lansing, MI",29620,2025,278.105,268.46999999999997,9.635000000000048,3.5888553655902156
29620,"Lansing-East Lansing, MI",26065,Ingham County,Michigan,"Lansing-East Lansing, MI",29620,2022,232.7025,208.6925,24.00999999999999,11.504965439582149
29620,"Lansing-East Lansing, MI",26065,Ingham County,Michigan,"Lansing-East Lansing, MI",29620,2023,247.88,232.7025,15.177500000000009,6.522276296988649
29620,"Lansing-East Lansing, MI",26065,Ingham County,Michigan,"Lansing-East Lansing, MI",29620,2024,268.46999999999997,247.88,20.589999999999975,8.306438599322252
29620,"Lansing-East Lansing, MI",26065,Ingham County,Michigan,"Lansing-East Lansing, MI",29620,2025,278.105,268.46999999999997,9.635000000000048,3.5888553655902156
29700,"Laredo, TX",48479,Webb County,Texas,"Laredo, TX",29700,2022,246.065,211.1125,34.952499999999986,16.556338445141794
29700,"Laredo, TX",48479,Webb County,Texas,"Laredo, TX",29700,2023,267.65999999999997,246.065,21.59499999999997,8.776136386727075
29700,"Laredo, TX",48479,Webb County,Texas,"Laredo, TX",29700,2024,267.03999999999996,267.65999999999997,-0.6200000000000045,-0.23163715161025333
29700,"Laredo, TX",48479,Webb County,Texas,"Laredo, TX",29700,2025,268.2,267.03999999999996,1.160000000000025,0.4343918514080336
29740,"Las Cruces, NM",35013,Doña Ana County,New Mexico,"Las Cruces, NM",29740,2022,256.1,215.325,40.775000000000034,18.936491350284477
29740,"Las Cruces, NM",35013,Doña Ana County,New Mexico,"Las Cruces, NM",29740,2023,276.3525,256.1,20.252499999999998,7.908043732916825
29740,"Las Cruces, NM",35013,Doña Ana County,New Mexico,"Las Cruces, NM",29740,2024,284.6675,276.3525,8.314999999999998,3.008838349571641
29740,"Las Cruces, NM",35013,Doña Ana County,New Mexico,"Las Cruces, NM",29740,2025,295.285,284.6675,10.617500000000007,3.729790018179102
29820,"Las Vegas-Henderson-North Las Vegas, NV",32003,Clark County,Nevada,"Las Vegas-Henderson-North Las Vegas, NV",29820,2022,362.4591666666667,309.3175,53.14166666666671,17.1802974828992
29820,"Las Vegas-Henderson-North Las Vegas, NV",32003,Clark County,Nevada,"Las Vegas-Henderson-North Las Vegas, NV",29820,2023,361.2916666666667,362.4591666666667,-1.1675000000000182,-0.3221052486372056
29820,"Las Vegas-Henderson-North Las Vegas, NV",32003,Clark County,Nevada,"Las Vegas-Henderson-North Las Vegas, NV",29820,2024,385.9116666666667,361.2916666666667,24.620000000000005,6.8144389343789635
29820,"Las Vegas-Henderson-North Las Vegas, NV",32003,Clark County,Nevada,"Las Vegas-Henderson-North Las Vegas, NV",29820,2025,398.01,385.9116666666667,12.0983333333333,3.135000669410526
29940,"Lawrence, KS",20045,Douglas County,Kansas,"Lawrence, KS",29940,2022,286.9625,253.12,33.84249999999997,13.370140644753459
29940,"Lawrence, KS",20045,Douglas County,Kansas,"Lawrence, KS",29940,2023,309.6925,286.9625,22.730000000000018,7.920895587402543
29940,"Lawrence, KS",20045,Douglas County,Kansas,"Lawrence, KS",29940,2024,323.15,309.6925,13.457499999999982,4.345439427819531
29940,"Lawrence, KS",20045,Douglas County,Kansas,"Lawrence, KS",29940,2025,348.55499999999995,323.15,25.404999999999973,7.861674145133835
30020,"Lawton, OK",40031,Comanche County,Oklahoma,"Lawton, OK",30020,2022,195.1225,172.81,22.3125,12.91157919101904
30020,"Lawton, OK",40031,Comanche County,Oklahoma,"Lawton, OK",30020,2023,202.515,195.1225,7.392499999999984,3.788645594434259
30020,"Lawton, OK",40031,Comanche County,Oklahoma,"Lawton, OK",30020,2024,214.45,202.515,11.935000000000002,5.893390613041016
30020,"Lawton, OK",40031,Comanche County,Oklahoma,"Lawton, OK",30020,2025,222.115,214.45,7.6650000000000205,3.5742597342037774
30020,"Lawton, OK",40033,Cotton County,Oklahoma,"Lawton, OK",30020,2022,195.1225,172.81,22.3125,12.91157919101904
30020,"Lawton, OK",40033,Cotton County,Oklahoma,"Lawton, OK",30020,2023,202.515,195.1225,7.392499999999984,3.788645594434259
30020,"Lawton, OK",40033,Cotton County,Oklahoma,"Lawton, OK",30020,2024,214.45,202.515,11.935000000000002,5.893390613041016
30020,"Lawton, OK",40033,Cotton County,Oklahoma,"Lawton, OK",30020,2025,222.115,214.45,7.6650000000000205,3.5742597342037774
30140,"Lebanon, PA",42075,Lebanon County,Pennsylvania,"Lebanon, PA",30140,2022,256.15250000000003,223.9225,32.23000000000002,14.393372707074992
30140,"Lebanon, PA",42075,Lebanon County,Pennsylvania,"Lebanon, PA",30140,2023,282.0075,256.15250000000003,25.85499999999996,10.093596587970044
30140,"Lebanon, PA",42075,Lebanon County,Pennsylvania,"Lebanon, PA",30140,2024,300.32500000000005,282.0075,18.317500000000052,6.49539462602946
30140,"Lebanon, PA",42075,Lebanon County,Pennsylvania,"Lebanon, PA",30140,2025,317.76,300.32500000000005,17.434999999999945,5.8053775076999825
30300,"Lewiston, ID-WA",16069,Nez Perce County,Idaho,"Lewiston, ID-WA",30300,2022,367.635,309.595,58.039999999999964,18.747072788643205
30300,"Lewiston, ID-WA",16069,Nez Perce County,Idaho,"Lewiston, ID-WA",30300,2023,373.9525,367.635,6.3174999999999955,1.7184163640567407
30300,"Lewiston, ID-WA",16069,Nez Perce County,Idaho,"Lewiston, ID-WA",30300,2024,401.9275,373.9525,27.975000000000023,7.480896637941981
