row_id,row_id,county_fips5,yr,STATE,Unemployment_Rate,Real_GDP,FLOOD_FREQUENCY,FLOOD_PROPERTY_DAMAGE,FLOOD_DURATION_HOURS,HEAT_STRESS_INDEX,DROUGHT_ANNUAL_MEAN_INDEX,FIRE_FREQUENCY,FIRE_SIZE,deaths_hurricane,injuries_hurricane,damage_hurricane
1446,1446,6055,2018,CALIFORNIA,3.0,11046992,1.0,0.0,0.67,0.3637337258994658,-1.89,75.0,2729.27,0.0,0.0,0.0
1447,1447,6055,2019,CALIFORNIA,2.9,11004396,11.0,0.0,5.5,0.4860654505709021,1.01,17.0,535.98,0.0,0.0,0.0
1448,1448,6055,2020,CALIFORNIA,8.9,10431615,0.0,0.0,0.0,0.4758932141617134,-3.15,24.0,380004.4,0.0,0.0,0.0
1449,1449,6061,2000,CALIFORNIA,3.6,,0.0,0.0,0.0,0.2976145701602748,0.32,119.0,773.8,0.0,0.0,0.0
1450,1450,6061,2001,CALIFORNIA,4.0,12638112,0.0,0.0,0.0,0.344518908736479,-2.69,176.0,866.8,0.0,0.0,0.0
1451,1451,6061,2002,CALIFORNIA,5.0,13529428,0.0,0.0,0.0,0.2800588322486939,-2.47,143.0,1482.7,0.0,0.0,0.0
1452,1452,6061,2003,CALIFORNIA,5.2,14820669,0.0,0.0,0.0,0.3469195558546246,-0.42,139.0,571.3000000000001,0.0,0.0,0.0
1453,1453,6061,2004,CALIFORNIA,4.8,15650288,0.0,0.0,0.0,0.4427945153867715,-1.51,161.0,696.2,0.0,0.0,0.0
1454,1454,6061,2005,CALIFORNIA,4.3,16622639,1.0,1000000.0,12.0,0.2114362671459394,1.84,196.0,645.51,0.0,0.0,0.0
1455,1455,6061,2006,CALIFORNIA,4.2,16977804,1.0,2000000.0,70.0,0.3355385078961117,0.26,221.0,9052.89,0.0,0.0,0.0
1456,1456,6061,2007,CALIFORNIA,4.7,16924593,0.0,0.0,0.0,0.329429735081794,-2.62,400.0,1656.6,0.0,0.0,0.0
1457,1457,6061,2008,CALIFORNIA,6.5,16685837,0.0,0.0,0.0,0.465417583169416,-3.1,280.0,22439.11,0.0,0.0,0.0
1458,1458,6061,2009,CALIFORNIA,10.6,16228065,0.0,0.0,0.0,0.3658765211964913,-0.63,236.0,1683.34,0.0,0.0,0.0
1459,1459,6061,2010,CALIFORNIA,11.9,16776601,0.0,0.0,0.0,0.1918563909895848,1.04,211.0,923.87,0.0,0.0,0.0
1460,1460,6061,2011,CALIFORNIA,11.0,17168175,0.0,0.0,0.0,0.0860811568232596,1.88,160.0,184.01,0.0,0.0,0.0
1461,1461,6061,2012,CALIFORNIA,9.5,18050251,0.0,0.0,0.0,0.1998333254342481,-0.6,221.0,3182.37,0.0,0.0,0.0
1462,1462,6061,2013,CALIFORNIA,7.8,18730154,0.0,0.0,0.0,0.3892090408069133,-2.18,256.0,27943.53,0.0,0.0,0.0
1463,1463,6061,2014,CALIFORNIA,6.3,19256016,8.0,58000.0,35.17,0.4344366664987956,-2.23,198.0,3478.04,0.0,0.0,0.0
1464,1464,6061,2015,CALIFORNIA,5.1,20477469,0.0,0.0,0.0,0.3678394544159303,-2.29,185.0,351.45,0.0,0.0,0.0
1465,1465,6061,2016,CALIFORNIA,4.5,21401555,0.0,0.0,0.0,0.3531071183982851,0.26,262.0,6091.74,0.0,0.0,0.0
1466,1466,6061,2017,CALIFORNIA,3.9,21945008,2.0,5000000.0,48.0,0.450040320872235,1.0,253.0,134.29,0.0,0.0,0.0
1467,1467,6061,2018,CALIFORNIA,3.2,23346285,1.0,0.0,24.0,0.3620029975497336,-0.55,300.0,2090.28,0.0,0.0,0.0
1468,1468,6061,2019,CALIFORNIA,3.1,23942196,5.0,0.0,41.93,0.371751136597679,1.46,119.0,154.57,0.0,0.0,0.0
1469,1469,6061,2020,CALIFORNIA,7.4,23905563,1.0,0.0,2.0,0.3226771300501668,-1.9,150.0,363.81,0.0,0.0,0.0
1470,1470,6065,2000,CALIFORNIA,5.3,,6.0,435000.0,19.4,0.6535691950070193,-3.77,540.0,1572.0,0.0,0.0,0.0
1471,1471,6065,2001,CALIFORNIA,5.5,51420285,7.0,1260000.0,17.8,0.6742012532952276,-2.29,587.0,7652.8,0.0,0.0,0.0
1472,1472,6065,2002,CALIFORNIA,6.5,54805856,4.0,150000.0,11.67,0.6454834469887313,-4.32,540.0,2085.2999999999997,0.0,0.0,0.0
1473,1473,6065,2003,CALIFORNIA,6.6,58801219,14.0,870000.0,22.17,0.6496632555023168,-2.54,490.0,53329.5,0.0,0.0,0.0
1474,1474,6065,2004,CALIFORNIA,6.0,63373460,16.0,610000.0,16.22,0.6807059879687285,-1.62,490.0,24586.81,0.0,0.0,0.0
1475,1475,6065,2005,CALIFORNIA,5.3,68083178,35.0,18881000.0,134.55,0.5910769831861639,4.17,715.0,13459.51,0.0,0.0,0.0
1476,1476,6065,2006,CALIFORNIA,5.0,71424698,3.0,160000.0,0.77,0.7039078432388614,-2.59,863.0,48515.11,0.0,0.0,0.0
1477,1477,6065,2007,CALIFORNIA,6.0,72337200,3.0,30500.0,1.67,0.7014962413023265,-4.37,1641.0,6321.95,0.0,0.0,0.0
1478,1478,6065,2008,CALIFORNIA,8.6,70416943,5.0,1035000.0,5.33,0.7693563829031735,-2.1,759.0,3368.14,0.0,0.0,0.0
1479,1479,6065,2009,CALIFORNIA,13.6,66790719,2.0,105000.0,2.17,0.6504319816414708,-2.32,736.0,6290.63,0.0,0.0,0.0
1480,1480,6065,2010,CALIFORNIA,14.2,68835343,7.0,261500.0,15.83,0.615509538773258,2.58,549.0,4707.650000000001,0.0,0.0,0.0
1481,1481,6065,2011,CALIFORNIA,13.4,70440569,7.0,244000.0,24.5,0.5543977210537224,1.15,860.0,3522.25,0.0,0.0,0.0
1482,1482,6065,2012,CALIFORNIA,11.8,70391947,17.0,2485000.0,41.83,0.5954215792594666,-2.03,849.0,9749.23,0.0,0.0,0.0
1483,1483,6065,2013,CALIFORNIA,10.0,73802348,31.0,1535000.0,75.25,0.6803915271128169,-2.84,741.0,61933.11,0.0,0.0,0.0
1484,1484,6065,2014,CALIFORNIA,8.3,76101228,24.0,65000.0,47.17,0.6631164006077189,-4.03,582.0,15558.37,0.0,0.0,0.0
1485,1485,6065,2015,CALIFORNIA,6.7,79908186,15.0,50172000.0,31.25,0.6176870587954092,-3.6,569.0,3289.7,0.0,0.0,0.0
1486,1486,6065,2016,CALIFORNIA,6.1,81899120,3.0,0.0,11.5,0.7200050264547181,-3.09,777.0,2563.62,0.0,0.0,0.0
1487,1487,6065,2017,CALIFORNIA,5.3,84070198,21.0,1826000.0,109.0,0.7186502859425935,0.22,1118.0,33252.21,0.0,0.0,0.0
1488,1488,6065,2018,CALIFORNIA,4.4,87407109,17.0,439000.0,58.42,0.641651351349333,-2.59,1118.0,16571.55,0.0,0.0,0.0
1489,1489,6065,2019,CALIFORNIA,4.2,90816468,26.0,103685000.0,141.25,0.6953420043752419,2.0,724.0,11171.63,0.0,0.0,0.0
1490,1490,6065,2020,CALIFORNIA,10.1,89428650,10.0,0.0,29.33,0.679082849306029,-0.52,1446.0,62549.7,0.0,0.0,0.0
1491,1491,6067,2000,CALIFORNIA,4.3,,2.0,0.0,172.0,0.3816125794736889,1.46,4.0,66.3,0.0,0.0,0.0
1492,1492,6067,2001,CALIFORNIA,4.6,66648268,0.0,0.0,0.0,0.4700085871755421,-1.0,6.0,896.3,0.0,0.0,0.0
1493,1493,6067,2002,CALIFORNIA,5.7,68445575,0.0,0.0,0.0,0.4675440425079664,-0.25,11.0,968.0,0.0,0.0,0.0
1494,1494,6067,2003,CALIFORNIA,5.9,71424823,0.0,0.0,0.0,0.505875789922263,0.27,7.0,39.2,0.0,0.0,0.0
1495,1495,6067,2004,CALIFORNIA,5.6,73543172,0.0,0.0,0.0,0.5556530604927694,-0.84,9.0,865.1,0.0,0.0,0.0
1496,1496,6067,2005,CALIFORNIA,4.9,77483295,0.0,0.0,0.0,0.4598103014349303,2.17,157.0,610.6,0.0,0.0,0.0
1497,1497,6067,2006,CALIFORNIA,4.7,79905067,1.0,4500000.0,70.0,0.4709622045602706,1.1,30.0,216.1,0.0,0.0,0.0
1498,1498,6067,2007,CALIFORNIA,5.4,81054187,0.0,0.0,0.0,0.5127378988689429,-3.12,101.0,449.5,0.0,0.0,0.0
1499,1499,6067,2008,CALIFORNIA,7.2,80347318,0.0,0.0,0.0,0.5745657502855939,-3.04,138.0,6657.6,0.0,0.0,0.0
1500,1500,6067,2009,CALIFORNIA,11.5,76236787,0.0,0.0,0.0,0.4917432704114579,-0.22,114.0,549.59,0.0,0.0,0.0
1501,1501,6067,2010,CALIFORNIA,12.9,74412439,0.0,0.0,0.0,0.3208561885222907,1.55,200.0,311.59,0.0,0.0,0.0
1502,1502,6067,2011,CALIFORNIA,12.3,76136340,0.0,0.0,0.0,0.2523949344538871,1.92,150.0,162.65,0.0,0.0,0.0
1503,1503,6067,2012,CALIFORNIA,10.7,76661446,1.0,0.0,7.0,0.3997494623995343,-0.4,27.0,49.56,0.0,0.0,0.0
1504,1504,6067,2013,CALIFORNIA,9.0,79035193,1.0,0.0,2.0,0.5093154185953712,-2.47,139.0,252.47,0.0,0.0,0.0
1505,1505,6067,2014,CALIFORNIA,7.4,81010890,4.0,1000.0,22.0,0.5637926554465014,-4.95,85.0,134.46,0.0,0.0,0.0
1506,1506,6067,2015,CALIFORNIA,6.0,83847085,0.0,0.0,0.0,0.5223096530945478,-4.2,36.0,608.59,0.0,0.0,0.0
1507,1507,6067,2016,CALIFORNIA,5.4,84372467,5.0,1000.0,36.83,0.5528047388224436,-1.32,163.0,731.42,0.0,0.0,0.0
1508,1508,6067,2017,CALIFORNIA,4.7,86961022,21.0,15000.0,279.23,0.5931891257586348,1.74,175.0,1724.56,0.0,0.0,0.0
1509,1509,6067,2018,CALIFORNIA,3.9,90453770,2.0,10000.0,48.63,0.4679184394048796,-0.29,198.0,601.29,0.0,0.0,0.0
1510,1510,6067,2019,CALIFORNIA,3.7,94135671,15.0,25000.0,252.0,0.5887146971506118,0.81,104.0,44.64,0.0,0.0,0.0
1511,1511,6067,2020,CALIFORNIA,9.4,92219821,8.0,0.0,9.27,0.5523641569616408,-4.04,94.0,7111.66,0.0,0.0,0.0
1512,1512,6069,2000,CALIFORNIA,5.9,,0.0,0.0,0.0,0.3528790417309971,-0.19,30.0,80.2,0.0,0.0,0.0
1513,1513,6069,2001,CALIFORNIA,6.4,1668028,0.0,0.0,0.0,0.4164549895131881,0.06,49.0,848.9,0.0,0.0,0.0
1514,1514,6069,2002,CALIFORNIA,9.0,1761437,0.0,0.0,0.0,0.3028826705633892,-1.43,44.0,442.2,0.0,0.0,0.0
1515,1515,6069,2003,CALIFORNIA,10.1,1899625,0.0,0.0,0.0,0.4648408949205663,0.07,60.0,1251.7,0.0,0.0,0.0
1516,1516,6069,2004,CALIFORNIA,9.6,1910333,0.0,0.0,0.0,0.4811252989828847,-0.67,66.0,373.7,0.0,0.0,0.0
1517,1517,6069,2005,CALIFORNIA,8.0,1949034,0.0,0.0,0.0,0.3318858623849068,3.24,29.0,71.5,0.0,0.0,0.0
1518,1518,6069,2006,CALIFORNIA,7.2,2086821,0.0,0.0,0.0,0.4104288226319961,1.26,47.0,109.4,0.0,0.0,0.0
1519,1519,6069,2007,CALIFORNIA,7.2,2021147,0.0,0.0,0.0,0.362366864531812,-3.51,49.0,616.7,0.0,0.0,0.0
1520,1520,6069,2008,CALIFORNIA,9.7,1884473,0.0,0.0,0.0,0.5016514897565139,-2.88,40.0,5041.71,0.0,0.0,0.0
1521,1521,6069,2009,CALIFORNIA,14.5,1889020,0.0,0.0,0.0,0.4338623672993317,-2.03,33.0,145.95,0.0,0.0,0.0
1522,1522,6069,2010,CALIFORNIA,15.5,1918522,0.0,0.0,0.0,0.2343497821670678,2.35,27.0,245.7,0.0,0.0,0.0
1523,1523,6069,2011,CALIFORNIA,14.8,1916887,0.0,0.0,0.0,0.1739485215844023,2.1,40.0,274.0,0.0,0.0,0.0
1524,1524,6069,2012,CALIFORNIA,13.3,1922579,0.0,0.0,0.0,0.2811766244668954,-1.99,40.0,150.35,0.0,0.0,0.0
1525,1525,6069,2013,CALIFORNIA,11.2,1917804,0.0,0.0,0.0,0.4639587369487719,-4.01,24.0,469.24,0.0,0.0,0.0
1526,1526,6069,2014,CALIFORNIA,9.4,1894591,0.0,0.0,0.0,0.5052841845564595,-6.34,8.0,22.99,0.0,0.0,0.0
1527,1527,6069,2015,CALIFORNIA,7.6,2028329,0.0,0.0,0.0,0.4230037302203568,-4.48,19.0,758.9,0.0,0.0,0.0
1528,1528,6069,2016,CALIFORNIA,6.7,2058903,1.0,0.0,1.0,0.4487975675337203,-0.05,25.0,198.64,0.0,0.0,0.0
1529,1529,6069,2017,CALIFORNIA,5.8,2152903,9.0,0.0,35.25,0.5220228939021139,-0.51,23.0,67.21,0.0,0.0,0.0
1530,1530,6069,2018,CALIFORNIA,5.1,2200019,0.0,0.0,0.0,0.3935735309063726,-2.61,28.0,2247.19,0.0,0.0,0.0
1531,1531,6069,2019,CALIFORNIA,5.0,2357148,0.0,0.0,0.0,0.4537117342421756,0.46,8.0,212.75,0.0,0.0,0.0
1532,1532,6069,2020,CALIFORNIA,9.9,2203403,0.0,0.0,0.0,0.4068568289658204,-0.44,6.0,2422.75,0.0,0.0,0.0
1533,1533,6071,2000,CALIFORNIA,4.7,,15.0,542000.0,24.97,0.6598107565371993,-3.35,128.0,1179.9,0.0,0.0,0.0
1534,1534,6071,2001,CALIFORNIA,5.1,58916800,19.0,1965000.0,26.68,0.668190930761074,-1.68,115.0,106.3,0.0,0.0,0.0
1535,1535,6071,2002,CALIFORNIA,6.1,61292319,6.0,775000.0,63.78,0.6711774021669542,-4.07,88.0,2850.2,0.0,0.0,0.0
1536,1536,6071,2003,CALIFORNIA,6.3,65404396,17.0,4360000.0,85.35,0.6729401308206119,-2.26,171.0,437.04,0.0,0.0,0.0
1537,1537,6071,2004,CALIFORNIA,5.8,69556145,44.0,8220000.0,78.27,0.703120708525825,-0.82,134.0,1768.4,0.0,0.0,0.0
1538,1538,6071,2005,CALIFORNIA,5.2,73671854,64.0,23026000.0,116.86,0.5789854627118806,5.2,336.0,8847.8,0.0,0.0,0.0
1539,1539,6071,2006,CALIFORNIA,4.8,76224344,8.0,230000.0,8.33,0.6872131106892237,-2.73,642.0,95476.61,0.0,0.0,0.0
1540,1540,6071,2007,CALIFORNIA,5.5,78070933,13.0,80000.0,8.67,0.7261409745419201,-4.36,522.0,37486.87,0.0,0.0,0.0
1541,1541,6071,2008,CALIFORNIA,8.1,76637924,16.0,305000.0,30.38,0.7642024931756941,-2.18,509.0,3122.04,0.0,0.0,0.0
1542,1542,6071,2009,CALIFORNIA,13.2,71497246,9.0,0.0,10.43,0.627613276376555,-2.4,683.0,13040.63,0.0,0.0,0.0
1543,1543,6071,2010,CALIFORNIA,13.9,72119139,32.0,120690000.0,453.05,0.6467336435730541,2.62,349.0,662.86,0.0,0.0,0.0
1544,1544,6071,2011,CALIFORNIA,13.1,73405846,20.0,34000.0,37.57,0.5200468254741886,1.6,283.0,2080.86,0.0,0.0,0.0
1545,1545,6071,2012,CALIFORNIA,11.6,73933946,50.0,315000.0,77.43,0.5951479874606916,-2.08,332.0,918.53,0.0,0.0,0.0
1546,1546,6071,2013,CALIFORNIA,9.9,76156280,42.0,42143000.0,67.8,0.6859632353176514,-2.59,263.0,1427.18,0.0,0.0,0.0
1547,1547,6071,2014,CALIFORNIA,8.1,79131530,73.0,2073500.0,114.85,0.6629803465578213,-3.61,239.0,2415.06,0.0,0.0,0.0
1548,1548,6071,2015,CALIFORNIA,6.5,82533725,64.0,3282000.0,94.3,0.6225484092549808,-2.87,199.0,55710.329999999994,0.0,0.0,0.0
1549,1549,6071,2016,CALIFORNIA,5.8,84895934,45.0,431500.0,80.73,0.7281278979287537,-2.64,211.0,45524.3,0.0,0.0,0.0
1550,1550,6071,2017,CALIFORNIA,5.0,87133086,32.0,11768000.0,70.23,0.7190508251424926,-0.1,279.0,4171.82,0.0,0.0,0.0
1551,1551,6071,2018,CALIFORNIA,4.1,89804064,39.0,585500.0,83.2,0.6630215971067178,-2.43,531.0,24134.99,0.0,0.0,0.0
1552,1552,6071,2019,CALIFORNIA,3.9,94269524,29.0,6084000.0,107.47,0.6900265517551909,2.1,497.0,1416.78,0.0,0.0,0.0
1553,1553,6071,2020,CALIFORNIA,9.6,94067565,12.0,13000.0,16.38,0.6643692241702959,-0.59,839.0,69888.56,0.0,0.0,0.0
1554,1554,6073,2000,CALIFORNIA,3.9,,11.0,1106000.0,33.95,0.4631648222379397,-4.26,178.0,2241.3,0.0,0.0,0.0
1555,1555,6073,2001,CALIFORNIA,4.2,152305286,11.0,745000.0,20.32,0.4840505638910165,-2.96,267.0,683.9,0.0,0.0,0.0
1556,1556,6073,2002,CALIFORNIA,5.2,159296690,8.0,510000.0,14.32,0.3767877493717675,-5.18,206.0,71986.2,0.0,0.0,0.0
1557,1557,6073,2003,CALIFORNIA,5.3,167846972,21.0,742000.0,81.47,0.4534496291725538,-2.65,165.0,57537.100000000006,0.0,0.0,0.0
1558,1558,6073,2004,CALIFORNIA,4.7,177125125,32.0,1736000.0,33.83,0.5139497354722936,-2.22,160.0,13801.1,0.0,0.0,0.0
1559,1559,6073,2005,CALIFORNIA,4.3,186576147,34.0,23955000.0,393.83,0.3693433063704693,2.85,526.0,5938.0,0.0,0.0,0.0
1560,1560,6073,2006,CALIFORNIA,4.0,190800982,2.0,0.0,0.88,0.5286266533616764,-2.45,429.0,18700.45,0.0,0.0,0.0
1561,1561,6073,2007,CALIFORNIA,4.5,194328788,6.0,530500.0,6.37,0.5054434683893588,-5.07,506.0,285067.92,0.0,0.0,0.0
1562,1562,6073,2008,CALIFORNIA,6.1,193238641,12.0,690000.0,11.33,0.5711615983098879,-2.8,399.0,7158.57,0.0,0.0,0.0
1563,1563,6073,2009,CALIFORNIA,9.8,183920034,2.0,20000.0,1.62,0.4873432129005469,-2.81,434.0,3222.09,0.0,0.0,0.0
1564,1564,6073,2010,CALIFORNIA,11.0,186568771,7.0,2205000.0,53.25,0.2999760662613339,2.24,350.0,6181.22,0.0,0.0,0.0
1565,1565,6073,2011,CALIFORNIA,10.5,190527186,2.0,0.0,3.67,0.3233120815751447,2.85,362.0,3618.47,0.0,0.0,0.0
1566,1566,6073,2012,CALIFORNIA,9.3,193126868,19.0,24000.0,27.75,0.3504185241935205,-2.4,225.0,18377.09,0.0,0.0,0.0
1567,1567,6073,2013,CALIFORNIA,7.9,201179560,15.0,250000.0,29.25,0.5136948662000622,-3.82,267.0,12408.6,0.0,0.0,0.0
1568,1568,6073,2014,CALIFORNIA,6.5,207374059,30.0,57300.0,60.0,0.5175071751043638,-5.56,211.0,10043.32,0.0,0.0,0.0
1569,1569,6073,2015,CALIFORNIA,5.2,214131174,26.0,1095000.0,43.17,0.4233459418726705,-5.06,164.0,9334.36,0.0,0.0,0.0
1570,1570,6073,2016,CALIFORNIA,4.7,216808329,10.0,395000.0,63.5,0.5316705356014334,-3.52,283.0,9359.74,0.0,0.0,0.0
1571,1571,6073,2017,CALIFORNIA,4.0,224767520,27.0,5345500.0,130.33,0.5491472087954821,-0.87,373.0,18667.62,0.0,0.0,0.0
1572,1572,6073,2018,CALIFORNIA,3.4,230518588,8.0,75000.0,36.0,0.4772618005340368,-4.01,313.0,3740.38,0.0,0.0,0.0
1573,1573,6073,2019,CALIFORNIA,3.3,236633899,22.0,355000.0,127.0,0.4842232909572916,1.61,154.0,2280.11,0.0,0.0,0.0
1574,1574,6073,2020,CALIFORNIA,9.4,233308848,21.0,390000.0,88.67,0.4780618412644435,0.8,407.0,22633.53,0.0,0.0,0.0
1575,1575,6077,2000,CALIFORNIA,6.9,,0.0,0.0,0.0,0.3971658522208204,1.0,10.0,481.6,0.0,0.0,0.0
1576,1576,6077,2001,CALIFORNIA,7.5,22012070,0.0,0.0,0.0,0.4911324479232767,-1.64,7.0,67.8,0.0,0.0,0.0
1577,1577,6077,2002,CALIFORNIA,8.9,23016670,0.0,0.0,0.0,0.4331355824269717,-0.33,7.0,257.5,0.0,0.0,0.0
1578,1578,6077,2003,CALIFORNIA,9.3,24072702,0.0,0.0,0.0,0.5008748047369469,0.09,11.0,6830.8,0.0,0.0,0.0
1579,1579,6077,2004,CALIFORNIA,8.7,25030619,0.0,0.0,0.0,0.5482922330978415,-0.39,18.0,1432.2,0.0,0.0,0.0
1580,1580,6077,2005,CALIFORNIA,7.9,26422098,0.0,0.0,0.0,0.4635610491467495,2.6,48.0,259.7,0.0,0.0,0.0
1581,1581,6077,2006,CALIFORNIA,7.4,25852898,0.0,0.0,0.0,0.4864388815145458,1.42,90.0,7856.700000000001,0.0,0.0,0.0
1582,1582,6077,2007,CALIFORNIA,8.0,25954332,0.0,0.0,0.0,0.4792282496478237,-3.74,299.0,782.65,0.0,0.0,0.0
1583,1583,6077,2008,CALIFORNIA,10.5,25191852,0.0,0.0,0.0,0.5879313720754292,-3.22,234.0,328.01,0.0,0.0,0.0
1584,1584,6077,2009,CALIFORNIA,15.5,24773148,0.0,0.0,0.0,0.484436109706002,-3.29,202.0,14772.15,0.0,0.0,0.0
1585,1585,6077,2010,CALIFORNIA,16.9,24217769,0.0,0.0,0.0,0.3203234631066066,1.36,185.0,804.25,0.0,0.0,0.0
1586,1586,6077,2011,CALIFORNIA,16.5,24072391,0.0,0.0,0.0,0.2618773853347457,1.71,68.0,373.35,0.0,0.0,0.0
1587,1587,6077,2012,CALIFORNIA,14.6,24343657,0.0,0.0,0.0,0.3773123346769167,-2.9,20.0,293.8,0.0,0.0,0.0
1588,1588,6077,2013,CALIFORNIA,12.5,25277469,0.0,0.0,0.0,0.4988685011470452,-2.94,161.0,566.64,0.0,0.0,0.0
1589,1589,6077,2014,CALIFORNIA,10.7,26180174,1.0,0.0,18.0,0.5567179409679602,-5.42,28.0,86.77,0.0,0.0,0.0
1590,1590,6077,2015,CALIFORNIA,8.9,27471639,0.0,0.0,0.0,0.5077396430614598,-3.97,30.0,138.45,0.0,0.0,0.0
1591,1591,6077,2016,CALIFORNIA,8.2,28142383,0.0,0.0,0.0,0.5348036198782,1.25,149.0,475.13,0.0,0.0,0.0
1592,1592,6077,2017,CALIFORNIA,7.0,29141656,2.0,600000.0,54.0,0.6148480374464811,1.59,98.0,156.82,0.0,0.0,0.0
1593,1593,6077,2018,CALIFORNIA,6.1,30299585,0.0,0.0,0.0,0.5046358837014318,-2.52,182.0,12057.6,0.0,0.0,0.0
1594,1594,6077,2019,CALIFORNIA,6.0,31274535,3.0,0.0,28.25,0.619143473631051,0.47,136.0,352.43,0.0,0.0,0.0
1595,1595,6077,2020,CALIFORNIA,11.5,31111615,1.0,0.0,2.0,0.5594632416812678,-4.22,32.0,19.04,0.0,0.0,0.0
1596,1596,6079,2000,CALIFORNIA,4.0,,0.0,0.0,0.0,0.3471659774748589,0.66,133.0,1077.8,0.0,0.0,0.0
1597,1597,6079,2001,CALIFORNIA,4.0,11694504,3.0,0.0,0.0,0.3820817423892631,0.44,114.0,634.0,0.0,0.0,0.0
1598,1598,6079,2002,CALIFORNIA,4.7,12969052,0.0,0.0,0.0,0.2747437478718624,-2.15,138.0,4154.599999999999,0.0,0.0,0.0
1599,1599,6079,2003,CALIFORNIA,4.8,13283366,0.0,0.0,0.0,0.4242890474819766,-0.06,149.0,3351.8,0.0,0.0,0.0
1600,1600,6079,2004,CALIFORNIA,4.6,13372822,0.0,0.0,0.0,0.4683120165492124,-1.26,140.0,676.5,0.0,0.0,0.0
1601,1601,6079,2005,CALIFORNIA,4.3,13875713,0.0,0.0,0.0,0.3218521668917646,3.54,173.0,765.01,0.0,0.0,0.0
1602,1602,6079,2006,CALIFORNIA,3.9,14147487,0.0,0.0,0.0,0.3830061054143711,1.09,164.0,3742.41,0.0,0.0,0.0
1603,1603,6079,2007,CALIFORNIA,4.2,14089588,0.0,0.0,0.0,0.3679643202407114,-4.54,237.0,930.69,0.0,0.0,0.0
1604,1604,6079,2008,CALIFORNIA,5.8,13618390,1.0,0.0,2.25,0.5279099552157864,-3.28,124.0,2856.71,0.0,0.0,0.0
1605,1605,6079,2009,CALIFORNIA,9.2,13325930,0.0,0.0,0.0,0.426921844344275,-3.04,122.0,421.17,0.0,0.0,0.0
1606,1606,6079,2010,CALIFORNIA,10.2,14017954,1.0,0.0,0.65,0.232621065326088,2.03,96.0,2061.9,0.0,0.0,0.0
1607,1607,6079,2011,CALIFORNIA,9.7,14264171,0.0,0.0,0.0,0.1792820945632043,2.88,121.0,9454.66,0.0,0.0,0.0
1608,1608,6079,2012,CALIFORNIA,8.4,14621518,0.0,0.0,0.0,0.2829689558919099,-2.56,120.0,499.47,0.0,0.0,0.0
1609,1609,6079,2013,CALIFORNIA,6.9,15164735,0.0,0.0,0.0,0.4815838311264616,-5.45,126.0,969.05,0.0,0.0,0.0
1610,1610,6079,2014,CALIFORNIA,5.6,15461958,0.0,0.0,0.0,0.490760546455436,-7.49,80.0,113.29,0.0,0.0,0.0
1611,1611,6079,2015,CALIFORNIA,4.8,16372072,1.0,0.0,1.72,0.3926902694538501,-6.75,102.0,2609.6200000000003,0.0,0.0,0.0
1612,1612,6079,2016,CALIFORNIA,4.3,16705199,1.0,0.0,1.6,0.4800532723444114,-3.43,179.0,50660.62,0.0,0.0,0.0
1613,1613,6079,2017,CALIFORNIA,3.6,16779957,0.0,0.0,0.0,0.5784080846278657,-0.26,210.0,32847.54,0.0,0.0,0.0
1614,1614,6079,2018,CALIFORNIA,3.0,17200943,0.0,0.0,0.0,0.4263262319594834,-3.22,168.0,2022.29,0.0,0.0,0.0
1615,1615,6079,2019,CALIFORNIA,2.9,17277110,0.0,0.0,0.0,0.4699347722019915,0.5,129.0,5427.97,0.0,0.0,0.0
1616,1616,6079,2020,CALIFORNIA,7.8,17070404,0.0,0.0,0.0,0.4022206435745153,-1.46,225.0,10028.42,0.0,0.0,0.0
1617,1617,6083,2000,CALIFORNIA,4.3,,5.0,0.0,26.0,0.2945729136695869,0.91,4.0,60.2,0.0,0.0,0.0
1618,1618,6083,2001,CALIFORNIA,4.4,18704967,3.0,0.0,2.0,0.2697278959535564,1.39,3.0,2.1,0.0,0.0,0.0
1619,1619,6083,2002,CALIFORNIA,5.2,19509021,0.0,0.0,0.0,0.1749229563630399,-2.71,5.0,7792.2,0.0,0.0,0.0
1620,1620,6083,2003,CALIFORNIA,5.1,20301422,0.0,0.0,0.0,0.2857387479170663,0.4,5.0,14.4,0.0,0.0,0.0
1621,1621,6083,2004,CALIFORNIA,4.7,20957739,5.0,0.0,9.1,0.3529308958259244,-1.53,4.0,368.5,0.0,0.0,0.0
1622,1622,6083,2005,CALIFORNIA,4.3,21866361,5.0,2000000.0,13.18,0.2071952074696005,3.87,48.0,78.6,0.0,0.0,0.0
1623,1623,6083,2006,CALIFORNIA,4.0,22217771,0.0,0.0,0.0,0.3707085699855155,0.96,64.0,16673.25,0.0,0.0,0.0
1624,1624,6083,2007,CALIFORNIA,4.3,22670140,0.0,0.0,0.0,0.2760258696877548,-4.77,72.0,241985.35,0.0,0.0,0.0
1625,1625,6083,2008,CALIFORNIA,5.5,23223812,3.0,20000.0,14.67,0.4032808784066899,-2.99,50.0,11724.63,0.0,0.0,0.0
1626,1626,6083,2009,CALIFORNIA,8.6,23621228,0.0,0.0,0.0,0.3495157002146302,-2.63,51.0,101353.81,0.0,0.0,0.0
1627,1627,6083,2010,CALIFORNIA,9.9,23400850,3.0,0.0,5.45,0.1390276287884413,1.95,38.0,1737.76,0.0,0.0,0.0
