county_fips5,feature_year,target_year,forecast_hpi,lower_bound_hpi,upper_bound_hpi,risk_margin_pct,step_ahead
31095,2024,2025,283.4302,279.46616,287.39426,1.3985951593556871,1
31099,2024,2025,316.70862,312.27914,321.1381,1.3985951593556871,1
31101,2024,2025,318.07166,313.62314,322.5202,1.3985951593556871,1
31105,2024,2025,379.02084,373.71988,384.32184,1.3985951593556871,1
31107,2024,2025,305.39423,301.12302,309.66547,1.3985951593556871,1
31109,2024,2025,793.8558,782.753,804.9586,1.3985951593556871,1
31111,2024,2025,459.68402,453.2549,466.11316,1.3985951593556871,1
31119,2024,2025,595.9756,587.6403,604.3109,1.3985951593556871,1
31121,2024,2025,303.76953,299.52103,308.01804,1.3985951593556871,1
31123,2024,2025,194.59035,191.86882,197.31189,1.3985951593556871,1
31125,2024,2025,230.35637,227.13461,233.57812,1.3985951593556871,1
31127,2024,2025,218.40695,215.35233,221.4616,1.3985951593556871,1
31129,2024,2025,178.23868,175.74585,180.73152,1.3985951593556871,1
31131,2024,2025,386.53586,381.1298,391.94196,1.3985951593556871,1
31135,2024,2025,181.84593,179.30264,184.38922,1.3985951593556871,1
31137,2024,2025,443.22052,437.02167,449.4194,1.3985951593556871,1
31139,2024,2025,311.03546,306.68533,315.3856,1.3985951593556871,1
31141,2024,2025,548.6181,540.9452,556.2911,1.3985951593556871,1
31143,2024,2025,314.48264,310.0843,318.88098,1.3985951593556871,1
31145,2024,2025,428.00195,422.01596,433.98798,1.3985951593556871,1
31147,2024,2025,242.34743,238.95798,245.7369,1.3985951593556871,1
31151,2024,2025,400.83163,395.22562,406.43765,1.3985951593556871,1
31153,2024,2025,737.8873,727.56726,748.2074,1.3985951593556871,1
31155,2024,2025,560.5029,552.66376,568.3421,1.3985951593556871,1
31157,2024,2025,584.8697,576.68976,593.0497,1.3985951593556871,1
31159,2024,2025,470.16443,463.58875,476.74014,1.3985951593556871,1
31167,2024,2025,355.73856,350.7632,360.7139,1.3985951593556871,1
31169,2024,2025,104.450005,102.989174,105.91084,1.3985951593556871,1
31173,2024,2025,198.87912,196.09761,201.66064,1.3985951593556871,1
31175,2024,2025,215.97864,212.95798,218.99931,1.3985951593556871,1
31177,2024,2025,496.61798,489.6723,503.5637,1.3985951593556871,1
31179,2024,2025,454.43567,448.07996,460.7914,1.3985951593556871,1
31185,2024,2025,438.76785,432.6313,444.90445,1.3985951593556871,1
32001,2024,2025,633.3437,624.4858,642.2016,1.3985951593556871,1
32003,2024,2025,1024.8151,1010.48206,1039.1481,1.3985951593556871,1
32005,2024,2025,914.5088,901.7185,927.2991,1.3985951593556871,1
32007,2024,2025,506.74362,499.65634,513.83093,1.3985951593556871,1
32013,2024,2025,446.5825,440.3366,452.8284,1.3985951593556871,1
32015,2024,2025,249.51746,246.02773,253.0072,1.3985951593556871,1
32017,2024,2025,143.24294,141.23955,145.24632,1.3985951593556871,1
32019,2024,2025,518.7646,511.5092,526.02,1.3985951593556871,1
32021,2024,2025,287.8165,283.7911,291.8419,1.3985951593556871,1
32023,2024,2025,339.58774,334.8383,344.33722,1.3985951593556871,1
32027,2024,2025,182.60097,180.04712,185.15482,1.3985951593556871,1
32029,2024,2025,439.33188,433.1874,445.47638,1.3985951593556871,1
32031,2024,2025,1075.7502,1060.7048,1090.7957,1.3985951593556871,1
32033,2024,2025,384.99185,379.6074,390.37634,1.3985951593556871,1
32510,2024,2025,771.5681,760.77704,782.35925,1.3985951593556871,1
33001,2024,2025,559.1644,551.344,566.9849,1.3985951593556871,1
33003,2024,2025,501.74747,494.73007,508.7649,1.3985951593556871,1
33005,2024,2025,749.5088,739.0262,759.9914,1.3985951593556871,1
33007,2024,2025,461.8553,455.3958,468.3148,1.3985951593556871,1
33009,2024,2025,638.9484,630.01215,647.88477,1.3985951593556871,1
33011,2024,2025,1079.9006,1064.7972,1095.0042,1.3985951593556871,1
33013,2024,2025,721.3099,711.2217,731.39813,1.3985951593556871,1
33015,2024,2025,1077.6887,1062.6162,1092.7612,1.3985951593556871,1
33017,2024,2025,659.9206,650.691,669.1502,1.3985951593556871,1
33019,2024,2025,440.00217,433.84833,446.15604,1.3985951593556871,1
34001,2024,2025,1003.30035,989.26825,1017.3325,1.3985951593556871,1
34003,2024,2025,1214.4417,1197.4565,1231.4269,1.3985951593556871,1
34005,2024,2025,1016.52496,1002.3079,1030.7421,1.3985951593556871,1
34007,2024,2025,917.4563,904.6248,930.28784,1.3985951593556871,1
34009,2024,2025,1222.7689,1205.6674,1239.8706,1.3985951593556871,1
34011,2024,2025,836.4056,824.70764,848.1035,1.3985951593556871,1
34013,2024,2025,1219.04,1201.9906,1236.0895,1.3985951593556871,1
34015,2024,2025,935.6534,922.5674,948.73944,1.3985951593556871,1
34017,2024,2025,1218.5084,1201.4664,1235.5504,1.3985951593556871,1
34019,2024,2025,984.67365,970.90204,998.4453,1.3985951593556871,1
34021,2024,2025,1056.2869,1041.5137,1071.06,1.3985951593556871,1
34023,2024,2025,1013.8183,999.6391,1027.9976,1.3985951593556871,1
34025,2024,2025,1228.9232,1211.7356,1246.111,1.3985951593556871,1
34027,2024,2025,1082.392,1067.2537,1097.5303,1.3985951593556871,1
34029,2024,2025,1240.4281,1223.0796,1257.7767,1.3985951593556871,1
34031,2024,2025,1066.7511,1051.8315,1081.6707,1.3985951593556871,1
34033,2024,2025,715.66797,705.6587,725.6773,1.3985951593556871,1
34035,2024,2025,1008.25995,994.1585,1022.36145,1.3985951593556871,1
34037,2024,2025,986.98737,973.1834,1000.7914,1.3985951593556871,1
34039,2024,2025,1217.3704,1200.3444,1234.3965,1.3985951593556871,1
34041,2024,2025,888.4715,876.0454,900.89764,1.3985951593556871,1
35001,2024,2025,898.5243,885.9576,911.09106,1.3985951593556871,1
35005,2024,2025,426.11166,420.1521,432.07126,1.3985951593556871,1
35006,2024,2025,378.0602,372.77267,383.34775,1.3985951593556871,1
35007,2024,2025,364.6317,359.532,369.73145,1.3985951593556871,1
35009,2024,2025,434.4734,428.39688,440.54993,1.3985951593556871,1
35013,2024,2025,700.29083,690.49664,710.0851,1.3985951593556871,1
35015,2024,2025,611.24347,602.69464,619.7923,1.3985951593556871,1
35017,2024,2025,464.71252,458.21307,471.21198,1.3985951593556871,1
35025,2024,2025,598.71747,590.3439,607.0911,1.3985951593556871,1
35027,2024,2025,430.25436,424.23685,436.2719,1.3985951593556871,1
35028,2024,2025,983.6585,969.9011,997.41595,1.3985951593556871,1
35029,2024,2025,255.93199,252.35254,259.51144,1.3985951593556871,1
35031,2024,2025,365.12372,360.01712,370.23035,1.3985951593556871,1
35035,2024,2025,508.6395,501.5257,515.7533,1.3985951593556871,1
35037,2024,2025,207.1842,204.28654,210.08188,1.3985951593556871,1
35039,2024,2025,308.10373,303.79462,312.41287,1.3985951593556871,1
35041,2024,2025,404.6361,398.9769,410.29535,1.3985951593556871,1
35043,2024,2025,778.0326,767.15106,788.9141,1.3985951593556871,1
35045,2024,2025,601.0012,592.59564,609.4068,1.3985951593556871,1
35047,2024,2025,330.7303,326.1047,335.35587,1.3985951593556871,1
35049,2024,2025,1048.107,1033.4482,1062.7659,1.3985951593556871,1
35051,2024,2025,250.57147,247.067,254.07596,1.3985951593556871,1
35053,2024,2025,336.20502,331.50287,340.90717,1.3985951593556871,1
35055,2024,2025,415.5511,409.73923,421.36298,1.3985951593556871,1
35057,2024,2025,158.33777,156.12326,160.55228,1.3985951593556871,1
35059,2024,2025,150.36922,148.26616,152.47227,1.3985951593556871,1
35061,2024,2025,605.4934,597.025,613.96185,1.3985951593556871,1
36001,2024,2025,796.6236,785.48206,807.76514,1.3985951593556871,1
36003,2024,2025,313.5995,309.2135,317.98547,1.3985951593556871,1
36005,2024,2025,1225.9768,1208.8303,1243.1233,1.3985951593556871,1
36007,2024,2025,616.4312,607.8099,625.0526,1.3985951593556871,1
36009,2024,2025,439.65912,433.51007,445.8082,1.3985951593556871,1
36011,2024,2025,580.573,572.4531,588.6929,1.3985951593556871,1
36013,2024,2025,651.86975,642.75275,660.9868,1.3985951593556871,1
36015,2024,2025,525.67566,518.3236,533.0278,1.3985951593556871,1
36017,2024,2025,243.5151,240.10931,246.92091,1.3985951593556871,1
36019,2024,2025,398.13922,392.57086,403.70758,1.3985951593556871,1
36021,2024,2025,515.2625,508.0561,522.469,1.3985951593556871,1
36023,2024,2025,386.5436,381.13745,391.9498,1.3985951593556871,1
36025,2024,2025,310.12473,305.78735,314.46213,1.3985951593556871,1
36027,2024,2025,923.3009,910.3877,936.2142,1.3985951593556871,1
36029,2024,2025,873.08,860.8692,885.2909,1.3985951593556871,1
36031,2024,2025,362.63205,357.5603,367.70383,1.3985951593556871,1
36033,2024,2025,311.65698,307.29816,316.0158,1.3985951593556871,1
36035,2024,2025,443.84964,437.642,450.0573,1.3985951593556871,1
36037,2024,2025,759.45386,748.8322,770.07556,1.3985951593556871,1
36039,2024,2025,390.58252,385.11987,396.0452,1.3985951593556871,1
36041,2024,2025,121.66684,119.96522,123.36847,1.3985951593556871,1
36043,2024,2025,444.9634,438.74017,451.18668,1.3985951593556871,1
36045,2024,2025,444.47266,438.2563,450.68906,1.3985951593556871,1
36047,2024,2025,1272.067,1254.276,1289.8582,1.3985951593556871,1
36049,2024,2025,290.4039,286.34235,294.46548,1.3985951593556871,1
36051,2024,2025,358.7445,353.72714,363.7619,1.3985951593556871,1
36053,2024,2025,529.0259,521.62695,536.4248,1.3985951593556871,1
36055,2024,2025,751.5475,741.0364,762.0586,1.3985951593556871,1
36057,2024,2025,268.53116,264.7755,272.28683,1.3985951593556871,1
36059,2024,2025,1252.3048,1234.7902,1269.8196,1.3985951593556871,1
36061,2024,2025,546.6675,539.02185,554.3132,1.3985951593556871,1
36063,2024,2025,820.269,808.79675,831.7413,1.3985951593556871,1
36065,2024,2025,779.32007,768.42053,790.2196,1.3985951593556871,1
36067,2024,2025,749.6695,739.1847,760.15436,1.3985951593556871,1
36069,2024,2025,467.8406,461.29742,474.38382,1.3985951593556871,1
36071,2024,2025,936.23773,923.14355,949.332,1.3985951593556871,1
36073,2024,2025,409.9671,404.23334,415.7009,1.3985951593556871,1
36075,2024,2025,365.9595,360.84122,371.07782,1.3985951593556871,1
36077,2024,2025,502.55936,495.5306,509.58813,1.3985951593556871,1
36079,2024,2025,924.12103,911.19635,937.0458,1.3985951593556871,1
36081,2024,2025,1262.14,1244.4878,1279.7922,1.3985951593556871,1
36083,2024,2025,591.08136,582.8145,599.3482,1.3985951593556871,1
36085,2024,2025,1065.2925,1050.3934,1080.1917,1.3985951593556871,1
36087,2024,2025,1070.8357,1055.859,1085.8124,1.3985951593556871,1
36089,2024,2025,332.87692,328.2213,337.53253,1.3985951593556871,1
36091,2024,2025,830.0652,818.45593,841.6745,1.3985951593556871,1
36093,2024,2025,782.2363,771.296,793.1767,1.3985951593556871,1
36095,2024,2025,245.92842,242.48888,249.36798,1.3985951593556871,1
36097,2024,2025,378.4052,373.11285,383.69757,1.3985951593556871,1
36099,2024,2025,428.18488,422.19632,434.17346,1.3985951593556871,1
36101,2024,2025,488.3939,481.56323,495.22455,1.3985951593556871,1
36103,2024,2025,1268.1189,1250.383,1285.8547,1.3985951593556871,1
36105,2024,2025,357.57498,352.57397,362.57602,1.3985951593556871,1
36107,2024,2025,317.45862,313.01868,321.8986,1.3985951593556871,1
36109,2024,2025,850.8275,838.9279,862.7272,1.3985951593556871,1
36111,2024,2025,991.67566,977.80615,1005.5452,1.3985951593556871,1
36113,2024,2025,486.90244,480.09265,493.71225,1.3985951593556871,1
36115,2024,2025,439.43436,433.28845,445.5803,1.3985951593556871,1
36117,2024,2025,583.3227,575.16437,591.481,1.3985951593556871,1
36119,2024,2025,1236.4235,1219.131,1253.7161,1.3985951593556871,1
36121,2024,2025,451.35666,445.044,457.66934,1.3985951593556871,1
36123,2024,2025,503.90076,496.85324,510.9483,1.3985951593556871,1
37001,2024,2025,775.0099,764.17065,785.8492,1.3985951593556871,1
37003,2024,2025,336.08395,331.3835,340.78442,1.3985951593556871,1
37005,2024,2025,347.2382,342.38174,352.09467,1.3985951593556871,1
37007,2024,2025,294.969,290.84357,299.09442,1.3985951593556871,1
37009,2024,2025,420.93845,415.05124,426.82568,1.3985951593556871,1
37011,2024,2025,441.56,435.38437,447.73566,1.3985951593556871,1
37013,2024,2025,460.55408,454.1128,466.9954,1.3985951593556871,1
37015,2024,2025,224.30396,221.16685,227.44107,1.3985951593556871,1
37017,2024,2025,290.4499,286.38766,294.51212,1.3985951593556871,1
37019,2024,2025,849.2027,837.3258,861.07965,1.3985951593556871,1
37021,2024,2025,1088.6141,1073.3888,1103.8395,1.3985951593556871,1
37023,2024,2025,479.53134,472.82465,486.23807,1.3985951593556871,1
37025,2024,2025,850.51117,838.61597,862.40643,1.3985951593556871,1
37027,2024,2025,392.62363,387.13242,398.11487,1.3985951593556871,1
37029,2024,2025,384.6206,379.24133,389.9999,1.3985951593556871,1
37031,2024,2025,567.9695,560.0259,575.9131,1.3985951593556871,1
37033,2024,2025,312.9741,308.59686,317.35135,1.3985951593556871,1
37035,2024,2025,589.2328,580.9918,597.4738,1.3985951593556871,1
37037,2024,2025,478.9394,472.24097,485.63785,1.3985951593556871,1
37039,2024,2025,296.82697,292.67557,300.9784,1.3985951593556871,1
37041,2024,2025,325.0772,320.5307,329.62375,1.3985951593556871,1
37043,2024,2025,335.55203,330.85904,340.24506,1.3985951593556871,1
37045,2024,2025,515.19904,507.9935,522.4046,1.3985951593556871,1
37047,2024,2025,308.86032,304.54062,313.18005,1.3985951593556871,1
37049,2024,2025,635.13965,626.25665,644.0227,1.3985951593556871,1
37051,2024,2025,421.8478,415.94788,427.74777,1.3985951593556871,1
37053,2024,2025,369.79767,364.6257,374.96967,1.3985951593556871,1
37055,2024,2025,702.1234,692.3036,711.9433,1.3985951593556871,1
37057,2024,2025,501.34442,494.33264,508.35623,1.3985951593556871,1
37059,2024,2025,355.55063,350.5779,360.52335,1.3985951593556871,1
37061,2024,2025,354.05695,349.10513,359.0088,1.3985951593556871,1
37063,2024,2025,935.69446,922.6079,948.78107,1.3985951593556871,1
37065,2024,2025,397.6325,392.07126,403.1938,1.3985951593556871,1
37067,2024,2025,696.7874,687.0422,706.53265,1.3985951593556871,1
37069,2024,2025,419.23395,413.37057,425.09735,1.3985951593556871,1
37071,2024,2025,896.9108,884.3667,909.455,1.3985951593556871,1
37073,2024,2025,238.53926,235.20306,241.87547,1.3985951593556871,1
37075,2024,2025,273.05594,269.237,276.8749,1.3985951593556871,1
37077,2024,2025,434.68564,428.60614,440.76514,1.3985951593556871,1
37079,2024,2025,301.85754,297.63577,306.0793,1.3985951593556871,1
37081,2024,2025,741.31213,730.9442,751.6801,1.3985951593556871,1
37083,2024,2025,315.6789,311.26382,320.09396,1.3985951593556871,1
37085,2024,2025,402.72302,397.09058,408.3555,1.3985951593556871,1
37087,2024,2025,531.9975,524.557,539.438,1.3985951593556871,1
37089,2024,2025,925.72284,912.77576,938.67,1.3985951593556871,1
37091,2024,2025,324.1253,319.5921,328.6585,1.3985951593556871,1
37093,2024,2025,285.22382,281.23468,289.21295,1.3985951593556871,1
37095,2024,2025,134.29626,132.418,136.17453,1.3985951593556871,1
37097,2024,2025,831.4807,819.8517,843.1098,1.3985951593556871,1
37099,2024,2025,374.00272,368.77194,379.23352,1.3985951593556871,1
37101,2024,2025,693.53296,683.83325,703.2327,1.3985951593556871,1
37103,2024,2025,304.67407,300.41293,308.93524,1.3985951593556871,1
37105,2024,2025,416.5054,410.68018,422.33063,1.3985951593556871,1
37107,2024,2025,418.71506,412.85895,424.5712,1.3985951593556871,1
37109,2024,2025,500.94885,493.94263,507.9551,1.3985951593556871,1
37111,2024,2025,425.1472,419.2011,431.0933,1.3985951593556871,1
37113,2024,2025,376.2705,371.00803,381.53302,1.3985951593556871,1
37115,2024,2025,321.10052,316.60965,325.59143,1.3985951593556871,1
37117,2024,2025,291.75848,287.67798,295.83902,1.3985951593556871,1
37119,2024,2025,1084.1783,1069.0151,1099.3417,1.3985951593556871,1
37121,2024,2025,268.83246,265.07257,272.59235,1.3985951593556871,1
37123,2024,2025,311.3302,306.97595,315.68445,1.3985951593556871,1
37125,2024,2025,476.76678,470.09875,483.43484,1.3985951593556871,1
37127,2024,2025,511.13797,503.98923,518.28674,1.3985951593556871,1
37129,2024,2025,1019.27344,1005.01794,1033.5289,1.3985951593556871,1
37131,2024,2025,308.16226,303.85233,312.47223,1.3985951593556871,1
37133,2024,2025,388.95248,383.51263,394.39236,1.3985951593556871,1
37135,2024,2025,989.3023,975.466,1003.1387,1.3985951593556871,1
37137,2024,2025,299.31317,295.12698,303.49936,1.3985951593556871,1
37139,2024,2025,410.32785,404.58902,416.06668,1.3985951593556871,1
37141,2024,2025,569.7931,561.824,577.7622,1.3985951593556871,1
37143,2024,2025,265.62766,261.9126,269.3427,1.3985951593556871,1
37145,2024,2025,319.36246,314.89587,323.82907,1.3985951593556871,1
37147,2024,2025,576.48895,568.4262,584.5517,1.3985951593556871,1
37149,2024,2025,436.60345,430.49716,442.70978,1.3985951593556871,1
37151,2024,2025,636.2177,627.31964,645.11584,1.3985951593556871,1
37153,2024,2025,390.08353,384.62784,395.53925,1.3985951593556871,1
37155,2024,2025,310.1986,305.8602,314.53705,1.3985951593556871,1
37157,2024,2025,387.6551,382.23337,393.07684,1.3985951593556871,1
37159,2024,2025,807.52795,796.23395,818.822,1.3985951593556871,1
37161,2024,2025,391.4976,386.02213,396.97308,1.3985951593556871,1
37163,2024,2025,334.84427,330.16116,339.5274,1.3985951593556871,1
37165,2024,2025,266.63956,262.91034,270.36877,1.3985951593556871,1
37167,2024,2025,468.23892,461.69016,474.78772,1.3985951593556871,1
37169,2024,2025,620.7194,612.0381,629.4008,1.3985951593556871,1
37171,2024,2025,457.14505,450.75146,463.53867,1.3985951593556871,1
37173,2024,2025,325.5172,320.96454,330.0699,1.3985951593556871,1
37175,2024,2025,539.39264,531.84875,546.9366,1.3985951593556871,1
37179,2024,2025,847.335,835.48425,859.18585,1.3985951593556871,1
37181,2024,2025,343.384,338.58145,348.18655,1.3985951593556871,1
37183,2024,2025,929.2914,916.2944,942.28845,1.3985951593556871,1
37185,2024,2025,365.5655,360.45273,370.67828,1.3985951593556871,1
37187,2024,2025,165.73647,163.41849,168.05446,1.3985951593556871,1
37189,2024,2025,456.4249,450.04138,462.80844,1.3985951593556871,1
37191,2024,2025,635.86896,626.9757,644.7622,1.3985951593556871,1
37193,2024,2025,378.0573,372.76984,383.34482,1.3985951593556871,1
37195,2024,2025,752.26013,741.7391,762.78125,1.3985951593556871,1
37197,2024,2025,305.01678,300.75085,309.28275,1.3985951593556871,1
37199,2024,2025,363.56888,358.48404,368.65375,1.3985951593556871,1
38003,2024,2025,409.65094,403.9216,415.3803,1.3985951593556871,1
38009,2024,2025,264.41547,260.71738,268.1136,1.3985951593556871,1
38011,2024,2025,294.5221,290.40292,298.64127,1.3985951593556871,1
38015,2024,2025,721.68884,711.59534,731.78235,1.3985951593556871,1
38017,2024,2025,714.0929,704.10565,724.0802,1.3985951593556871,1
38019,2024,2025,277.94638,274.05905,281.83374,1.3985951593556871,1
38021,2024,2025,259.3334,255.70639,262.96045,1.3985951593556871,1
38025,2024,2025,125.14414,123.39388,126.89441,1.3985951593556871,1
38031,2024,2025,287.58246,283.56036,291.60458,1.3985951593556871,1
38035,2024,2025,581.18286,573.0545,589.3113,1.3985951593556871,1
38049,2024,2025,347.35944,342.50128,352.2176,1.3985951593556871,1
38053,2024,2025,166.2437,163.91862,168.56879,1.3985951593556871,1
38055,2024,2025,346.87125,342.01993,351.7226,1.3985951593556871,1
38057,2024,2025,355.99432,351.0154,360.97327,1.3985951593556871,1
38059,2024,2025,461.94534,455.48462,468.4061,1.3985951593556871,1
38061,2024,2025,116.021,114.39834,117.64367,1.3985951593556871,1
38067,2024,2025,234.71278,231.4301,237.99547,1.3985951593556871,1
38069,2024,2025,317.60764,313.1656,322.04968,1.3985951593556871,1
38071,2024,2025,333.60193,328.9362,338.26767,1.3985951593556871,1
38073,2024,2025,331.92352,327.28125,336.5658,1.3985951593556871,1
38077,2024,2025,362.04245,356.97894,367.106,1.3985951593556871,1
38081,2024,2025,312.64026,308.2677,317.01285,1.3985951593556871,1
38089,2024,2025,472.70416,466.09296,479.3154,1.3985951593556871,1
38093,2024,2025,456.0292,449.6512,462.40723,1.3985951593556871,1
38097,2024,2025,324.29404,319.75848,328.82962,1.3985951593556871,1
38099,2024,2025,277.0057,273.13153,280.8799,1.3985951593556871,1
38101,2024,2025,635.48706,626.5992,644.375,1.3985951593556871,1
38103,2024,2025,97.66282,96.29691,99.02873,1.3985951593556871,1
38105,2024,2025,566.4971,558.5741,574.4201,1.3985951593556871,1
39001,2024,2025,325.27643,320.72714,329.82574,1.3985951593556871,1
39003,2024,2025,492.97366,486.07898,499.86838,1.3985951593556871,1
39005,2024,2025,667.0239,657.69495,676.3529,1.3985951593556871,1
39007,2024,2025,564.0262,556.13776,571.9147,1.3985951593556871,1
39009,2024,2025,481.68567,474.94885,488.42252,1.3985951593556871,1
39011,2024,2025,786.1185,775.1239,797.11316,1.3985951593556871,1
39013,2024,2025,360.45816,355.4168,365.4995,1.3985951593556871,1
39015,2024,2025,442.75497,436.56262,448.94733,1.3985951593556871,1
39017,2024,2025,624.6674,615.93085,633.404,1.3985951593556871,1
39019,2024,2025,492.30237,485.41705,499.1877,1.3985951593556871,1
39021,2024,2025,594.7696,586.4512,603.088,1.3985951593556871,1
39023,2024,2025,726.8473,716.68164,737.013,1.3985951593556871,1
39025,2024,2025,737.91693,727.5965,748.2374,1.3985951593556871,1
39027,2024,2025,559.7882,551.95905,567.6174,1.3985951593556871,1
39029,2024,2025,543.212,535.6146,550.8093,1.3985951593556871,1
39031,2024,2025,628.2032,619.4172,636.98926,1.3985951593556871,1
39033,2024,2025,359.9456,354.9114,364.9798,1.3985951593556871,1
39035,2024,2025,627.79193,619.01166,636.5722,1.3985951593556871,1
39037,2024,2025,504.3642,497.31018,511.41824,1.3985951593556871,1
39039,2024,2025,399.81778,394.22595,405.40964,1.3985951593556871,1
39041,2024,2025,804.256,793.0077,815.5043,1.3985951593556871,1
39043,2024,2025,495.03757,488.114,501.96115,1.3985951593556871,1
39045,2024,2025,791.4568,780.3875,802.5261,1.3985951593556871,1
39047,2024,2025,677.3325,667.8594,686.80566,1.3985951593556871,1
39049,2024,2025,834.9151,823.23804,846.5922,1.3985951593556871,1
39051,2024,2025,363.4413,358.35825,368.5244,1.3985951593556871,1
39053,2024,2025,277.6692,273.78574,281.55267,1.3985951593556871,1
39055,2024,2025,682.3933,672.8494,691.93726,1.3985951593556871,1
39057,2024,2025,682.9351,673.3836,692.48663,1.3985951593556871,1
39059,2024,2025,538.2001,530.67285,545.72736,1.3985951593556871,1
39061,2024,2025,771.5169,760.7265,782.3073,1.3985951593556871,1
39063,2024,2025,679.7082,670.20184,689.2146,1.3985951593556871,1
39065,2024,2025,417.73236,411.88998,423.57477,1.3985951593556871,1
39067,2024,2025,407.7842,402.08096,413.4875,1.3985951593556871,1
39069,2024,2025,333.7007,329.0336,338.36786,1.3985951593556871,1
39071,2024,2025,534.128,526.6577,541.5983,1.3985951593556871,1
39073,2024,2025,519.0001,511.74142,526.25885,1.3985951593556871,1
39075,2024,2025,379.7616,374.4503,385.07294,1.3985951593556871,1
39077,2024,2025,429.93903,423.92593,435.95215,1.3985951593556871,1
39079,2024,2025,432.18613,426.1416,438.23068,1.3985951593556871,1
39081,2024,2025,402.37915,396.7515,408.00684,1.3985951593556871,1
39083,2024,2025,787.18176,776.1723,798.1913,1.3985951593556871,1
39085,2024,2025,585.22766,577.0427,593.41266,1.3985951593556871,1
39087,2024,2025,384.51636,379.13855,389.8942,1.3985951593556871,1
39089,2024,2025,769.199,758.44104,779.957,1.3985951593556871,1
39091,2024,2025,706.4925,696.6115,716.3735,1.3985951593556871,1
39093,2024,2025,600.92975,592.5252,609.33435,1.3985951593556871,1
39095,2024,2025,452.20343,445.87894,458.52795,1.3985951593556871,1
39097,2024,2025,812.71063,801.3441,824.0772,1.3985951593556871,1
39099,2024,2025,466.213,459.6926,472.73346,1.3985951593556871,1
39101,2024,2025,421.72583,415.8276,427.62408,1.3985951593556871,1
39103,2024,2025,628.1357,619.35065,636.9208,1.3985951593556871,1
39105,2024,2025,366.85492,361.72412,371.98575,1.3985951593556871,1
39107,2024,2025,622.86774,614.1564,631.57916,1.3985951593556871,1
39109,2024,2025,677.49713,668.0217,686.9726,1.3985951593556871,1
39111,2024,2025,255.25624,251.68625,258.82626,1.3985951593556871,1
39113,2024,2025,639.0061,630.06903,647.94324,1.3985951593556871,1
39115,2024,2025,267.4258,263.6856,271.16602,1.3985951593556871,1
39117,2024,2025,564.95917,557.0577,572.86066,1.3985951593556871,1
39119,2024,2025,498.09464,491.12833,505.06097,1.3985951593556871,1
39121,2024,2025,267.13107,263.395,270.86716,1.3985951593556871,1
39123,2024,2025,753.85767,743.3143,764.4011,1.3985951593556871,1
39125,2024,2025,313.09912,308.72012,317.47812,1.3985951593556871,1
39127,2024,2025,528.77246,521.3771,536.16785,1.3985951593556871,1
39129,2024,2025,681.96295,672.42505,691.50085,1.3985951593556871,1
39131,2024,2025,402.28973,396.66333,407.91617,1.3985951593556871,1
39133,2024,2025,580.9014,572.777,589.02594,1.3985951593556871,1
39135,2024,2025,440.18347,434.0271,446.33987,1.3985951593556871,1
39137,2024,2025,388.32895,382.8978,393.7601,1.3985951593556871,1
39139,2024,2025,517.84937,510.60675,525.092,1.3985951593556871,1
39141,2024,2025,684.5899,675.01526,694.16455,1.3985951593556871,1
39143,2024,2025,398.57834,393.00385,404.15286,1.3985951593556871,1
39145,2024,2025,345.00003,340.1749,349.8252,1.3985951593556871,1
39147,2024,2025,575.1797,567.13525,583.2241,1.3985951593556871,1
39149,2024,2025,391.4261,385.95163,396.90057,1.3985951593556871,1
39151,2024,2025,618.73956,610.08594,627.39325,1.3985951593556871,1
39153,2024,2025,629.88916,621.0796,638.6988,1.3985951593556871,1
39155,2024,2025,378.111,372.82275,383.39926,1.3985951593556871,1
39157,2024,2025,529.391,521.98694,536.79504,1.3985951593556871,1
39159,2024,2025,786.4241,775.4252,797.423,1.3985951593556871,1
39161,2024,2025,345.81885,340.98224,350.65546,1.3985951593556871,1
39163,2024,2025,276.24625,272.3827,280.10983,1.3985951593556871,1
39165,2024,2025,694.5703,684.8561,704.28455,1.3985951593556871,1
39167,2024,2025,393.84573,388.33743,399.35406,1.3985951593556871,1
39169,2024,2025,612.0015,603.44214,620.561,1.3985951593556871,1
39171,2024,2025,329.8745,325.2609,334.48813,1.3985951593556871,1
39173,2024,2025,511.48462,504.33102,518.63824,1.3985951593556871,1
39175,2024,2025,381.8009,376.46106,387.14078,1.3985951593556871,1
40001,2024,2025,200.66063,197.8542,203.46707,1.3985951593556871,1
40005,2024,2025,157.89104,155.68279,160.0993,1.3985951593556871,1
40007,2024,2025,192.52277,189.83015,195.2154,1.3985951593556871,1
40009,2024,2025,325.2374,320.68866,329.78616,1.3985951593556871,1
40011,2024,2025,190.65141,187.98497,193.31786,1.3985951593556871,1
40013,2024,2025,384.03046,378.65942,389.4015,1.3985951593556871,1
40015,2024,2025,265.70737,261.9912,269.42355,1.3985951593556871,1
40017,2024,2025,712.6867,702.7191,722.65436,1.3985951593556871,1
40019,2024,2025,420.81714,414.9316,426.7027,1.3985951593556871,1
40021,2024,2025,576.6594,568.5943,584.72455,1.3985951593556871,1
40023,2024,2025,280.85498,276.92697,284.78302,1.3985951593556871,1
40027,2024,2025,711.77765,701.82275,721.73254,1.3985951593556871,1
40031,2024,2025,438.59406,432.4599,444.72824,1.3985951593556871,1
