county_fips5,yr,index_nsa_pred
4009,2025,637.830573674984
4012,2021,369.1
4012,2022,440.7527254890415
4012,2023,523.0896295677736
4012,2024,645.3793943605865
4012,2025,782.6872944481202
4013,2021,933.06
4013,2022,1128.3794973351162
4013,2023,1316.9635815146196
4013,2024,1495.7051083053482
4013,2025,1669.70807337058
4015,2021,667.37
4015,2022,811.6067937481893
4015,2023,957.52063165704
4015,2024,1096.6932396650263
4015,2025,1253.3841699741008
4017,2021,457.57
4017,2022,572.3967140425576
4017,2023,704.5368312921341
4017,2024,847.3141216314406
4017,2025,989.4979306643456
4019,2021,768.22
4019,2022,965.0999066368541
4019,2023,1154.260347971871
4019,2024,1341.5991393306963
4019,2025,1520.0513820080464
4021,2021,553.31
4021,2022,691.1362074425085
4021,2023,842.2923983469412
4021,2024,995.4981884591393
4021,2025,1140.6663977436622
4023,2021,217.52
4023,2022,266.9404493071675
4023,2023,329.590113153506
4023,2024,401.8518589836744
4023,2025,477.8480058247223
4025,2021,595.66
4025,2022,734.390668278603
4025,2023,890.5512333501997
4025,2024,1037.3728316032152
4025,2025,1182.1609491482666
4027,2021,445.75
4027,2022,538.7883592942792
4027,2023,664.1538710271757
4027,2024,799.9137349671747
4027,2025,955.0084048065914
5001,2021,262.57
5001,2022,284.58248564694964
5001,2023,312.1832081147019
5001,2024,343.9166965478471
5001,2025,386.35569541494203
5003,2021,203.94
5003,2022,206.60837442953084
5003,2023,207.07146310166098
5003,2024,206.9155543132509
5003,2025,206.88522376370165
5005,2021,256.92
5005,2022,301.2379837131282
5005,2023,343.5526032285454
5005,2024,391.12695219681365
5005,2025,450.230571478094
5007,2021,498.34
5007,2022,591.1355026473768
5007,2023,691.1210130767796
5007,2024,791.595826931962
5007,2025,904.4623244451393
5009,2021,188.74
5009,2022,223.53653098435296
5009,2023,266.38830354757715
5009,2024,313.28966759797436
5009,2025,365.47204557263245
5011,2021,151.95
5011,2022,142.54442835118988
5011,2023,151.86757938717122
5011,2024,152.38829875255675
5011,2025,152.9260369099696
5015,2021,184.39
5015,2022,213.94072784704983
5015,2023,252.35779323130765
5015,2024,293.93345513759743
5015,2025,340.82922023189445
5017,2021,135.93
5017,2022,132.28524045853732
5017,2023,131.23707786878725
5017,2024,132.48014187959564
5017,2025,132.04723703612416
5019,2021,237.77
5019,2022,252.2608618423589
5019,2023,269.48335218378486
5019,2024,299.77590130007354
5019,2025,337.7915933707352
5021,2021,161.94
5021,2022,168.2730261294288
5021,2023,175.1483589606412
5021,2024,184.14684287550847
5021,2025,195.3678580570672
5023,2021,259.47
5023,2022,296.96498416611223
5023,2023,341.5060144322656
5023,2024,393.90865321324566
5023,2025,459.99499381378484
5025,2021,157.07
5025,2022,155.27071631873235
5025,2023,157.218238319189
5025,2024,159.651910674699
5025,2025,161.01751494091738
5027,2021,231.34
5027,2022,239.18079705806298
5027,2023,246.26917280776735
5027,2024,255.78996811112393
5027,2025,274.172632638946
5029,2021,176.25
5029,2022,189.42023615640036
5029,2023,199.11070894504093
5029,2024,209.53440232372785
5029,2025,228.88904276182012
5031,2021,324.26
5031,2022,374.8738179228206
5031,2023,432.101966851062
5031,2024,502.5858646418722
5031,2025,590.6527625541712
5033,2021,379.65
5033,2022,441.03722070906883
5033,2023,508.5705392395065
5033,2024,590.8205786340485
5033,2025,679.453447450739
5035,2021,340.23
5035,2022,392.6392935639034
5035,2023,456.8628119930952
5035,2024,527.3637488042864
5035,2025,603.3319593400904
5037,2021,219.32
5037,2022,245.94255015633905
5037,2023,276.42888497377965
5037,2024,311.86599523690245
5037,2025,354.51473570562695
5041,2021,163.04
5041,2022,165.6776414430531
5041,2023,168.36764142483818
5041,2024,170.18628648921276
5041,2025,171.10858067178265
5043,2021,219.05
5043,2022,232.05587001240278
5043,2023,237.82962083524887
5043,2024,245.0938214374813
5043,2025,251.67691368388364
5045,2021,350.95
5045,2022,406.76448139145026
5045,2023,476.12735671150654
5045,2024,562.3419523061577
5045,2025,658.9065915300351
5047,2021,169.99
5047,2022,180.25586181059975
5047,2023,187.5059652585971
5047,2024,197.1895465004807
5047,2025,212.48771571754546
5049,2021,148.84
5049,2022,153.4183700680825
5049,2023,159.99255148648382
5049,2024,168.21465891022945
5049,2025,176.380437038704
5051,2021,253.68
5051,2022,295.2098095389889
5051,2023,342.8284607716696
5051,2024,400.33345815074637
5051,2025,468.58706357366293
5053,2021,179.86
5053,2022,207.54998648215874
5053,2023,245.2437478508095
5053,2024,286.7382312835442
5053,2025,334.0784373898766
5055,2021,230.06
5055,2022,271.71944196517353
5055,2023,317.6573835508092
5055,2024,364.92364022782493
5055,2025,418.03744261737995
5057,2021,169.13
5057,2022,170.77700448401464
5057,2023,175.51126975962728
5057,2024,180.77362540385826
5057,2025,186.8458937013306
5059,2021,186.85
5059,2022,199.5970225519252
5059,2023,208.6187252628922
5059,2024,222.3875075053088
5059,2025,257.41976352936774
5061,2021,178.34
5061,2022,179.2695651764674
5061,2023,184.45591214828235
