fips,year,prop_rate
26147,2004,
26147,2005,
26147,2006,
26147,2007,
26147,2008,
26147,2009,1.26052
26147,2010,1.291995
26147,2011,1.31524
26147,2012,1.349135
26147,2013,
26147,2014,
26147,2015,
26147,2016,
26147,2017,
26147,2018,
26147,2019,
26147,2020,
26149,2000,
26149,2001,
26149,2002,
26149,2003,
26149,2004,
26149,2005,
26149,2006,
26149,2007,
26149,2008,
26149,2009,1.29963
26149,2010,1.3362875
26149,2011,1.34876
26149,2012,1.3202025
26149,2013,
26149,2014,
26149,2015,
26149,2016,
26149,2017,
26149,2018,
26149,2019,
26149,2020,
26151,2000,
26151,2001,
26151,2002,
26151,2003,
26151,2004,1.2407501
26151,2005,1.221465
26151,2006,1.20641
26151,2007,1.164095
26151,2008,1.1851751
26151,2009,1.1846925
26151,2010,1.2095926
26151,2011,1.21166
26151,2012,1.225375
26151,2013,
26151,2014,
26151,2015,
26151,2016,
26151,2017,
26151,2018,
26151,2019,
26151,2020,
26153,2000,
26153,2001,
26153,2002,
26153,2003,
26153,2004,0.8605
26153,2005,0.85495996
26153,2006,0.949155
26153,2007,0.97633004
26153,2008,1.05115
26153,2009,1.02247
26153,2010,1.02273
26153,2011,1.0417451
26153,2012,1.0437125
26153,2013,
26153,2014,
26153,2015,
26153,2016,
26153,2017,
26153,2018,
26153,2019,
26153,2020,
26155,2000,
26155,2001,
26155,2002,
26155,2003,
26155,2004,1.30225
26155,2005,1.2801975
26155,2006,1.2968125
26155,2007,1.2619251
26155,2008,1.3231775
26155,2009,1.3062925
26155,2010,1.3171151
26155,2011,1.3191149
26155,2012,1.346595
26155,2013,
26155,2014,
26155,2015,
26155,2016,
26155,2017,
26155,2018,
26155,2019,
26155,2020,
26157,2000,
26157,2001,
26157,2002,
26157,2003,
26157,2004,1.3659999
26157,2005,1.37257
26157,2006,1.36359
26157,2007,1.354
26157,2008,1.353395
26157,2009,1.3474799
26157,2010,1.351565
26157,2011,1.38907
26157,2012,1.37773
26157,2013,
26157,2014,
26157,2015,
26157,2016,
26157,2017,
26157,2018,
26157,2019,
26157,2020,
26159,2000,
26159,2001,
26159,2002,
26159,2003,
26159,2004,1.52375
26159,2005,1.5143499
26159,2006,1.5171726
26159,2007,1.5014175
26159,2008,1.4988225
26159,2009,1.4988225
26159,2010,1.51254
26159,2011,1.5042601
26159,2012,1.515815
26159,2013,
26159,2014,
26159,2015,
26159,2016,
26159,2017,
26159,2018,
26159,2019,
26159,2020,
26161,2000,
26161,2001,
26161,2002,
26161,2003,
26161,2004,1.5455
26161,2005,1.546265
26161,2006,1.536705
26161,2007,1.5403349
26161,2008,1.540735
26161,2009,1.5760524
26161,2010,1.54425
26161,2011,1.580345
26161,2012,1.550525
26161,2013,
26161,2014,
26161,2015,
26161,2016,
26161,2017,
26161,2018,
26161,2019,
26161,2020,
26163,2000,
26163,2001,
26163,2002,
26163,2003,
26163,2004,2.0925
26163,2005,2.094445
26163,2006,2.0430875
26163,2007,2.066965
26163,2008,2.07195
26163,2009,2.090805
26163,2010,2.13348
26163,2011,2.1967225
26163,2012,2.2840776
26163,2013,
26163,2014,
26163,2015,
26163,2016,
26163,2017,
26163,2018,
26163,2019,
26163,2020,
26165,2000,
26165,2001,
26165,2002,
26165,2003,
26165,2004,1.4275
26165,2005,1.41747
26165,2006,1.4173775
26165,2007,1.401465
26165,2008,1.4150925
26165,2009,1.4332399
26165,2010,1.40129
26165,2011,1.4016075
26165,2012,1.3871475
26165,2013,
26165,2014,
26165,2015,
26165,2016,
26165,2017,
26165,2018,
26165,2019,
26165,2020,
27001,2000,
27001,2001,
27001,2002,
27001,2003,
27001,2004,1.495
27001,2005,1.2785
27001,2006,1.2129999
27001,2007,1.158
27001,2008,1.023
27001,2009,0.97599995
27001,2010,0.94
27001,2011,1.171
27001,2012,1.2505001
27001,2013,1.2505001
27001,2014,1.3895
27001,2015,1.4255
27001,2016,
27001,2017,
27001,2018,
27001,2019,
27001,2020,
27003,2000,
27003,2001,
27003,2002,
27003,2003,
27003,2004,1.1439999
27003,2005,1.084
27003,2006,1.066
27003,2007,0.929
27003,2008,0.96199995
27003,2009,0.96000004
27003,2010,1.0555
27003,2011,1.1834999
27003,2012,1.3364999
27003,2013,1.3364999
27003,2014,1.3744999
27003,2015,1.2105
27003,2016,
27003,2017,
27003,2018,
27003,2019,
27003,2020,
27005,2000,
27005,2001,
27005,2002,
27005,2003,
27005,2004,1.315
27005,2005,1.306
27005,2006,1.2900001
27005,2007,1.299
27005,2008,1.133
27005,2009,1.1439999
27005,2010,1.131
27005,2011,1.131
27005,2012,1.286
27005,2013,1.286
27005,2014,1.278
27005,2015,1.264
27005,2016,
27005,2017,
27005,2018,
27005,2019,
27005,2020,
27007,2000,
27007,2001,
27007,2002,
27007,2003,
27007,2004,1.457
27007,2005,1.349
27007,2006,1.274
27007,2007,1.1680001
27007,2008,1.12
27007,2009,1.07
27007,2010,1.0715001
27007,2011,1.083
27007,2012,1.1845
27007,2013,1.1845
27007,2014,1.1474999
27007,2015,1.1515
27007,2016,
27007,2017,
27007,2018,
27007,2019,
27007,2020,
27009,2000,
27009,2001,
27009,2002,
27009,2003,
27009,2004,1.424
27009,2005,1.393
27009,2006,1.375
27009,2007,1.455
27009,2008,1.401
27009,2009,1.4165
27009,2010,1.4189999
27009,2011,1.4499999
27009,2012,1.679
27009,2013,1.679
27009,2014,1.7025
27009,2015,1.6079999
27009,2016,
27009,2017,
27009,2018,
27009,2019,
27009,2020,
27011,2000,
27011,2001,
27011,2002,
27011,2003,
27011,2004,1.4054999
27011,2005,1.4115
27011,2006,1.3875
27011,2007,1.4875001
27011,2008,1.4580001
27011,2009,1.3835
27011,2010,1.3045
27011,2011,1.2969999
27011,2012,1.281
27011,2013,1.281
27011,2014,1.1575
27011,2015,1.1470001
27011,2016,
27011,2017,
27011,2018,
27011,2019,
27011,2020,
27013,2000,
27013,2001,
27013,2002,
27013,2003,
27013,2004,1.394
27013,2005,1.397
27013,2006,1.235
27013,2007,1.101
27013,2008,1.109
27013,2009,
27013,2010,1.165
27013,2011,1.204
27013,2012,1.436
27013,2013,1.436
27013,2014,1.475
27013,2015,1.469
27013,2016,
27013,2017,
27013,2018,
27013,2019,
27013,2020,
27015,2000,
27015,2001,
27015,2002,
27015,2003,
27015,2004,1.183
27015,2005,1.197
27015,2006,1.19
27015,2007,1.248
27015,2008,1.293
27015,2009,1.298
27015,2010,1.368
27015,2011,1.3690001
27015,2012,1.3759999
27015,2013,1.3759999
27015,2014,1.293
27015,2015,1.3249999
27015,2016,
27015,2017,
27015,2018,
27015,2019,
27015,2020,
27017,2000,
27017,2001,
27017,2002,
27017,2003,
27017,2004,1.5220001
27017,2005,1.451
27017,2006,1.4189999
27017,2007,1.3249999
27017,2008,1.301
27017,2009,1.289
27017,2010,1.451
27017,2011,1.473
27017,2012,1.615
27017,2013,1.615
27017,2014,1.6179999
27017,2015,1.698
27017,2016,
27017,2017,
27017,2018,
27017,2019,
27017,2020,
27019,2000,
27019,2001,
27019,2002,
27019,2003,
27019,2004,1.23
27019,2005,1.15
27019,2006,1.127
27019,2007,1.064
27019,2008,1.116
27019,2009,1.115
27019,2010,1.141
27019,2011,1.249
27019,2012,1.5
27019,2013,1.5
27019,2014,1.4860001
27019,2015,1.323
27019,2016,
27019,2017,
27019,2018,
27019,2019,
27019,2020,
27021,2000,
27021,2001,
27021,2002,
27021,2003,
27021,2004,1.287
27021,2005,1.204
27021,2006,1.1855
27021,2007,0.97749996
27021,2008,0.98
27021,2009,0.9685
27021,2010,1.007
27021,2011,1.0304999
27021,2012,1.1079999
27021,2013,1.1079999
27021,2014,1.1389999
27021,2015,1.066
27021,2016,
27021,2017,
27021,2018,
27021,2019,
27021,2020,
27023,2000,
27023,2001,
27023,2002,
27023,2003,
27023,2004,1.284
27023,2005,1.2179999
27023,2006,1.199
27023,2007,1.704
27023,2008,1.661
27023,2009,1.668
27023,2010,1.616
27023,2011,1.615
27023,2012,1.919
27023,2013,1.919
27023,2014,1.836
27023,2015,1.8060001
27023,2016,
27023,2017,
27023,2018,
27023,2019,
27023,2020,
27025,2000,
27025,2001,
27025,2002,
27025,2003,
27025,2004,1.467
27025,2005,1.3835
27025,2006,1.2705001
27025,2007,1.2135
27025,2008,1.184
27025,2009,1.2325
27025,2010,1.2900001
27025,2011,1.3995
27025,2012,1.6825
27025,2013,1.6825
27025,2014,1.6925
27025,2015,1.6295002
27025,2016,
27025,2017,
27025,2018,
27025,2019,
27025,2020,
27027,2000,
27027,2001,
27027,2002,
27027,2003,
27027,2004,1.474
27027,2005,1.367
27027,2006,1.338
27027,2007,1.3690001
27027,2008,1.361
27027,2009,1.3249999
27027,2010,1.225
27027,2011,1.225
27027,2012,1.3249999
27027,2013,1.3249999
27027,2014,1.2360001
27027,2015,1.134
27027,2016,
27027,2017,
27027,2018,
27027,2019,
27027,2020,
27029,2000,
27029,2001,
27029,2002,
27029,2003,
27029,2004,1.762
27029,2005,1.5680001
27029,2006,1.4790001
27029,2007,2.0279999
27029,2008,1.852
27029,2009,1.809
27029,2010,1.6140001
27029,2011,1.684
27029,2012,2.031
27029,2013,2.031
27029,2014,2.01
27029,2015,2.042
27029,2016,
27029,2017,
27029,2018,
27029,2019,
27029,2020,
27031,2000,
27031,2001,
27031,2002,
27031,2003,
27031,2004,1.377
27031,2005,1.433
27031,2006,1.436
27031,2007,0.879
27031,2008,0.86300004
27031,2009,0.829
27031,2010,0.829
27031,2011,0.86
27031,2012,0.955
27031,2013,0.955
27031,2014,0.95600003
27031,2015,0.95600003
27031,2016,
27031,2017,
27031,2018,
27031,2019,
27031,2020,
27033,2000,
27033,2001,
27033,2002,
27033,2003,
27033,2004,1.5895
27033,2005,1.4085001
27033,2006,1.411
27033,2007,1.433
27033,2008,1.43
27033,2009,1.4000001
27033,2010,1.2915001
27033,2011,1.354
27033,2012,1.5945001
27033,2013,1.5945001
27033,2014,1.5289999
27033,2015,1.5345
27033,2016,
27033,2017,
27033,2018,
27033,2019,
27033,2020,
27035,2000,
27035,2001,
27035,2002,
27035,2003,
27035,2004,1.125
27035,2005,1.0945
27035,2006,1.0815
27035,2007,0.9445
27035,2008,0.839
27035,2009,0.78800005
27035,2010,0.79399997
27035,2011,0.8355
27035,2012,0.94299996
27035,2013,0.94299996
27035,2014,0.9835
27035,2015,1.0225
27035,2016,
27035,2017,
27035,2018,
27035,2019,
27035,2020,
27037,2000,
27037,2001,
27037,2002,
27037,2003,
27037,2004,1.0465
27037,2005,0.98099995
27037,2006,0.98
27037,2007,0.822
27037,2008,0.85800004
27037,2009,0.86
27037,2010,0.94299996
27037,2011,1.0035
27037,2012,1.131
27037,2013,1.131
27037,2014,1.095
27037,2015,1.0355
27037,2016,
27037,2017,
27037,2018,
27037,2019,
27037,2020,
27039,2000,
27039,2001,
27039,2002,
27039,2003,
27039,2004,1.6145
27039,2005,1.6274999
27039,2006,1.551
27039,2007,1.3759999
27039,2008,1.3349999
27039,2009,1.385
27039,2010,1.372
27039,2011,1.417
27039,2012,1.5735
27039,2013,1.5735
27039,2014,1.505
27039,2015,1.6595
27039,2016,
27039,2017,
27039,2018,
27039,2019,
27039,2020,
27041,2000,
27041,2001,
27041,2002,
27041,2003,
27041,2004,1.138
27041,2005,1.117
27041,2006,1.087
27041,2007,0.97200006
27041,2008,1.049
27041,2009,1.069
27041,2010,1.074
27041,2011,1.0929999
27041,2012,1.346
27041,2013,1.346
27041,2014,1.401
27041,2015,1.502
27041,2016,
27041,2017,
27041,2018,
27041,2019,
27041,2020,
27043,2000,
27043,2001,
27043,2002,
27043,2003,
27043,2004,1.267
27043,2005,1.23
27043,2006,1.181
27043,2007,1.615
27043,2008,1.6869999
27043,2009,1.742
27043,2010,1.672
27043,2011,1.7279999
27043,2012,2.236
27043,2013,2.236
27043,2014,1.929
27043,2015,1.9169999
27043,2016,
27043,2017,
27043,2018,
27043,2019,
27043,2020,
27045,2000,
27045,2001,
27045,2002,
27045,2003,
27045,2004,1.347
27045,2005,1.2965
27045,2006,1.2185
27045,2007,1.1865001
27045,2008,1.3249999
27045,2009,1.3025
27045,2010,1.2919999
27045,2011,1.2804999
27045,2012,1.4089999
27045,2013,1.4089999
27045,2014,1.3845
27045,2015,1.388
27045,2016,
27045,2017,
27045,2018,
27045,2019,
27045,2020,
27047,2000,
27047,2001,
27047,2002,
27047,2003,
27047,2004,1.237
27047,2005,1.2315
27047,2006,1.1715
27047,2007,1.354
27047,2008,1.3895
27047,2009,1.4185001
27047,2010,1.401
27047,2011,1.47
27047,2012,1.6915
27047,2013,1.6915
27047,2014,1.5645
27047,2015,1.66
27047,2016,
27047,2017,
27047,2018,
27047,2019,
27047,2020,
27049,2000,
27049,2001,
27049,2002,
27049,2003,
27049,2004,1.456
27049,2005,1.342
27049,2006,1.2260001
27049,2007,1.219
27049,2008,1.219
27049,2009,1.189
27049,2010,1.194
27049,2011,1.2919999
27049,2012,1.4480001
27049,2013,1.4480001
27049,2014,1.37
27049,2015,1.3199999
27049,2016,
27049,2017,
27049,2018,
27049,2019,
27049,2020,
27051,2000,
27051,2001,
27051,2002,
27051,2003,
27051,2004,1.563
27051,2005,1.684
27051,2006,1.6930001
27051,2007,1.7459999
27051,2008,1.6340001
27051,2009,1.7260001
27051,2010,1.6550001
27051,2011,1.6489999
27051,2012,1.9810001
27051,2013,1.9810001
27051,2014,1.741
27051,2015,1.5760001
27051,2016,
27051,2017,
27051,2018,
27051,2019,
27051,2020,
27053,2000,
27053,2001,
27053,2002,
27053,2003,
27053,2004,1.2105
27053,2005,1.129
27053,2006,1.0929999
27053,2007,1.0015
27053,2008,0.97
27053,2009,1.022
27053,2010,1.072
27053,2011,1.1735
27053,2012,1.3299999
27053,2013,1.3299999
27053,2014,1.339
27053,2015,1.2415
27053,2016,
27053,2017,
27053,2018,
27053,2019,
27053,2020,
27055,2000,
27055,2001,
27055,2002,
27055,2003,
27055,2004,1.215
27055,2005,1.1800001
27055,2006,1.1669999
27055,2007,1.263
27055,2008,1.239
27055,2009,1.4449999
27055,2010,1.347
27055,2011,1.415
27055,2012,1.704
27055,2013,1.704
27055,2014,1.757
27055,2015,1.84
27055,2016,
27055,2017,
27055,2018,
27055,2019,
27055,2020,
27057,2000,
27057,2001,
27057,2002,
27057,2003,
27057,2004,1.192
27057,2005,1.338
27057,2006,1.3085
27057,2007,1.095
27057,2008,1.17
27057,2009,1.1439999
27057,2010,1.0705
27057,2011,1.1695
27057,2012,1.396
27057,2013,1.396
27057,2014,1.401
27057,2015,1.4685
27057,2016,
27057,2017,
27057,2018,
27057,2019,
27057,2020,
27059,2000,
27059,2001,
27059,2002,
27059,2003,
27059,2004,1.6240001
27059,2005,1.559
27059,2006,1.393
27059,2007,1.26
27059,2008,1.2900001
27059,2009,1.2360001
27059,2010,1.293
27059,2011,1.451
27059,2012,1.8740001
27059,2013,1.8740001
27059,2014,2.004
27059,2015,2.014
27059,2016,
27059,2017,
27059,2018,
27059,2019,
27059,2020,
27061,2000,
27061,2001,
27061,2002,
27061,2003,
27061,2004,1.3885
27061,2005,1.291
27061,2006,1.3310001
27061,2007,1.2995
27061,2008,1.1869999
27061,2009,1.1370001
27061,2010,1.238
27061,2011,1.2590001
27061,2012,1.402
27061,2013,1.402
27061,2014,1.4580001
27061,2015,1.426
27061,2016,
27061,2017,
27061,2018,
27061,2019,
27061,2020,
27063,2000,
27063,2001,
27063,2002,
27063,2003,
27063,2004,2.022
27063,2005,1.8330001
27063,2006,1.8264999
27063,2007,1.929
27063,2008,1.8095
27063,2009,1.7145001
27063,2010,1.5165
27063,2011,1.504
27063,2012,1.4840001
27063,2013,1.4840001
27063,2014,1.278
27063,2015,1.2590001
27063,2016,
27063,2017,
27063,2018,
27063,2019,
27063,2020,
27065,2000,
27065,2001,
27065,2002,
27065,2003,
27065,2004,1.679
27065,2005,1.5945001
27065,2006,1.561
27065,2007,1.284
27065,2008,1.2854999
27065,2009,1.2945
27065,2010,1.2900001
27065,2011,1.3615
27065,2012,1.7164999
27065,2013,1.7164999
27065,2014,1.8249999
27065,2015,1.7205
27065,2016,
27065,2017,
27065,2018,
27065,2019,
27065,2020,
27067,2000,
27067,2001,
27067,2002,
27067,2003,
27067,2004,1.5665001
27067,2005,1.4790001
27067,2006,1.3675
27067,2007,1.323
27067,2008,1.2555001
27067,2009,1.271
27067,2010,1.2415
27067,2011,1.339
27067,2012,1.5915
27067,2013,1.5915
27067,2014,1.5569999
27067,2015,1.53
27067,2016,
27067,2017,
27067,2018,
27067,2019,
27067,2020,
27069,2000,
27069,2001,
27069,2002,
27069,2003,
27069,2004,1.387
27069,2005,1.375
27069,2006,1.1
27069,2007,1.38
27069,2008,1.332
27069,2009,1.24
27069,2010,1.283
27069,2011,1.276
27069,2012,1.425
27069,2013,1.425
27069,2014,1.343
27069,2015,1.503
27069,2016,
27069,2017,
27069,2018,
27069,2019,
27069,2020,
27071,2000,
27071,2001,
27071,2002,
27071,2003,
27071,2004,1.3225
27071,2005,1.2954999
27071,2006,1.265
27071,2007,1.3585
27071,2008,1.291
27071,2009,1.2275
27071,2010,1.2205
27071,2011,1.227
27071,2012,1.393
27071,2013,1.393
27071,2014,1.42
27071,2015,1.4045
27071,2016,
27071,2017,
27071,2018,
27071,2019,
27071,2020,
27073,2000,
27073,2001,
27073,2002,
27073,2003,
27073,2004,1.229
27073,2005,1.145
27073,2006,1.101
27073,2007,1.46
27073,2008,1.3790001
27073,2009,1.358
27073,2010,1.228
27073,2011,1.3349999
27073,2012,1.496
27073,2013,1.496
27073,2014,1.3840001
27073,2015,1.4430001
27073,2016,
27073,2017,
27073,2018,
27073,2019,
27073,2020,
27075,2000,
27075,2001,
27075,2002,
27075,2003,
27075,2004,1.593
27075,2005,1.396
27075,2006,1.2900001
27075,2007,1.413
27075,2008,1.323
27075,2009,1.2659999
27075,2010,1.2
27075,2011,1.293
27075,2012,1.402
27075,2013,1.402
27075,2014,1.496
27075,2015,1.555
27075,2016,
27075,2017,
27075,2018,
27075,2019,
27075,2020,
27077,2000,
27077,2001,
27077,2002,
27077,2003,
27077,2004,1.8105
27077,2005,1.7054999
27077,2006,1.6850001
27077,2007,1.6905
27077,2008,1.6170001
27077,2009,1.5655
27077,2010,1.5370001
27077,2011,1.548
27077,2012,1.6995
27077,2013,1.6995
27077,2014,1.799
27077,2015,1.6744999
27077,2016,
27077,2017,
27077,2018,
27077,2019,
27077,2020,
27079,2000,
27079,2001,
27079,2002,
27079,2003,
27079,2004,1.332
27079,2005,1.225
27079,2006,1.272
27079,2007,1.043
27079,2008,1.008
27079,2009,0.97
27079,2010,0.992
27079,2011,1.0289999
27079,2012,1.205
27079,2013,1.205
27079,2014,1.192
27079,2015,1.273
27079,2016,
27079,2017,
27079,2018,
27079,2019,
27079,2020,
27081,2000,
27081,2001,
27081,2002,
27081,2003,
27081,2004,1.661
27081,2005,1.679
27081,2006,1.672
27081,2007,1.8149999
27081,2008,1.8859999
27081,2009,2.01
27081,2010,1.757
27081,2011,1.887
27081,2012,1.89
27081,2013,1.89
27081,2014,1.8659999
27081,2015,1.8510001
27081,2016,
27081,2017,
27081,2018,
27081,2019,
27081,2020,
27083,2000,
27083,2001,
27083,2002,
27083,2003,
27083,2004,1.603
27083,2005,1.463
27083,2006,1.506
27083,2007,1.413
27083,2008,1.437
27083,2009,1.385
27083,2010,1.349
27083,2011,1.4430001
27083,2012,1.4860001
27083,2013,1.4860001
27083,2014,1.403
27083,2015,1.3840001
27083,2016,
27083,2017,
27083,2018,
27083,2019,
27083,2020,
27085,2000,
27085,2001,
27085,2002,
27085,2003,
27085,2004,1.518
27085,2005,1.457
27085,2006,1.436
27085,2007,1.3690001
27085,2008,1.287
27085,2009,1.281
27085,2010,1.269
27085,2011,1.336
27085,2012,1.629
27085,2013,1.629
27085,2014,1.6370001
27085,2015,1.6340001
27085,2016,
27085,2017,
27085,2018,
27085,2019,
27085,2020,
27087,2000,
27087,2001,
27087,2002,
27087,2003,
27087,2004,1.683
27087,2005,1.6389999
27087,2006,1.611
27087,2007,1.6869999
27087,2008,1.721
27087,2009,1.6380001
27087,2010,1.46
27087,2011,1.5139999
27087,2012,1.534
27087,2013,1.534
27087,2014,1.393
27087,2015,1.342
27087,2016,
27087,2017,
27087,2018,
27087,2019,
27087,2020,
27089,2000,
27089,2001,
27089,2002,
27089,2003,
27089,2004,1.347
27089,2005,1.212
27089,2006,1.3050001
27089,2007,1.373
27089,2008,1.2919999
27089,2009,1.289
27089,2010,1.164
27089,2011,1.095
27089,2012,1.311
27089,2013,1.311
27089,2014,1.149
27089,2015,1.119
27089,2016,
27089,2017,
27089,2018,
27089,2019,
27089,2020,
27091,2000,
27091,2001,
27091,2002,
27091,2003,
27091,2004,1.268
27091,2005,1.347
27091,2006,1.38
27091,2007,1.457
27091,2008,1.531
27091,2009,1.4499999
27091,2010,1.4779999
27091,2011,1.499
27091,2012,1.729
27091,2013,1.729
27091,2014,1.615
27091,2015,1.7260001
27091,2016,
27091,2017,
27091,2018,
27091,2019,
27091,2020,
27093,2000,
27093,2001,
27093,2002,
27093,2003,
27093,2004,1.585
27093,2005,1.472
27093,2006,1.3989999
27093,2007,1.258
27093,2008,1.2409999
27093,2009,1.2409999
27093,2010,1.25
27093,2011,1.283
27093,2012,1.503
27093,2013,1.503
27093,2014,1.423
27093,2015,1.4430001
27093,2016,
27093,2017,
27093,2018,
27093,2019,
27093,2020,
27095,2000,
27095,2001,
27095,2002,
27095,2003,
27095,2004,1.578
27095,2005,1.4725
27095,2006,1.3855
27095,2007,1.26
27095,2008,1.1875
27095,2009,1.195
27095,2010,1.2245001
27095,2011,1.3855
27095,2012,1.8054999
27095,2013,1.8054999
27095,2014,1.7965
27095,2015,1.75
27095,2016,
27095,2017,
27095,2018,
27095,2019,
27095,2020,
27097,2000,
27097,2001,
27097,2002,
27097,2003,
27097,2004,1.302
27097,2005,1.2105
27097,2006,1.1715
27097,2007,1.0625
27097,2008,1.054
27097,2009,1.0435
27097,2010,1.0315
27097,2011,1.056
27097,2012,1.2865001
27097,2013,1.2865001
27097,2014,1.2659999
27097,2015,1.2875
27097,2016,
27097,2017,
27097,2018,
27097,2019,
27097,2020,
27099,2000,
27099,2001,
27099,2002,
27099,2003,
27099,2004,1.2615
27099,2005,1.2095
27099,2006,1.128
27099,2007,1.145
27099,2008,1.1285
27099,2009,1.201
27099,2010,1.1834999
27099,2011,1.1895
27099,2012,1.3115
27099,2013,1.3115
27099,2014,1.1645
27099,2015,1.201
27099,2016,
27099,2017,
27099,2018,
27099,2019,
27099,2020,
27101,2000,
27101,2001,
27101,2002,
27101,2003,
27101,2004,1.276
27101,2005,1.155
27101,2006,1.3349999
27101,2007,1.324
27101,2008,1.272
27101,2009,1.09
27101,2010,1.143
27101,2011,1.123
27101,2012,1.117
27101,2013,1.117
27101,2014,1.061
27101,2015,1.057
27101,2016,
27101,2017,
27101,2018,
27101,2019,
27101,2020,
27103,2000,
27103,2001,
27103,2002,
27103,2003,
27103,2004,1.0370001
27103,2005,1.033
27103,2006,1.0370001
27103,2007,1.072
27103,2008,1.08
27103,2009,1.043
27103,2010,1.092
27103,2011,1.124
27103,2012,1.2
27103,2013,1.2
27103,2014,1.2
27103,2015,1.136
27103,2016,
27103,2017,
27103,2018,
27103,2019,
27103,2020,
27105,2000,
27105,2001,
27105,2002,
27105,2003,
27105,2004,1.592
27105,2005,1.452
27105,2006,1.424
27105,2007,1.6550001
27105,2008,1.6240001
27105,2009,1.632
27105,2010,1.551
27105,2011,1.437
27105,2012,1.544
27105,2013,1.544
27105,2014,1.4890001
27105,2015,1.4499999
27105,2016,
27105,2017,
27105,2018,
27105,2019,
27105,2020,
27107,2000,
27107,2001,
27107,2002,
27107,2003,
27107,2004,1.4555
27107,2005,1.42
27107,2006,1.3505
27107,2007,1.615
27107,2008,1.508
27107,2009,1.4449999
27107,2010,1.222
27107,2011,1.244
27107,2012,1.3694999
27107,2013,1.3694999
27107,2014,1.3255
27107,2015,1.203
27107,2016,
27107,2017,
27107,2018,
27107,2019,
27107,2020,
27109,2000,
27109,2001,
27109,2002,
27109,2003,
27109,2004,1.2875
27109,2005,1.2064999
27109,2006,1.181
27109,2007,1.2485
27109,2008,1.2535
27109,2009,1.2595
27109,2010,1.3415
27109,2011,1.346
27109,2012,1.468
27109,2013,1.468
27109,2014,1.398
27109,2015,1.466
27109,2016,
27109,2017,
27109,2018,
27109,2019,
27109,2020,
27111,2000,
27111,2001,
27111,2002,
27111,2003,
27111,2004,1.2445
27111,2005,1.245
27111,2006,1.1784999
27111,2007,1.0879999
27111,2008,1.0734999
27111,2009,1.023
27111,2010,1.012
27111,2011,1.0545001
27111,2012,1.2545
27111,2013,1.2545
27111,2014,1.24
27111,2015,1.2295
27111,2016,
27111,2017,
27111,2018,
27111,2019,
27111,2020,
27113,2000,
27113,2001,
27113,2002,
27113,2003,
27113,2004,1.691
27113,2005,1.668
27113,2006,1.691
27113,2007,1.7270001
27113,2008,1.657
27113,2009,1.536
27113,2010,1.452
27113,2011,1.389
27113,2012,1.574
27113,2013,1.574
27113,2014,1.477
27113,2015,1.3690001
27113,2016,
27113,2017,
27113,2018,
27113,2019,
27113,2020,
27115,2000,
27115,2001,
27115,2002,
27115,2003,
27115,2004,1.3985
27115,2005,1.4050001
27115,2006,1.3199999
27115,2007,1.0780001
27115,2008,1.0
27115,2009,1.005
27115,2010,1.0075
27115,2011,1.085
27115,2012,1.375
27115,2013,1.375
27115,2014,1.413
27115,2015,1.4475
27115,2016,
27115,2017,
27115,2018,
27115,2019,
27115,2020,
27117,2000,
27117,2001,
27117,2002,
27117,2003,
27117,2004,1.546
27117,2005,1.424
27117,2006,1.415
27117,2007,1.332
27117,2008,1.284
27117,2009,1.334
27117,2010,1.275
27117,2011,1.283
27117,2012,1.3399999
27117,2013,1.3399999
27117,2014,1.25
27117,2015,1.2210001
27117,2016,
27117,2017,
27117,2018,
27117,2019,
27117,2020,
27119,2000,
27119,2001,
27119,2002,
27119,2003,
27119,2004,1.492
27119,2005,1.531
27119,2006,1.257
27119,2007,1.7440001
27119,2008,1.679
27119,2009,1.62
27119,2010,1.446
27119,2011,1.364
27119,2012,1.439
27119,2013,1.439
27119,2014,1.395
27119,2015,1.255
27119,2016,
27119,2017,
27119,2018,
27119,2019,
27119,2020,
27121,2000,
27121,2001,
27121,2002,
27121,2003,
27121,2004,1.314
27121,2005,1.206
27121,2006,1.235
27121,2007,1.206
27121,2008,1.229
27121,2009,1.1520001
27121,2010,1.171
27121,2011,1.158
27121,2012,1.372
27121,2013,1.372
27121,2014,1.324
27121,2015,1.3000001
27121,2016,
27121,2017,
27121,2018,
27121,2019,
27121,2020,
27123,2000,
27123,2001,
27123,2002,
27123,2003,
27123,2004,1.067
27123,2005,1.016
27123,2006,1.002
27123,2007,0.93799996
27123,2008,0.91199994
27123,2009,0.97200006
27123,2010,1.05
27123,2011,1.124
27123,2012,1.323
27123,2013,1.323
27123,2014,1.307
27123,2015,1.224
27123,2016,
27123,2017,
27123,2018,
27123,2019,
27123,2020,
27125,2000,
27125,2001,
27125,2002,
27125,2003,
27125,2004,2.1880002
27125,2005,2.016
27125,2006,1.984
27125,2007,2.0705
27125,2008,1.986
27125,2009,1.9395
27125,2010,1.9445
27125,2011,1.6925
27125,2012,2.0795
27125,2013,2.0795
27125,2014,2.081
27125,2015,1.8464999
27125,2016,
27125,2017,
27125,2018,
27125,2019,
27125,2020,
27127,2000,
27127,2001,
27127,2002,
27127,2003,
27127,2004,1.505
27127,2005,1.487
27127,2006,1.441
27127,2007,1.6559999
27127,2008,1.65
27127,2009,1.672
27127,2010,1.507
27127,2011,1.517
27127,2012,1.516
27127,2013,1.516
27127,2014,1.354
