"YEAR","county_fips","total_home_purchase","total_amt_purchase"
2016,"40099",92,13569000
2016,"40101",496,64762000
2016,"40103",30,3994000
2016,"40105",31,3938000
2016,"40107",33,3670000
2016,"40109",8889,1685012000
2016,"40111",176,22954000
2016,"40113",296,47051000
2016,"40115",128,12875000
2016,"40117",78,9189000
2016,"40119",496,84669000
2016,"40121",260,35494000
2016,"40123",276,41841000
2016,"40125",550,79548000
2016,"40127",19,2298000
2016,"40129",6,739000
2016,"40131",1115,202514000
2016,"40133",93,10633000
2016,"40135",215,27885000
2016,"40137",276,33586000
2016,"40139",98,13942000
2016,"40141",30,2465000
2016,"40143",7381,1380296000
2016,"40145",1143,194891000
2016,"40147",458,69246000
2016,"40149",41,4213000
2016,"40151",59,8045000
2016,"40153",109,14685000
2016,"41001",135,20754000
2016,"41003",828,233986000
2016,"41005",6558,2260181000
2016,"41007",480,116501000
2016,"41009",807,205371000
2016,"41011",582,113862000
2016,"41013",320,67806000
2016,"41015",221,52782000
2016,"41017",3443,1009525000
2016,"41019",1087,217621000
2016,"41021",15,1877000
2016,"41023",64,9668000
2016,"41025",45,6469000
2016,"41027",218,69191000
2016,"41029",2742,680055000
2016,"41031",224,40873000
2016,"41033",924,208933000
2016,"41035",621,110046000
2016,"41037",46,6960000
2016,"41039",4210,1012033000
2016,"41041",426,94588000
2016,"41043",1644,329138000
2016,"41045",155,21762000
2016,"41047",4149,958133000
2016,"41049",57,8751000
2016,"41051",10066,3342994000
2016,"41053",1210,283096000
2016,"41055",3,475000
2016,"41057",262,59162000
2016,"41059",642,112882000
2016,"41061",276,49976000
2016,"41063",53,9193000
2016,"41065",237,50251000
2016,"41067",9030,2884482000
2016,"41069",3,423000
2016,"41071",1483,401275000
2016,"42001",1020,188528000
2016,"42003",13730,2608712000
2016,"42005",410,48219000
2016,"42007",1586,229249000
2016,"42009",270,40403000
2016,"42011",4175,697987000
2016,"42013",900,119344000
2016,"42015",372,55413000
2016,"42017",7203,2045166000
2016,"42019",2241,532603000
2016,"42021",878,95749000
2016,"42023",20,1593000
2016,"42025",556,72772000
2016,"42027",1342,306696000
2016,"42029",6141,1898056000
2016,"42031",155,17670000
2016,"42033",497,54890000
2016,"42035",299,40148000
2016,"42037",477,71954000
2016,"42039",551,64098000
2016,"42041",3237,651080000
2016,"42043",2795,488735000
2016,"42045",5466,1339073000
2016,"42047",211,22559000
2016,"42049",2200,312539000
2016,"42051",771,100087000
2016,"42053",12,1091000
2016,"42055",1538,264336000
2016,"42057",69,9889000
2016,"42059",228,31156000
2016,"42061",221,30621000
2016,"42063",453,55955000
2016,"42065",264,28440000
2016,"42067",124,16648000
2016,"42069",1487,228122000
2016,"42071",5493,1.037e+09
2016,"42073",678,79795000
2016,"42075",1458,246499000
2016,"42077",3683,732921000
2016,"42079",2267,305640000
2016,"42081",898,141697000
2016,"42083",158,15223000
2016,"42085",795,101653000
2016,"42087",235,27499000
2016,"42089",1618,236619000
2016,"42091",9473,2653301000
2016,"42093",177,34571000
2016,"42095",3231,638898000
2016,"42097",467,60322000
2016,"42099",416,67837000
2016,"42101",11069,2459258000
2016,"42103",616,92086000
2016,"42105",91,9959000
2016,"42107",882,104655000
2016,"42109",110,17820000
2016,"42111",420,49953000
2016,"42113",30,4490000
2016,"42115",225,32059000
2016,"42117",287,43238000
2016,"42119",220,48033000
2016,"42121",225,21953000
2016,"42123",263,26954000
2016,"42125",2190,441357000
2016,"42127",362,57466000
2016,"42129",3491,558113000
2016,"42131",143,22559000
2016,"42133",5390,944160000
2016,"44001",576,176690000
2016,"44003",2373,498342000
2016,"44005",823,265184000
2016,"44007",6046,1240859000
2016,"44009",1410,398326000
2016,"45001",107,14653000
2016,"45003",2006,343271000
2016,"45005",10,1112000
2016,"45007",2335,404333000
2016,"45009",23,2399000
2016,"45011",81,10881000
2016,"45013",2820,748035000
2016,"45015",3889,864708000
2016,"45017",66,9578000
2016,"45019",6926,2141809000
2016,"45021",291,41248000
2016,"45023",194,25306000
2016,"45025",171,22227000
2016,"45027",117,16882000
2016,"45029",144,22762000
2016,"45031",333,51326000
2016,"45033",85,10430000
2016,"45035",3062,625291000
2016,"45037",199,33160000
2016,"45039",98,17182000
2016,"45041",1078,182025000
2016,"45043",522,127401000
2016,"45045",7918,1643717000
2016,"45047",491,71672000
2016,"45049",43,4881000
2016,"45051",5179,932092000
2016,"45053",229,44879000
2016,"45055",776,134524000
2016,"45057",1734,387290000
2016,"45059",399,56470000
2016,"45061",29,2593000
2016,"45063",4519,841411000
2016,"45065",78,13439000
2016,"45067",73,8083000
2016,"45069",59,6173000
2016,"45071",212,38209000
2016,"45073",682,139499000
2016,"45075",270,39405000
2016,"45077",1146,200527000
2016,"45079",5097,970818000
2016,"45081",79,15015000
2016,"45083",4320,710131000
2016,"45085",823,125316000
2016,"45087",95,9755000
2016,"45089",43,5469000
2016,"45091",5274,1215883000
2016,"46003",4,278000
2016,"46005",43,5951000
2016,"46007",13,1264000
2016,"46009",26,2521000
2016,"46011",158,29635000
2016,"46013",341,59791000
2016,"46015",24,3318000
2016,"46019",102,15948000
2016,"46021",7,459000
2016,"46023",23,3574000
2016,"46025",27,3406000
2016,"46027",108,17656000
2016,"46029",306,54139000
2016,"46031",4,370000
2016,"46033",87,18583000
2016,"46035",184,29097000
2016,"46037",24,2405000
2016,"46039",21,2703000
2016,"46041",2,122000
2016,"46043",5,428000
2016,"46045",32,4742000
2016,"46047",49,6865000
2016,"46049",5,352000
2016,"46051",37,4688000
2016,"46053",7,710000
2016,"46055",11,1556000
2016,"46057",37,4729000
2016,"46059",12,1302000
2016,"46061",17,3032000
2016,"46063",2,224000
2016,"46065",203,39514000
2016,"46067",43,4394000
2016,"46069",5,544000
2016,"46071",4,251000
2016,"46073",3,435000
2016,"46075",2,436000
2016,"46077",20,2885000
2016,"46079",88,14076000
2016,"46081",296,67889000
2016,"46083",1426,322604000
2016,"46085",7,855000
2016,"46087",59,8390000
2016,"46089",7,1e+06
2016,"46091",17,2339000
2016,"46093",378,77116000
2016,"46095",2,140000
2016,"46097",8,604000
2016,"46099",3060,568257000
2016,"46101",42,6336000
2016,"46102",0,0
2016,"46103",1594,319893000
2016,"46105",11,955000
2016,"46107",10,1347000
2016,"46109",21,3044000
2016,"46111",7,868000
2016,"46115",17,2412000
2016,"46117",19,3840000
2016,"46119",4,991000
2016,"46121",1,78000
2016,"46123",22,2220000
2016,"46125",100,14013000
2016,"46127",268,62222000
2016,"46129",42,5791000
2016,"46135",222,35991000
2016,"46137",0,0
2016,"47001",786,126163000
2016,"47003",556,84070000
2016,"47005",72,7476000
2016,"47007",61,8228000
2016,"47009",1705,319952000
2016,"47011",1196,193783000
2016,"47013",290,34617000
2016,"47015",114,19614000
2016,"47017",158,17749000
2016,"47019",416,54958000
2016,"47021",595,116550000
2016,"47023",164,21078000
2016,"47025",189,28191000
2016,"47027",34,4097000
2016,"47029",134,17649000
2016,"47031",560,82958000
2016,"47033",85,9602000
2016,"47035",516,76532000
2016,"47037",10443,2687170000
2016,"47039",75,8356000
2016,"47041",186,25291000
2016,"47043",700,123196000
2016,"47045",296,37710000
2016,"47047",624,139322000
2016,"47049",95,12323000
2016,"47051",328,47986000
2016,"47053",435,58029000
2016,"47055",204,30373000
2016,"47057",128,22825000
2016,"47059",482,70313000
2016,"47061",71,7574000
2016,"47063",609,88512000
2016,"47065",4844,992148000
2016,"47067",21,2095000
2016,"47069",131,15279000
2016,"47071",160,20156000
2016,"47073",418,56439000
2016,"47075",99,10693000
2016,"47077",189,24959000
2016,"47079",199,27552000
2016,"47081",190,27321000
2016,"47083",66,7554000
2016,"47085",153,19845000
2016,"47087",63,7185000
2016,"47089",448,72201000
2016,"47091",66,11314000
2016,"47093",6919,1373964000
2016,"47095",17,1279000
2016,"47097",120,10736000
2016,"47099",337,47172000
2016,"47101",62,7137000
2016,"47103",313,43395000
2016,"47105",743,155143000
2016,"47107",460,68474000
2016,"47109",169,19667000
2016,"47111",228,30465000
2016,"47113",975,143521000
2016,"47115",175,25338000
2016,"47117",441,68605000
2016,"47119",1720,333802000
2016,"47121",63,10905000
2016,"47123",344,54890000
2016,"47125",3884,700022000
2016,"47127",53,9259000
2016,"47129",91,10889000
2016,"47131",164,16709000
2016,"47133",91,14703000
2016,"47135",17,1503000
2016,"47137",7,944000
2016,"47139",96,13698000
2016,"47141",626,101947000
2016,"47143",238,34569000
2016,"47145",501,84834000
2016,"47147",1092,211135000
2016,"47149",6080,1266762000
2016,"47151",104,11525000
2016,"47153",124,19235000
2016,"47155",990,170495000
2016,"47157",7841,1629438000
2016,"47159",186,27425000
2016,"47161",85,12774000
2016,"47163",1603,250693000
2016,"47165",3422,789097000
2016,"47167",593,98601000
2016,"47169",87,14588000
2016,"47171",137,17336000
2016,"47173",150,21525000
2016,"47175",35,4166000
2016,"47177",250,31195000
2016,"47179",1508,285109000
2016,"47181",55,10906000
2016,"47183",167,19140000
2016,"47185",204,24841000
2016,"47187",5168,1953896000
2016,"47189",2469,611993000
2016,"48001",281,40828000
2016,"48003",125,23650000
2016,"48005",509,81619000
2016,"48007",235,47562000
2016,"48009",93,14884000
2016,"48011",18,2053000
2016,"48013",234,44241000
2016,"48015",209,46467000
2016,"48017",36,3481000
2016,"48019",190,39618000
2016,"48021",809,165427000
2016,"48023",26,2418000
2016,"48025",118,17340000
2016,"48027",4959,863783000
2016,"48029",22010,4844051000
2016,"48031",93,24273000
2016,"48033",4,623000
2016,"48035",120,17120000
2016,"48037",656,99010000
2016,"48039",5119,1130514000
2016,"48041",2017,451952000
2016,"48043",82,14387000
2016,"48045",6,371000
2016,"48047",7,765000
2016,"48049",145,19169000
2016,"48051",113,17679000
2016,"48053",503,113007000
2016,"48055",317,53226000
2016,"48057",131,19115000
2016,"48059",118,17156000
2016,"48061",1721,249191000
2016,"48063",100,15917000
2016,"48065",63,7922000
2016,"48067",132,17126000
2016,"48069",35,4560000
2016,"48071",714,162087000
2016,"48073",287,45638000
2016,"48075",30,2944000
2016,"48077",85,11657000
2016,"48079",6,750000
2016,"48081",15,2010000
2016,"48083",20,2065000
2016,"48085",17531,5140146000
2016,"48087",13,1363000
2016,"48089",89,16766000
2016,"48091",2691,731547000
2016,"48093",77,8648000
2016,"48095",5,422000
2016,"48097",327,59700000
2016,"48099",606,90206000
2016,"48101",1,152000
2016,"48103",29,4085000
2016,"48105",12,1614000
2016,"48107",26,2341000
2016,"48109",6,510000
2016,"48111",35,4230000
2016,"48113",22308,6065896000
2016,"48115",37,3878000
2016,"48117",87,11615000
2016,"48119",22,2806000
2016,"48121",17414,4819729000
2016,"48123",72,10950000
2016,"48125",8,535000
2016,"48127",16,2702000
2016,"48129",19,1593000
2016,"48131",9,949000
2016,"48133",96,11585000
2016,"48135",1281,237098000
2016,"48137",2,601000
2016,"48139",2846,617782000
2016,"48141",7160,1112807000
2016,"48143",289,49885000
2016,"48145",56,9029000
2016,"48147",251,37732000
2016,"48149",119,24516000
2016,"48151",9,911000
2016,"48153",27,2615000
2016,"48155",3,159000
2016,"48157",12538,3410172000
2016,"48159",53,8682000
2016,"48161",100,15666000
2016,"48163",26,3943000
2016,"48165",105,18887000
2016,"48167",4940,1115652000
2016,"48169",20,3195000
2016,"48171",147,38758000
2016,"48173",1,237000
2016,"48175",35,7409000
2016,"48177",61,10265000
2016,"48179",131,13828000
2016,"48181",1497,266095000
2016,"48183",993,167020000
2016,"48185",177,37073000
2016,"48187",2891,635506000
2016,"48189",169,19405000
2016,"48191",11,634000
2016,"48193",52,6968000
2016,"48195",23,2828000
2016,"48197",11,652000
2016,"48199",649,120650000
2016,"48201",44649,11297066000
2016,"48203",521,96155000
2016,"48205",65,11723000
2016,"48207",21,2534000
2016,"48209",3633,913044000
2016,"48211",33,4811000
2016,"48213",607,102872000
2016,"48215",3283,512287000
2016,"48217",222,31627000
2016,"48219",143,20205000
2016,"48221",940,189528000
2016,"48223",203,30819000
2016,"48225",85,12911000
2016,"48227",208,32130000
2016,"48229",2,261000
2016,"48231",877,158798000
2016,"48233",179,22123000
2016,"48235",12,2823000
2016,"48237",44,5356000
2016,"48239",95,13990000
2016,"48241",161,22480000
2016,"48243",8,1649000
2016,"48245",1675,271837000
2016,"48247",0,0
2016,"48249",130,20533000
2016,"48251",2208,418669000
2016,"48253",93,11673000
2016,"48255",39,7034000
2016,"48257",2129,428103000
2016,"48259",633,213608000
2016,"48263",2,172000
2016,"48265",432,85356000
2016,"48267",10,1153000
2016,"48269",0,0
2016,"48271",14,1881000
2016,"48273",168,26611000
2016,"48275",17,1209000
2016,"48277",263,35036000
2016,"48279",42,4909000
2016,"48281",232,40363000
2016,"48283",11,2422000
2016,"48285",95,16319000
2016,"48287",94,15548000
2016,"48289",102,17319000
2016,"48291",426,76372000
2016,"48293",84,11685000
2016,"48295",17,1533000
2016,"48297",60,9514000
2016,"48299",191,41235000
2016,"48303",3320,610182000
2016,"48305",33,5542000
2016,"48307",31,4510000
2016,"48309",2398,422680000
2016,"48311",1,33000
2016,"48313",54,8747000
2016,"48315",40,5843000
2016,"48317",24,4877000
2016,"48319",12,2313000
2016,"48321",229,35056000
2016,"48323",220,33559000
2016,"48325",412,93899000
2016,"48327",5,287000
2016,"48329",2330,566885000
2016,"48331",163,23834000
2016,"48333",16,2189000
2016,"48335",37,4533000
2016,"48337",138,18163000
2016,"48339",9056,2343898000
2016,"48341",150,20130000
2016,"48343",67,7360000
2016,"48345",3,139000
2016,"48347",373,60670000
2016,"48349",277,43371000
2016,"48351",39,5668000
2016,"48353",79,8990000
2016,"48355",3367,660371000
2016,"48357",59,7847000
2016,"48359",11,1444000
2016,"48361",632,101237000
2016,"48363",152,23792000
2016,"48365",87,13868000
2016,"48367",2425,564310000
2016,"48369",29,3904000
2016,"48371",64,8783000
2016,"48373",191,28582000
2016,"48375",820,127656000
2016,"48377",5,1105000
2016,"48379",76,12709000
2016,"48381",2197,409859000
2016,"48383",8,1233000
2016,"48385",7,987000
2016,"48387",39,3965000
2016,"48389",32,4519000
2016,"48391",26,3609000
2016,"48393",9,1129000
2016,"48395",83,15425000
2016,"48397",2357,613251000
2016,"48399",57,6173000
2016,"48401",294,43531000
2016,"48403",55,8840000
2016,"48405",14,2145000
2016,"48407",155,27968000
2016,"48409",634,113762000
2016,"48411",7,871000
2016,"48413",5,891000
2016,"48415",90,13067000
2016,"48417",11,1378000
2016,"48419",29,3558000
2016,"48421",22,2796000
2016,"48423",2338,443260000
2016,"48425",101,21106000
2016,"48427",60,8529000
2016,"48429",27,2701000
2016,"48431",9,1373000
2016,"48433",2,72000
2016,"48435",21,3189000
2016,"48437",28,2548000
2016,"48439",26047,5864172000
2016,"48441",1655,282436000
2016,"48443",3,344000
2016,"48445",29,3487000
2016,"48447",6,360000
2016,"48449",234,33335000
2016,"48451",1250,218184000
2016,"48453",17635,5569864000
2016,"48455",59,8087000
2016,"48457",98,14283000
2016,"48459",337,55085000
2016,"48461",9,931000
2016,"48463",101,16315000
2016,"48465",297,47132000
2016,"48467",398,65799000
2016,"48469",768,141381000
2016,"48471",334,61761000
2016,"48473",537,135614000
2016,"48475",55,8197000
2016,"48477",267,50789000
2016,"48479",1612,286861000
2016,"48481",182,31026000
2016,"48483",15,1507000
2016,"48485",1196,162080000
2016,"48487",84,8031000
2016,"48489",29,3800000
2016,"48491",11484,2867334000
2016,"48493",521,135359000
2016,"48495",24,2576000
2016,"48497",830,173941000
2016,"48499",329,48402000
2016,"48501",28,4004000
2016,"48503",88,12694000
2016,"48505",14,1955000
2016,"48507",11,1548000
2016,"49001",57,7965000
2016,"49003",904,162062000
2016,"49005",1951,378173000
2016,"49007",194,25162000
2016,"49009",4,775000
2016,"49011",7234,1701256000
2016,"49013",124,21442000
2016,"49015",61,7189000
2016,"49017",28,4606000
2016,"49019",70,18940000
2016,"49021",735,136099000
2016,"49023",153,27824000
2016,"49025",82,16433000
2016,"49027",92,12036000
2016,"49029",196,63490000
2016,"49031",7,1016000
2016,"49033",24,4631000
2016,"49035",19802,4938276000
2016,"49037",40,6494000
2016,"49039",195,32394000
2016,"49041",243,40184000
2016,"49043",644,367721000
2016,"49045",1921,376149000
2016,"49047",319,52128000
2016,"49049",11165,2720187000
2016,"49051",668,226232000
2016,"49053",3235,721630000
2016,"49055",14,2569000
2016,"49057",5683,1002422000
2016,"50001",253,54517000
2016,"50003",168,32744000
2016,"50005",157,23689000
2016,"50007",2001,511461000
2016,"50009",29,2603000
2016,"50011",618,124990000
2016,"50013",73,15985000
2016,"50015",200,49581000
2016,"50017",198,33866000
2016,"50019",138,20342000
2016,"50021",377,61976000
2016,"50023",493,97161000
2016,"50025",242,42824000
2016,"50027",288,51129000
2016,"51001",189,33297000
2016,"51003",1359,449097000
2016,"51005",108,12263000
2016,"51007",139,26560000
2016,"51009",253,41399000
2016,"51011",150,24623000
2016,"51013",2648,1412718000
2016,"51015",805,154924000
2016,"51017",20,2525000
2016,"51019",970,229883000
2016,"51021",23,3391000
2016,"51023",417,86182000
2016,"51025",40,5943000
2016,"51027",36,3071000
2016,"51029",74,11092000
2016,"51031",517,83728000
2016,"51033",475,87363000
2016,"51035",144,17688000
2016,"51036",38,5861000
2016,"51037",39,5300000
2016,"51041",6041,1432386000
2016,"51043",200,63830000
2016,"51045",42,6754000
2016,"51047",754,199224000
2016,"51049",75,11514000
2016,"51051",29,2817000
2016,"51053",278,47703000
2016,"51057",72,11213000
2016,"51059",14441,6655914000
2016,"51061",1095,378582000
2016,"51063",91,14433000
2016,"51065",374,75896000
2016,"51067",434,85883000
2016,"51069",1358,331263000
2016,"51071",130,17834000
2016,"51073",510,113542000
2016,"51075",301,102510000
2016,"51077",64,8564000
2016,"51079",245,55287000
2016,"51081",19,2537000
2016,"51083",148,20726000
2016,"51085",1680,434443000
2016,"51087",4330,1020824000
2016,"51089",211,21397000
2016,"51091",8,1194000
2016,"51093",531,144156000
2016,"51095",1286,371941000
2016,"51097",48,8424000
2016,"51099",357,99289000
2016,"51101",297,54176000
2016,"51103",76,21176000
2016,"51105",86,8942000
2016,"51107",8506,3639929000
2016,"51109",474,106099000
2016,"51111",46,6150000
2016,"51113",124,26348000
2016,"51115",90,20574000
2016,"51117",139,23656000
2016,"51119",103,21339000
2016,"51121",793,174770000
2016,"51125",90,19432000
2016,"51127",410,103214000
2016,"51131",64,12585000
2016,"51133",76,16102000
2016,"51135",71,10094000
2016,"51137",480,102091000
2016,"51139",155,25491000
2016,"51141",56,6257000
2016,"51143",344,50587000
2016,"51145",495,132166000
2016,"51147",119,18674000
2016,"51149",316,62476000
2016,"51153",7877,2723599000
2016,"51155",251,37330000
2016,"51157",53,15626000
2016,"51159",41,6311000
2016,"51161",1259,240034000
2016,"51163",158,31510000
2016,"51165",819,172798000
2016,"51167",102,12594000
2016,"51169",82,10406000
2016,"51171",457,83425000
2016,"51173",160,17635000
2016,"51175",110,19159000
2016,"51177",2117,565571000
2016,"51179",2744,901692000
2016,"51181",45,9017000
2016,"51183",58,8342000
2016,"51185",145,17657000
2016,"51187",493,113170000
2016,"51191",409,67658000
2016,"51193",182,32839000
2016,"51195",124,14589000
2016,"51197",169,23828000
2016,"51199",860,244074000
2016,"51510",2282,1035622000
2016,"51520",153,18122000
2016,"51530",50,6025000
2016,"51540",438,119378000
2016,"51550",3949,1039904000
2016,"51570",216,29545000
2016,"51580",42,3425000
2016,"51590",163,18989000
2016,"51595",21,2535000
2016,"51600",291,124661000
2016,"51610",167,104228000
2016,"51620",45,7317000
2016,"51630",262,76157000
2016,"51640",45,5067000
2016,"51650",1490,267010000
2016,"51660",349,60956000
2016,"51670",210,30045000
2016,"51678",38,7319000
2016,"51680",697,106315000
2016,"51683",630,169393000
2016,"51685",240,65684000
2016,"51690",52,5822000
2016,"51700",1663,331090000
2016,"51710",2318,506342000
2016,"51720",16,1641000
2016,"51730",137,15148000
2016,"51735",168,48884000
2016,"51740",1160,184484000
2016,"51750",97,14748000
2016,"51760",2162,529129000
2016,"51770",867,119627000
2016,"51775",260,44880000
2016,"51790",304,44123000
2016,"51800",1492,365102000
2016,"51810",6509,1747411000
2016,"51820",269,43244000
2016,"51830",129,32376000
2016,"51840",243,55541000
2016,"53001",147,22868000
2016,"53003",259,48999000
2016,"53005",3410,756631000
2016,"53007",893,237153000
2016,"53009",846,187693000
2016,"53011",8447,2379134000
2016,"53013",34,5337000
2016,"53015",1580,317342000
2016,"53017",514,127499000
2016,"53019",31,5161000
2016,"53021",1350,272318000
2016,"53023",19,2300000
2016,"53025",797,145665000
2016,"53027",700,115446000
2016,"53029",1465,427173000
2016,"53031",365,95086000
2016,"53033",30369,13890525000
2016,"53035",4123,1222291000
2016,"53037",611,156391000
2016,"53039",160,41625000
2016,"53041",834,157302000
2016,"53043",94,14902000
2016,"53045",734,151283000
2016,"53047",248,44795000
2016,"53049",185,31382000
2016,"53051",127,23218000
2016,"53053",14598,4013272000
2016,"53055",125,46859000
2016,"53057",1883,500690000
2016,"53059",138,38225000
2016,"53061",13712,4670592000
2016,"53063",7585,1487797000
2016,"53065",351,73851000
2016,"53067",4586,1183173000
2016,"53069",44,8887000
2016,"53071",743,155395000
2016,"53073",3026,833914000
2016,"53075",403,84565000
2016,"53077",1990,396224000
2016,"54001",49,5543000
2016,"54003",1799,322224000
2016,"54005",58,6696000
2016,"54007",43,5287000
2016,"54009",143,16573000
2016,"54011",678,104079000
2016,"54013",15,1691000
2016,"54015",17,1761000
2016,"54017",17,1920000
2016,"54019",159,18313000
2016,"54021",7,912000
2016,"54023",53,7044000
2016,"54025",222,34645000
2016,"54027",155,23662000
2016,"54029",218,23630000
2016,"54031",80,11356000
2016,"54033",552,90142000
2016,"54035",197,30136000
2016,"54037",861,206375000
2016,"54039",1433,215964000
2016,"54041",80,11190000
2016,"54043",58,7918000
2016,"54045",50,5504000
2016,"54047",12,715000
2016,"54049",519,67034000
2016,"54051",198,22222000
2016,"54053",131,15131000
2016,"54055",246,28711000
2016,"54057",194,27195000
2016,"54059",24,2276000
2016,"54061",1032,239383000
2016,"54063",52,6607000
2016,"54065",142,23895000
2016,"54067",89,10267000
2016,"54069",265,36570000
2016,"54071",22,2670000
2016,"54073",37,4864000
2016,"54075",37,4831000
2016,"54077",202,33626000
2016,"54079",727,140585000
2016,"54081",392,56419000
2016,"54083",80,11160000
2016,"54085",26,3841000
2016,"54087",46,5411000
2016,"54089",46,4680000
2016,"54091",100,17185000
2016,"54093",19,2959000
2016,"54095",20,2095000
2016,"54097",100,14143000
2016,"54099",182,22489000
2016,"54101",21,2487000
2016,"54103",65,6539000
2016,"54105",28,3828000
2016,"54107",644,92696000
2016,"54109",32,2113000
2016,"55001",136,17767000
2016,"55003",103,11145000
2016,"55005",395,54074000
2016,"55007",119,16273000
2016,"55009",3527,605391000
2016,"55011",73,10553000
2016,"55013",148,20010000
2016,"55015",782,131799000
2016,"55017",747,116703000
2016,"55019",226,22746000
2016,"55021",813,142792000
2016,"55023",90,11691000
2016,"55025",7810,1819728000
2016,"55027",807,119772000
2016,"55029",263,47449000
2016,"55031",442,61641000
2016,"55033",366,55475000
2016,"55035",1227,200446000
2016,"55037",21,2949000
2016,"55039",1066,155602000
2016,"55041",40,4872000
2016,"55043",308,40798000
2016,"55045",453,76589000
2016,"55047",117,15082000
2016,"55049",268,43697000
2016,"55051",40,3629000
2016,"55053",126,14764000
2016,"55055",942,168145000
2016,"55057",151,18486000
2016,"55059",1979,347575000
2016,"55061",200,28812000
2016,"55063",1299,221058000
2016,"55065",128,17187000
2016,"55067",168,15181000
2016,"55069",242,29330000
2016,"55071",711,90529000
2016,"55073",1647,228617000
2016,"55075",296,36225000
2016,"55077",132,17165000
2016,"55078",4,523000
2016,"55079",8165,1381980000
2016,"55081",266,40321000
2016,"55083",366,55433000
2016,"55085",377,54391000
2016,"55087",2764,442083000
2016,"55089",1262,334688000
2016,"55091",52,7606000
2016,"55093",563,107664000
2016,"55095",519,81336000
2016,"55097",567,87380000
2016,"55099",73,7200000
2016,"55101",2273,372922000
2016,"55103",97,13886000
2016,"55105",2079,289496000
2016,"55107",75,8981000
2016,"55109",1532,337306000
2016,"55111",688,117905000
2016,"55113",126,17929000
2016,"55115",420,48771000
2016,"55117",1345,200135000
2016,"55119",199,25322000
2016,"55121",218,32902000
2016,"55123",146,21924000
2016,"55125",183,31994000
2016,"55127",1131,218966000
2016,"55129",109,15338000
2016,"55131",2041,428259000
2016,"55133",5661,1479216000
2016,"55135",559,71993000
2016,"55137",176,21844000
2016,"55139",2069,305762000
2016,"55141",462,57995000
2016,"56001",450,86200000
2016,"56003",59,9657000
2016,"56005",248,53835000
2016,"56007",177,28866000
2016,"56009",82,14705000
2016,"56011",38,7068000
2016,"56013",255,47741000
2016,"56015",132,18042000
2016,"56017",42,6042000
2016,"56019",60,13275000
2016,"56021",1902,395104000
2016,"56023",234,53853000
2016,"56025",1360,238891000
2016,"56027",5,914000
2016,"56029",357,75573000
2016,"56031",97,17351000
2016,"56033",268,61435000
2016,"56035",75,16748000
2016,"56037",492,115609000
2016,"56039",180,119044000
2016,"56041",148,29028000
2016,"56043",89,13587000
2016,"56045",25,3524000
2016,"72001",7,698000
2016,"72003",65,7329000
2016,"72005",168,23442000
2016,"72007",31,3276000
2016,"72009",51,6163000
2016,"72011",54,5782000
2016,"72013",213,21714000
2016,"72015",43,3297000
2016,"72017",96,10081000
2016,"72019",36,3716000
2016,"72021",706,81712000
2016,"72023",160,20460000
2016,"72025",484,68870000
2016,"72027",88,8920000
2016,"72029",141,20221000
2016,"72031",639,77907000
2016,"72033",54,6631000
2016,"72035",122,13749000
2016,"72037",39,3401000
2016,"72039",31,3137000
2016,"72041",111,14435000
2016,"72043",84,9060000
2016,"72045",12,988000
2016,"72047",49,5056000
2016,"72049",1,250000
2016,"72051",168,60782000
2016,"72053",128,11403000
2016,"72054",30,2587000
2016,"72055",22,2172000
2016,"72057",82,7460000
2016,"72059",16,1361000
2016,"72061",479,98174000
2016,"72063",241,34185000
2016,"72065",72,8613000
2016,"72067",36,3311000
2016,"72069",207,30979000
2016,"72071",99,12029000
2016,"72073",12,1154000
2016,"72075",105,13202000
2016,"72077",130,14528000
2016,"72079",34,3574000
2016,"72081",26,2576000
2016,"72083",6,563000
2016,"72085",234,28964000
2016,"72087",45,4291000
2016,"72089",97,11983000
2016,"72091",102,11568000
2016,"72093",0,0
2016,"72095",17,1179000
2016,"72097",106,12099000
2016,"72099",53,6226000
2016,"72101",46,4779000
2016,"72103",59,5491000
2016,"72105",18,1587000
2016,"72107",15,1785000
2016,"72109",30,2643000
2016,"72111",25,2209000
2016,"72113",311,35247000
2016,"72115",45,4447000
2016,"72117",34,5336000
2016,"72119",175,22827000
2016,"72121",45,4107000
2016,"72123",56,4518000
2016,"72125",36,3973000
2016,"72127",1142,191790000
2016,"72129",83,9697000
2016,"72131",52,5067000
2016,"72133",98,10787000
2016,"72135",271,36873000
2016,"72137",218,24308000
2016,"72139",196,27664000
2016,"72141",31,2879000
2016,"72143",145,19473000
2016,"72145",187,21707000
2016,"72147",6,792000
2016,"72149",25,2361000
2016,"72151",55,4641000
2016,"72153",68,6674000
2017,"01001",783,142013000
2017,"01003",3921,831501000
2017,"01005",91,13353000
2017,"01007",96,14505000
2017,"01009",551,79735000
2017,"01011",9,2080000
2017,"01013",69,8613000
2017,"01015",956,120069000
2017,"01017",142,16380000
2017,"01019",160,23142000
2017,"01021",320,44632000
2017,"01023",32,4097000
2017,"01025",108,14688000
2017,"01027",44,4608000
2017,"01029",64,9553000
2017,"01031",633,113110000
2017,"01033",593,84778000
2017,"01035",28,3132000
2017,"01037",35,5254000
2017,"01039",230,30494000
2017,"01041",52,5646000
2017,"01043",633,96116000
2017,"01045",331,43982000
2017,"01047",85,9868000
