IBRC_Geo_ID,Year,Total Population
22091,2003,10549
22091,2004,10548
22091,2005,10521
22091,2006,11089
22091,2007,11070
22091,2008,11106
22091,2009,11154
22091,2010,11206
22091,2011,10967
22091,2012,10988
22091,2013,10781
22091,2014,10527
22091,2015,10465
22091,2016,10402
22091,2017,10333
22091,2018,10174
22091,2019,10145
22091,2020,10900
22091,2021,10906
22091,2022,10814
22091,2023,10815
22091,2024,10857
22093,2000,21201
22093,2001,21291
22093,2002,21365
22093,2003,21274
22093,2004,21229
22093,2005,21399
22093,2006,21964
22093,2007,22164
22093,2008,22095
22093,2009,22231
22093,2010,22051
22093,2011,21787
22093,2012,21638
22093,2013,21609
22093,2014,21518
22093,2015,21483
22093,2016,21428
22093,2017,21377
22093,2018,21131
22093,2019,21045
22093,2020,20119
22093,2021,19796
22093,2022,19397
22093,2023,19218
22093,2024,19110
22095,2000,43248
22095,2001,43580
22095,2002,43878
22095,2003,44316
22095,2004,44822
22095,2005,45296
22095,2006,47296
22095,2007,47386
22095,2008,46811
22095,2009,46336
22095,2010,45588
22095,2011,45065
22095,2012,44716
22095,2013,43565
22095,2014,43712
22095,2015,43527
22095,2016,43441
22095,2017,43356
22095,2018,43140
22095,2019,42824
22095,2020,42359
22095,2021,42107
22095,2022,39938
22095,2023,39615
22095,2024,39694
22097,2000,87420
22097,2001,86416
22097,2002,85713
22097,2003,85034
22097,2004,84487
22097,2005,83952
22097,2006,85128
22097,2007,84710
22097,2008,84427
22097,2009,83825
22097,2010,83503
22097,2011,83458
22097,2012,83487
22097,2013,83448
22097,2014,83720
22097,2015,83693
22097,2016,83885
22097,2017,83582
22097,2018,82827
22097,2019,82196
22097,2020,82310
22097,2021,82199
22097,2022,81642
22097,2023,81329
22097,2024,80869
22099,2000,48583
22099,2001,48971
22099,2002,49228
22099,2003,49482
22099,2004,49754
22099,2005,49890
22099,2006,51044
22099,2007,51410
22099,2008,51914
22099,2009,52025
22099,2010,52263
22099,2011,52804
22099,2012,52664
22099,2013,52950
22099,2014,53309
22099,2015,53891
22099,2016,53829
22099,2017,54125
22099,2018,53629
22099,2019,53497
22099,2020,51614
22099,2021,51550
22099,2022,51260
22099,2023,51122
22099,2024,51218
22101,2000,53377
22101,2001,53044
22101,2002,53109
22101,2003,53245
22101,2004,53288
22101,2005,53015
22101,2006,54152
22101,2007,54104
22101,2008,54352
22101,2009,54551
22101,2010,54553
22101,2011,54199
22101,2012,53583
22101,2013,53608
22101,2014,53302
22101,2015,52908
22101,2016,52064
22101,2017,50673
22101,2018,49739
22101,2019,49294
22101,2020,49155
22101,2021,48240
22101,2022,47816
22101,2023,47131
22101,2024,46799
22103,2000,192131
22103,2001,195622
22103,2002,200701
22103,2003,205708
22103,2004,211405
22103,2005,217358
22103,2006,223133
22103,2007,226294
22103,2008,229252
22103,2009,231224
22103,2010,234564
22103,2011,236900
22103,2012,239154
22103,2013,242074
22103,2014,245390
22103,2015,249116
22103,2016,252676
22103,2017,256212
22103,2018,258598
22103,2019,261303
22103,2020,265007
22103,2021,270188
22103,2022,273494
22103,2023,275801
22103,2024,277615
22105,2000,100716
22105,2001,101657
22105,2002,102511
22105,2003,103782
22105,2004,105335
22105,2005,106987
22105,2006,114102
22105,2007,116792
22105,2008,118621
22105,2009,120009
22105,2010,121463
22105,2011,122694
22105,2012,123656
22105,2013,125550
22105,2014,127058
22105,2015,128774
22105,2016,130759
22105,2017,132445
22105,2018,133951
22105,2019,134845
22105,2020,133642
22105,2021,135487
22105,2022,136734
22105,2023,137999
22105,2024,139823
22107,2000,6535
22107,2001,6334
22107,2002,6150
22107,2003,5941
22107,2004,5785
22107,2005,5700
22107,2006,5719
22107,2007,5513
22107,2008,5376
22107,2009,5311
22107,2010,5229
22107,2011,5091
22107,2012,4998
22107,2013,4932
22107,2014,4852
22107,2015,4773
22107,2016,4652
22107,2017,4572
22107,2018,4454
22107,2019,4319
22107,2020,4108
22107,2021,4026
22107,2022,3848
22107,2023,3848
22107,2024,3844
22109,2000,104756
22109,2001,105255
22109,2002,105698
22109,2003,106257
22109,2004,106783
22109,2005,107811
22109,2006,109994
22109,2007,110656
22109,2008,111453
22109,2009,111689
22109,2010,111552
22109,2011,111690
22109,2012,111762
22109,2013,112773
22109,2014,113553
22109,2015,113894
22109,2016,113071
22109,2017,111880
22109,2018,111265
22109,2019,110615
22109,2020,109413
22109,2021,108973
22109,2022,104642
22109,2023,104036
22109,2024,103864
22111,2000,22762
22111,2001,22783
22111,2002,22624
22111,2003,22757
22111,2004,22676
22111,2005,22765
22111,2006,22919
22111,2007,22770
22111,2008,22698
22111,2009,22609
22111,2010,22842
22111,2011,22766
22111,2012,22528
22111,2013,22460
22111,2014,22560
22111,2015,22490
22111,2016,22514
22111,2017,22391
22111,2018,22209
22111,2019,22068
22111,2020,21100
22111,2021,21013
22111,2022,20691
22111,2023,20686
22111,2024,20617
22113,2000,54094
22113,2001,54217
22113,2002,54638
22113,2003,54754
22113,2004,55113
22113,2005,55828
22113,2006,56388
22113,2007,56835
22113,2008,57421
22113,2009,57684
22113,2010,58083
22113,2011,58198
22113,2012,58637
22113,2013,59286
22113,2014,59539
22113,2015,59928
22113,2016,60120
22113,2017,59937
22113,2018,59928
22113,2019,59573
22113,2020,56954
22113,2021,56882
22113,2022,56958
22113,2023,57181
22113,2024,57641
22115,2000,52744
22115,2001,52958
22115,2002,52319
22115,2003,51288
22115,2004,51402
22115,2005,51808
22115,2006,50781
22115,2007,49796
22115,2008,48007
22115,2009,50903
22115,2010,52737
22115,2011,52297
22115,2012,54173
22115,2013,52884
22115,2014,52900
22115,2015,51535
22115,2016,51666
22115,2017,49941
22115,2018,48679
22115,2019,48394
22115,2020,48624
22115,2021,48032
22115,2022,46861
22115,2023,46247
22115,2024,45819
22117,2000,43936
22117,2001,43992
22117,2002,44156
22117,2003,44277
22117,2004,44521
22117,2005,44880
22117,2006,45157
22117,2007,46376
22117,2008,47000
22117,2009,47262
22117,2010,47083
22117,2011,47125
22117,2012,46675
22117,2013,46412
22117,2014,46320
22117,2015,46365
22117,2016,46414
22117,2017,46678
22117,2018,46601
22117,2019,46158
22117,2020,45354
22117,2021,45202
22117,2022,45002
22117,2023,44951
22117,2024,45090
22119,2000,41700
22119,2001,41372
22119,2002,41375
22119,2003,41125
22119,2004,41145
22119,2005,41203
22119,2006,41331
22119,2007,41275
22119,2008,41240
22119,2009,41131
22119,2010,41202
22119,2011,41248
22119,2012,40914
22119,2013,40669
22119,2014,40292
22119,2015,40067
22119,2016,39750
22119,2017,39268
22119,2018,38780
22119,2019,38323
22119,2020,36887
22119,2021,35949
22119,2022,35635
22119,2023,35444
22119,2024,35184
22121,2000,21577
22121,2001,21703
22121,2002,21801
22121,2003,21820
22121,2004,22049
22121,2005,21929
22121,2006,22666
22121,2007,23184
22121,2008,23252
22121,2009,23352
22121,2010,23964
22121,2011,24125
22121,2012,24170
22121,2013,24682
22121,2014,25229
22121,2015,25596
22121,2016,25942
22121,2017,26238
22121,2018,26451
22121,2019,26550
22121,2020,27262
22121,2021,27802
22121,2022,28045
22121,2023,28338
22121,2024,28425
22123,2000,12285
22123,2001,12095
22123,2002,12134
22123,2003,12155
22123,2004,12009
22123,2005,11958
22123,2006,11851
22123,2007,11708
22123,2008,11670
22123,2009,11633
22123,2010,11577
22123,2011,11521
22123,2012,11500
22123,2013,11452
22123,2014,11526
22123,2015,11287
22123,2016,11144
22123,2017,10967
22123,2018,11008
22123,2019,10906
22123,2020,9693
22123,2021,9582
22123,2022,9482
22123,2023,9307
22123,2024,9254
22125,2000,15145
22125,2001,15152
22125,2002,15216
22125,2003,15326
22125,2004,15300
22125,2005,15431
22125,2006,15736
22125,2007,15655
22125,2008,15767
22125,2009,15639
22125,2010,15636
22125,2011,15511
22125,2012,15471
22125,2013,15455
22125,2014,15372
22125,2015,15376
22125,2016,15322
22125,2017,15373
22125,2018,15474
22125,2019,15570
22125,2020,15262
22125,2021,15503
22125,2022,15390
22125,2023,15327
22125,2024,15155
22127,2000,16816
22127,2001,16498
22127,2002,16427
22127,2003,16165
22127,2004,15908
22127,2005,15751
22127,2006,15720
22127,2007,15588
22127,2008,15398
22127,2009,15393
22127,2010,15302
22127,2011,15155
22127,2012,15105
22127,2013,14852
22127,2014,14823
22127,2015,14646
22127,2016,14539
22127,2017,14355
22127,2018,14132
22127,2019,13961
22127,2020,13718
22127,2021,13496
22127,2022,13305
22127,2023,13412
22127,2024,13405
23000,2000,1277072
23000,2001,1285692
23000,2002,1295960
23000,2003,1306513
23000,2004,1313688
23000,2005,1318787
23000,2006,1323619
23000,2007,1327040
23000,2008,1330509
23000,2009,1329590
23000,2010,1327651
23000,2011,1328473
23000,2012,1328094
23000,2013,1328543
23000,2014,1331217
23000,2015,1329098
23000,2016,1332348
23000,2017,1335743
23000,2018,1340123
23000,2019,1345770
23000,2020,1364571
23000,2021,1378931
23000,2022,1390922
23000,2023,1399646
23000,2024,1405012
23001,2000,103852
23001,2001,104260
23001,2002,105063
23001,2003,106140
23001,2004,106867
23001,2005,107352
23001,2006,107932
23001,2007,107739
23001,2008,108284
23001,2009,107830
23001,2010,107712
23001,2011,107458
23001,2012,107517
23001,2013,107267
23001,2014,107411
23001,2015,107189
23001,2016,107389
23001,2017,107507
23001,2018,107987
23001,2019,108361
23001,2020,111178
23001,2021,112733
23001,2022,113454
23001,2023,114477
23001,2024,115272
23003,2000,73872
23003,2001,72962
23003,2002,72942
23003,2003,72944
23003,2004,72959
23003,2005,72881
23003,2006,72827
23003,2007,72711
23003,2008,72542
23003,2009,72258
23003,2010,71699
23003,2011,71394
23003,2012,70786
23003,2013,70100
23003,2014,69565
23003,2015,68869
23003,2016,68319
23003,2017,67638
23003,2018,67302
23003,2019,67092
23003,2020,67053
23003,2021,67062
23003,2022,67250
23003,2023,67149
23003,2024,66776
23005,2000,266109
23005,2001,268391
23005,2002,270533
23005,2003,273041
23005,2004,274920
23005,2005,276275
23005,2006,277084
23005,2007,278781
23005,2008,280681
23005,2009,281969
23005,2010,281481
23005,2011,282753
23005,2012,283742
23005,2013,285681
23005,2014,288274
23005,2015,289704
23005,2016,291522
23005,2017,292549
23005,2018,294363
23005,2019,296052
23005,2020,303606
23005,2021,306152
23005,2022,309309
23005,2023,311258
23005,2024,313809
23007,2000,29498
23007,2001,29631
23007,2002,30019
23007,2003,30026
23007,2004,30096
23007,2005,30226
23007,2006,30528
23007,2007,30596
23007,2008,30652
23007,2009,30779
23007,2010,30719
23007,2011,30740
23007,2012,30648
23007,2013,30476
23007,2014,30206
23007,2015,30024
23007,2016,29995
23007,2017,29808
23007,2018,29831
23007,2019,30046
23007,2020,29468
23007,2021,30265
23007,2022,30604
23007,2023,30826
23007,2024,30902
23009,2000,51967
23009,2001,52109
23009,2002,52327
23009,2003,53030
23009,2004,53613
23009,2005,53745
23009,2006,54009
23009,2007,54300
23009,2008,54371
23009,2009,54499
23009,2010,54351
23009,2011,54533
23009,2012,54494
23009,2013,54589
23009,2014,54512
23009,2015,54280
23009,2016,54540
23009,2017,54584
23009,2018,54849
23009,2019,55098
23009,2020,55512
23009,2021,56362
23009,2022,56677
23009,2023,56801
23009,2024,56946
23011,2000,117177
23011,2001,118024
23011,2002,118611
23011,2003,119538
23011,2004,120303
23011,2005,120957
23011,2006,121508
23011,2007,121741
23011,2008,122147
23011,2009,122084
23011,2010,122074
23011,2011,121801
23011,2012,121610
23011,2013,121167
23011,2014,121277
23011,2015,121063
23011,2016,121538
23011,2017,121970
23011,2018,122086
23011,2019,122241
23011,2020,124723
23011,2021,125775
23011,2022,127143
23011,2023,127936
23011,2024,128461
23013,2000,39666
23013,2001,39884
23013,2002,40258
23013,2003,40393
23013,2004,40514
23013,2005,40571
23013,2006,40417
23013,2007,40297
23013,2008,40225
23013,2009,39924
23013,2010,39727
23013,2011,39674
23013,2012,39613
23013,2013,39693
23013,2014,39897
23013,2015,39797
23013,2016,39769
23013,2017,39774
23013,2018,39760
23013,2019,39792
23013,2020,40663
23013,2021,41078
23013,2022,41251
23013,2023,41044
23013,2024,40981
23015,2000,33697
23015,2001,33968
23015,2002,34206
23015,2003,34495
23015,2004,34827
23015,2005,34864
23015,2006,34904
23015,2007,34899
23015,2008,34768
23015,2009,34627
23015,2010,34384
23015,2011,34271
23015,2012,34155
23015,2013,34091
23015,2014,34052
23015,2015,33789
23015,2016,33992
23015,2017,34228
23015,2018,34396
23015,2019,34685
23015,2020,35256
23015,2021,36024
23015,2022,36263
23015,2023,36460
23015,2024,36491
23017,2000,54787
23017,2001,55157
23017,2002,55843
23017,2003,56206
23017,2004,56763
23017,2005,57235
23017,2006,57556
23017,2007,57966
23017,2008,58138
23017,2009,57923
23017,2010,57777
23017,2011,57770
23017,2012,57486
23017,2013,57420
23017,2014,57348
23017,2015,57195
23017,2016,57353
23017,2017,57549
23017,2018,57777
23017,2019,57895
23017,2020,57892
23017,2021,58690
23017,2022,59539
23017,2023,60115
23017,2024,60039
23019,2000,144937
23019,2001,146110
23019,2002,147298
23019,2003,148759
23019,2004,148814
23019,2005,149726
23019,2006,151446
23019,2007,152232
23019,2008,153372
23019,2009,153770
23019,2010,153864
23019,2011,153781
23019,2012,153392
23019,2013,153289
23019,2014,153288
23019,2015,152029
23019,2016,151419
23019,2017,151785
23019,2018,151798
23019,2019,151823
23019,2020,152179
23019,2021,153383
23019,2022,154817
23019,2023,156329
23019,2024,156840
23021,2000,17245
23021,2001,17203
23021,2002,17269
23021,2003,17433
23021,2004,17493
23021,2005,17614
23021,2006,17597
23021,2007,17660
23021,2008,17534
23021,2009,17433
23021,2010,17550
23021,2011,17366
23021,2012,17269
23021,2013,17176
23021,2014,17042
23021,2015,16940
23021,2016,16919
23021,2017,16809
23021,2018,16714
23021,2019,16880
23021,2020,16801
23021,2021,17211
23021,2022,17383
23021,2023,17486
23021,2024,17432
23023,2000,35176
23023,2001,35323
23023,2002,35545
23023,2003,35966
23023,2004,36100
23023,2005,35813
23023,2006,35895
23023,2007,35890
23023,2008,35860
23023,2009,35567
23023,2010,35229
23023,2011,35127
23023,2012,35124
23023,2013,35031
23023,2014,35090
23023,2015,35137
23023,2016,35206
23023,2017,35471
23023,2018,35821
23023,2019,36057
23023,2020,36730
23023,2021,37171
23023,2022,37402
23023,2023,37541
23023,2024,37582
23025,2000,50874
23025,2001,50871
23025,2002,51017
23025,2003,51336
23025,2004,51328
23025,2005,51600
23025,2006,52195
23025,2007,52459
23025,2008,52316
23025,2009,52104
23025,2010,52217
23025,2011,51937
23025,2012,51821
23025,2013,51715
23025,2014,51254
23025,2015,50749
23025,2016,50562
23025,2017,50373
23025,2018,50568
23025,2019,50729
23025,2020,50473
23025,2021,50788
23025,2022,51027
23025,2023,51171
23025,2024,51338
23027,2000,36445
23027,2001,37039
23027,2002,37584
23027,2003,37952
23027,2004,38209
23027,2005,38410
23027,2006,38763
23027,2007,38751
23027,2008,38680
23027,2009,38706
23027,2010,38824
23027,2011,38865
23027,2012,38934
23027,2013,39041
23027,2014,39056
23027,2015,39143
23027,2016,39468
23027,2017,39791
23027,2018,39678
23027,2019,39755
23027,2020,39666
23027,2021,39974
23027,2022,40212
23027,2023,40490
23027,2024,40617
23029,2000,33876
23029,2001,33499
23029,2002,33345
23029,2003,33403
23029,2004,33474
23029,2005,33319
23029,2006,33323
23029,2007,33424
23029,2008,33289
23029,2009,32925
23029,2010,32828
23029,2011,32724
23029,2012,32553
23029,2013,32268
23029,2014,31971
23029,2015,31783
23029,2016,31608
23029,2017,31370
23029,2018,31152
23029,2019,31286
23029,2020,31108
23029,2021,31213
23029,2022,31507
23029,2023,31446
23029,2024,31383
23031,2000,187894
23031,2001,191261
23031,2002,194100
23031,2003,195851
23031,2004,197408
23031,2005,198199
23031,2006,197635
23031,2007,197594
23031,2008,197650
23031,2009,197192
23031,2010,197215
23031,2011,198279
23031,2012,198950
23031,2013,199539
23031,2014,200974
23031,2015,201407
23031,2016,202749
23031,2017,204537
23031,2018,206041
23031,2019,207978
23031,2020,212263
23031,2021,215050
23031,2022,217084
23031,2023,219117
23031,2024,220143
24000,2000,5311034
24000,2001,5374691
24000,2002,5440389
24000,2003,5496269
24000,2004,5546935
24000,2005,5592379
24000,2006,5627367
24000,2007,5653408
24000,2008,5684965
24000,2009,5730388
24000,2010,5788784
24000,2011,5840241
24000,2012,5888375
24000,2013,5925197
24000,2014,5960064
24000,2015,5988528
24000,2016,6007014
24000,2017,6028186
24000,2018,6042153
24000,2019,6054954
24000,2020,6177935
24000,2021,6179403
24000,2022,6192440
24000,2023,6217062
24000,2024,6263220
24001,2000,74804
24001,2001,74525
24001,2002,74204
24001,2003,74076
24001,2004,74408
24001,2005,73979
24001,2006,73980
24001,2007,74449
24001,2008,74638
24001,2009,75101
24001,2010,74968
24001,2011,74580
24001,2012,73966
24001,2013,73602
24001,2014,73051
24001,2015,72501
24001,2016,72084
24001,2017,71363
24001,2018,70977
24001,2019,70527
24001,2020,67950
24001,2021,67671
24001,2022,67241
24001,2023,67296
24001,2024,67097
24003,2000,491670
24003,2001,498559
24003,2002,504884
24003,2003,507769
24003,2004,513259
24003,2005,516171
24003,2006,517698
24003,2007,520503
24003,2008,525304
24003,2009,532395
24003,2010,539305
24003,2011,544863
24003,2012,550476
24003,2013,555638
24003,2014,559421
24003,2015,563133
24003,2016,567434
24003,2017,571359
24003,2018,575641
24003,2019,579895
24003,2020,593412
24003,2021,596354
24003,2022,598751
24003,2023,599965
24003,2024,602350
24005,2000,755598
24005,2001,762925
24005,2002,770147
24005,2003,777756
24005,2004,784371
24005,2005,789110
24005,2006,793733
24005,2007,796073
24005,2008,798651
24005,2009,801808
24005,2010,806654
24005,2011,813021
24005,2012,818218
24005,2013,822426
24005,2014,825201
24005,2015,827796
24005,2016,828941
24005,2017,828956
24005,2018,828547
24005,2019,828503
24005,2020,853338
24005,2021,850670
24005,2022,848873
24005,2023,848676
24005,2024,852425
24009,2000,75118
24009,2001,77218
24009,2002,80153
24009,2003,83007
24009,2004,84928
24009,2005,86294
24009,2006,87043
24009,2007,87445
24009,2008,87788
24009,2009,88244
24009,2010,88989
24009,2011,89346
24009,2012,89746
24009,2013,90486
24009,2014,90595
24009,2015,90542
24009,2016,91116
24009,2017,91492
24009,2018,92131
24009,2019,92660
24009,2020,92921
24009,2021,94249
24009,2022,94652
24009,2023,94828
24009,2024,94913
24011,2000,29773
24011,2001,29814
24011,2002,30054
24011,2003,30553
24011,2004,30653
24011,2005,31416
24011,2006,32214
24011,2007,32720
24011,2008,32983
24011,2009,33013
24011,2010,33054
24011,2011,32890
24011,2012,32636
24011,2013,32651
24011,2014,32542
24011,2015,32601
24011,2016,32834
24011,2017,33122
24011,2018,33341
24011,2019,33509
24011,2020,33277
24011,2021,33443
24011,2022,33539
24011,2023,33838
24011,2024,34248
24013,2000,151454
24013,2001,154037
24013,2002,157930
24013,2003,161389
24013,2004,163915
24013,2005,165519
24013,2006,166950
24013,2007,167390
24013,2008,167433
24013,2009,167028
24013,2010,167230
24013,2011,167072
24013,2012,167085
24013,2013,167264
24013,2014,167383
24013,2015,167201
24013,2016,167189
24013,2017,167687
24013,2018,168421
24013,2019,168774
24013,2020,172910
24013,2021,174282
24013,2022,175569
24013,2023,176735
24013,2024,177108
24015,2000,86448
24015,2001,88228
24015,2002,90061
24015,2003,92444
24015,2004,94809
24015,2005,96836
24015,2006,98821
24015,2007,99628
24015,2008,100232
24015,2009,100816
24015,2010,101161
24015,2011,101583
24015,2012,101780
24015,2013,101940
24015,2014,102252
24015,2015,102453
24015,2016,102609
24015,2017,102509
24015,2018,102816
24015,2019,103092
24015,2020,103805
24015,2021,104073
24015,2022,104939
24015,2023,105676
24015,2024,106305
24017,2000,121229
24017,2001,124745
24017,2002,128079
24017,2003,131942
24017,2004,135601
24017,2005,138560
24017,2006,141164
24017,2007,142721
24017,2008,143783
24017,2009,144804
24017,2010,147159
24017,2011,149215
24017,2012,150700
24017,2013,152710
24017,2014,154448
24017,2015,155775
24017,2016,157474
24017,2017,159718
24017,2018,161879
24017,2019,163733
24017,2020,166692
24017,2021,168822
24017,2022,170376
24017,2023,172268
24017,2024,174478
24019,2000,30581
24019,2001,30647
24019,2002,30526
24019,2003,30628
24019,2004,31086
24019,2005,31422
24019,2006,31677
24019,2007,32172
24019,2008,32466
24019,2009,32470
24019,2010,32689
24019,2011,32702
24019,2012,32483
24019,2013,32563
24019,2014,32502
24019,2015,32431
24019,2016,32268
24019,2017,32093
24019,2018,31894
24019,2019,31864
24019,2020,32523
24019,2021,32590
24019,2022,32599
24019,2023,32922
24019,2024,33138
24021,2000,196563
24021,2001,202315
24021,2002,209194
24021,2003,213827
24021,2004,217776
24021,2005,221201
24021,2006,224211
24021,2007,227463
24021,2008,229286
24021,2009,230942
24021,2010,234239
24021,2011,237326
24021,2012,239705
24021,2013,241215
24021,2014,243487
24021,2015,245145
24021,2016,247269
24021,2017,251037
24021,2018,255698
24021,2019,260609
24021,2020,272787
24021,2021,280666
24021,2022,288316
24021,2023,294154
24021,2024,299317
24023,2000,29838
24023,2001,29812
24023,2002,29987
24023,2003,30182
24023,2004,30147
24023,2005,30083
24023,2006,30147
24023,2007,30148
24023,2008,30222
24023,2009,30145
24023,2010,30144
24023,2011,30158
24023,2012,29976
24023,2013,29981
24023,2014,29669
24023,2015,29451
24023,2016,29395
24023,2017,29276
24023,2018,29202
24023,2019,29049
24023,2020,28797
24023,2021,28766
24023,2022,28619
24023,2023,28502
24023,2024,28393
24025,2000,219797
24025,2001,222753
24025,2002,227369
24025,2003,231411
24025,2004,234849
24025,2005,238402
24025,2006,241163
24025,2007,241634
24025,2008,242779
24025,2009,243685
24025,2010,245236
24025,2011,246746
24025,2012,248609
24025,2013,248961
24025,2014,249415
24025,2015,249690
24025,2016,250448
24025,2017,251948
24025,2018,253884
24025,2019,255594
24025,2020,261245
24025,2021,263348
24025,2022,263908
24025,2023,264771
24025,2024,265514
24027,2000,249590
24027,2001,255211
24027,2002,259532
24027,2003,263186
24027,2004,265919
24027,2005,268590
24027,2006,271793
24027,2007,275196
24027,2008,278405
24027,2009,283061
24027,2010,288618
24027,2011,293596
24027,2012,299223
24027,2013,303590
24027,2014,306989
24027,2015,311417
24027,2016,315581
24027,2017,319409
24027,2018,322895
24027,2019,325951
24027,2020,332821
24027,2021,335370
24027,2022,336439
24027,2023,337341
24027,2024,339668
24029,2000,19252
24029,2001,19330
24029,2002,19443
24029,2003,19505
24029,2004,19513
24029,2005,19695
24029,2006,19786
24029,2007,19801
24029,2008,20150
24029,2009,20132
24029,2010,20213
24029,2011,20258
24029,2012,19987
24029,2013,19833
24029,2014,19801
24029,2015,19745
24029,2016,19708
24029,2017,19486
24029,2018,19467
24029,2019,19426
24029,2020,19124
24029,2021,19249
24029,2022,19360
24029,2023,19441
24029,2024,19557
24031,2000,877478
24031,2001,891764
24031,2002,903140
24031,2003,910498
24031,2004,914991
24031,2005,921531
24031,2006,926492
24031,2007,931694
24031,2008,942748
24031,2009,959013
24031,2010,975619
24031,2011,991325
24031,2012,1005310
24031,2013,1015534
24031,2014,1025063
24031,2015,1033370
24031,2016,1039327
24031,2017,1047239
24031,2018,1048794
24031,2019,1051129
24031,2020,1060856
24031,2021,1056087
24031,2022,1061132
24031,2023,1069397
24031,2024,1082273
24033,2000,803111
24033,2001,817360
24033,2002,828893
24033,2003,837648
24033,2004,845950
24033,2005,853271
24033,2006,852097
24033,2007,849916
24033,2008,850167
24033,2009,856161
24033,2010,866442
24033,2011,874594
24033,2012,882787
24033,2013,891020
24033,2014,900372
24033,2015,906754
24033,2016,909262
24033,2017,910946
24033,2018,911372
24033,2019,911562
24033,2020,965398
24033,2021,956603
24033,2022,953609
24033,2023,956533
24033,2024,966629
24035,2000,40763
24035,2001,41253
24035,2002,42524
24035,2003,43688
24035,2004,44411
24035,2005,44879
24035,2006,45716
24035,2007,46517
24035,2008,47063
24035,2009,47532
24035,2010,47809
24035,2011,48267
24035,2012,48506
24035,2013,48535
24035,2014,48803
24035,2015,49012
24035,2016,49135
24035,2017,49648
24035,2018,50279
24035,2019,50585
24035,2020,50033
24035,2021,50921
24035,2022,51803
24035,2023,52682
24035,2024,53688
24037,2000,86498
24037,2001,87455
24037,2002,89819
24037,2003,92333
24037,2004,94900
24037,2005,96871
24037,2006,98849
24037,2007,100599
24037,2008,101921
24037,2009,103273
24037,2010,105772
24037,2011,107589
24037,2012,108847
24037,2013,109284
24037,2014,109998
24037,2015,111092
24037,2016,111886
24037,2017,112627
24037,2018,112948
24037,2019,113764
24037,2020,114006
24037,2021,114674
24037,2022,115001
24037,2023,115479
24037,2024,116469
24039,2000,24710
24039,2001,25157
24039,2002,25445
24039,2003,25541
24039,2004,25807
24039,2005,25793
24039,2006,26139
24039,2007,26534
24039,2008,26474
24039,2009,26425
24039,2010,26464
24039,2011,26268
24039,2012,26044
24039,2013,25968
24039,2014,25581
24039,2015,25705
24039,2016,25873
24039,2017,25922
24039,2018,25637
24039,2019,25609
24039,2020,24567
24039,2021,24563
24039,2022,24696
24039,2023,25044
24039,2024,25241
24041,2000,33895
24041,2001,34231
24041,2002,34628
24041,2003,34994
24041,2004,35793
24041,2005,36423
24041,2006,37000
24041,2007,37167
24041,2008,37307
24041,2009,37496
24041,2010,37876
24041,2011,37952
24041,2012,37995
24041,2013,37909
24041,2014,37533
24041,2015,37431
24041,2016,37170
24041,2017,37057
24041,2018,37052
24041,2019,37186
24041,2020,37522
24041,2021,37792
24041,2022,37959
24041,2023,38067
24041,2024,38244
24043,2000,132051
24043,2001,133093
24043,2002,134831
24043,2003,136872
24043,2004,139423
24043,2005,142084
24043,2006,144286
24043,2007,146173
24043,2008,146674
24043,2009,146953
24043,2010,147727
24043,2011,148807
24043,2012,149090
24043,2013,149055
24043,2014,149128
24043,2015,149160
24043,2016,149715
24043,2017,150247
24043,2018,150699
24043,2019,151066
24043,2020,154677
24043,2021,155117
24043,2022,155407
24043,2023,156116
24043,2024,157228
24045,2000,84899
24045,2001,85637
24045,2002,86679
24045,2003,88463
24045,2004,90210
24045,2005,92508
24045,2006,94621
24045,2007,96110
24045,2008,97111
24045,2009,98069
24045,2010,98974
24045,2011,100086
24045,2012,100593
24045,2013,100890
24045,2014,101416
24045,2015,101820
24045,2016,102246
24045,2017,102471
24045,2018,103398
24045,2019,104005
24045,2020,103563
24045,2021,104110
24045,2022,104985
24045,2023,105585
24045,2024,106329
24047,2000,46828
24047,2001,47889
24047,2002,48752
24047,2003,49524
24047,2004,49994
24047,2005,50181
24047,2006,50678
24047,2007,51049
24047,2008,51196
24047,2009,51313
24047,2010,51500
24047,2011,51504
24047,2012,51578
24047,2013,51551
24047,2014,51581
24047,2015,51472
24047,2016,51508
24047,2017,51721
24047,2018,51940
24047,2019,52261
24047,2020,52522
24047,2021,53408
24047,2022,54004
24047,2023,54229
24047,2024,54337
24510,2000,649086
24510,2001,640733
24510,2002,634115
24510,2003,629033
24510,2004,624222
24510,2005,621560
24510,2006,621109
24510,2007,620306
24510,2008,620184
24510,2009,620509
24510,2010,620942
24510,2011,620493
24510,2012,623035
24510,2013,622591
24510,2014,623833
24510,2015,622831
24510,2016,616542
24510,2017,610853
24510,2018,603241
24510,2019,594601
24510,2020,583189
24510,2021,576575
24510,2022,570663
24510,2023,567517
24510,2024,568271
25000,2000,6361104
25000,2001,6397634
25000,2002,6417206
25000,2003,6422565
25000,2004,6412281
25000,2005,6403290
25000,2006,6410084
25000,2007,6431559
25000,2008,6468967
25000,2009,6517613
25000,2010,6566440
25000,2011,6614218
25000,2012,6664269
25000,2013,6715158
25000,2014,6764864
25000,2015,6797484
25000,2016,6827280
25000,2017,6863560
25000,2018,6885720
25000,2019,6894883
25000,2020,6994598
