GeoFIPS,GeoName,Year,Real_GDP,Current_GDP,GDP_Index
 20149,"Pottawatomie, KS",2003,1252265,905203,86.794
 20149,"Pottawatomie, KS",2004,1294073,953952,89.691
 20149,"Pottawatomie, KS",2005,1350638,1038211,93.612
 20149,"Pottawatomie, KS",2006,1439738,1178413,99.787
 20149,"Pottawatomie, KS",2007,1435110,1192804,99.467
 20149,"Pottawatomie, KS",2008,1417355,1204268,98.236
 20149,"Pottawatomie, KS",2009,1407092,1277229,97.525
 20149,"Pottawatomie, KS",2010,1516438,1355780,105.103
 20149,"Pottawatomie, KS",2011,1719654,1565842,119.188
 20149,"Pottawatomie, KS",2012,1691409,1547237,117.230
 20149,"Pottawatomie, KS",2013,1689602,1590915,117.105
 20149,"Pottawatomie, KS",2014,1448132,1420012,100.369
 20149,"Pottawatomie, KS",2015,1507950,1494420,104.515
 20149,"Pottawatomie, KS",2016,1445718,1422630,100.202
 20149,"Pottawatomie, KS",2017,1442807,1442807,100.000
 20149,"Pottawatomie, KS",2018,1433962,1469802,99.387
 20149,"Pottawatomie, KS",2019,1226431,1295496,85.003
 20149,"Pottawatomie, KS",2020,1226554,1315692,85.012
 20149,"Pottawatomie, KS",2021,1312542,1504594,90.971
 20149,"Pottawatomie, KS",2022,1321859,1675567,91.617
 20149,"Pottawatomie, KS",2023,1191831,1571746,82.605
 20151,"Pratt, KS",2001,324187,230666,61.295
 20151,"Pratt, KS",2002,368657,263680,69.703
 20151,"Pratt, KS",2003,382262,287384,72.276
 20151,"Pratt, KS",2004,367975,293631,69.574
 20151,"Pratt, KS",2005,362337,292905,68.508
 20151,"Pratt, KS",2006,410122,341804,77.543
 20151,"Pratt, KS",2007,399118,353794,75.463
 20151,"Pratt, KS",2008,422322,388648,79.850
 20151,"Pratt, KS",2009,408738,359881,77.282
 20151,"Pratt, KS",2010,414571,377523,78.384
 20151,"Pratt, KS",2011,465680,450267,88.048
 20151,"Pratt, KS",2012,484412,480257,91.590
 20151,"Pratt, KS",2013,515806,530351,97.525
 20151,"Pratt, KS",2014,511262,525845,96.666
 20151,"Pratt, KS",2015,499947,497938,94.527
 20151,"Pratt, KS",2016,514011,498663,97.186
 20151,"Pratt, KS",2017,528894,528894,100.000
 20151,"Pratt, KS",2018,546970,556045,103.418
 20151,"Pratt, KS",2019,579869,601148,109.638
 20151,"Pratt, KS",2020,566437,591729,107.098
 20151,"Pratt, KS",2021,580143,667481,109.690
 20151,"Pratt, KS",2022,552526,706971,104.468
 20151,"Pratt, KS",2023,574584,735821,108.639
 20153,"Rawlins, KS",2001,111890,81430,101.886
 20153,"Rawlins, KS",2002,93073,66655,84.751
 20153,"Rawlins, KS",2003,96748,73528,88.098
 20153,"Rawlins, KS",2004,65255,52588,59.421
 20153,"Rawlins, KS",2005,79567,65817,72.453
 20153,"Rawlins, KS",2006,67316,57288,61.297
 20153,"Rawlins, KS",2007,95785,87836,87.221
 20153,"Rawlins, KS",2008,120921,114090,110.109
 20153,"Rawlins, KS",2009,106476,91365,96.956
 20153,"Rawlins, KS",2010,133533,121719,121.593
 20153,"Rawlins, KS",2011,142636,147771,129.883
 20153,"Rawlins, KS",2012,114532,121214,104.291
 20153,"Rawlins, KS",2013,170640,189921,155.383
 20153,"Rawlins, KS",2014,134621,147088,122.585
 20153,"Rawlins, KS",2015,119132,115249,108.480
 20153,"Rawlins, KS",2016,111715,108564,101.727
 20153,"Rawlins, KS",2017,109819,109819,100.000
 20153,"Rawlins, KS",2018,102912,105759,93.711
 20153,"Rawlins, KS",2019,105392,110029,95.969
 20153,"Rawlins, KS",2020,138412,146582,126.036
 20153,"Rawlins, KS",2021,164074,199265,149.404
 20153,"Rawlins, KS",2022,191939,275888,174.778
 20153,"Rawlins, KS",2023,129470,180323,117.894
 20155,"Reno, KS",2001,2220545,1597303,89.967
 20155,"Reno, KS",2002,2176852,1598541,88.197
 20155,"Reno, KS",2003,2229143,1663606,90.315
 20155,"Reno, KS",2004,2270073,1743977,91.973
 20155,"Reno, KS",2005,2303135,1810234,93.313
 20155,"Reno, KS",2006,2385557,1924111,96.652
 20155,"Reno, KS",2007,2314270,1939647,93.764
 20155,"Reno, KS",2008,2439926,2092681,98.855
 20155,"Reno, KS",2009,2372565,2083698,96.126
 20155,"Reno, KS",2010,2430835,2149865,98.487
 20155,"Reno, KS",2011,2408381,2166636,97.577
 20155,"Reno, KS",2012,2434299,2243202,98.627
 20155,"Reno, KS",2013,2448015,2305457,99.183
 20155,"Reno, KS",2014,2417902,2314505,97.963
 20155,"Reno, KS",2015,2392332,2329805,96.927
 20155,"Reno, KS",2016,2351577,2323481,95.276
 20155,"Reno, KS",2017,2468183,2468183,100.000
 20155,"Reno, KS",2018,2514293,2562480,101.868
 20155,"Reno, KS",2019,2569843,2683187,104.119
 20155,"Reno, KS",2020,2568355,2748662,104.059
 20155,"Reno, KS",2021,2621251,2931311,106.202
 20155,"Reno, KS",2022,2574214,3086536,104.296
 20155,"Reno, KS",2023,2661870,3360747,107.847
 20157,"Republic, KS",2001,188093,137456,92.921
 20157,"Republic, KS",2002,205236,149684,101.390
 20157,"Republic, KS",2003,187738,142967,92.745
 20157,"Republic, KS",2004,172888,139646,85.410
 20157,"Republic, KS",2005,159055,127276,78.576
 20157,"Republic, KS",2006,164624,134638,81.327
 20157,"Republic, KS",2007,170115,151820,84.039
 20157,"Republic, KS",2008,202363,183347,99.970
 20157,"Republic, KS",2009,223053,185625,110.192
 20157,"Republic, KS",2010,195452,171701,96.556
 20157,"Republic, KS",2011,242271,237011,119.685
 20157,"Republic, KS",2012,210020,211575,103.753
 20157,"Republic, KS",2013,227353,239946,112.316
 20157,"Republic, KS",2014,202811,211132,100.192
 20157,"Republic, KS",2015,212332,212708,104.895
 20157,"Republic, KS",2016,224339,216285,110.827
 20157,"Republic, KS",2017,202423,202423,100.000
 20157,"Republic, KS",2018,200325,202083,98.964
 20157,"Republic, KS",2019,205556,211354,101.548
 20157,"Republic, KS",2020,200024,208523,98.815
 20157,"Republic, KS",2021,217060,257891,107.231
 20157,"Republic, KS",2022,159211,214860,78.652
 20157,"Republic, KS",2023,219863,299874,108.616
 20159,"Rice, KS",2001,237063,176184,49.405
 20159,"Rice, KS",2002,233058,175897,48.571
 20159,"Rice, KS",2003,274285,215092,57.162
 20159,"Rice, KS",2004,298037,245697,62.113
 20159,"Rice, KS",2005,303595,250138,63.271
 20159,"Rice, KS",2006,310818,261210,64.776
 20159,"Rice, KS",2007,304937,272946,63.551
 20159,"Rice, KS",2008,349974,325860,72.937
 20159,"Rice, KS",2009,365027,321610,76.074
 20159,"Rice, KS",2010,368736,340699,76.847
 20159,"Rice, KS",2011,413491,412186,86.174
 20159,"Rice, KS",2012,410638,417390,85.579
 20159,"Rice, KS",2013,415167,434286,86.523
 20159,"Rice, KS",2014,433780,452211,90.402
 20159,"Rice, KS",2015,465173,464218,96.945
 20159,"Rice, KS",2016,444350,429732,92.605
 20159,"Rice, KS",2017,479834,479834,100.000
 20159,"Rice, KS",2018,491408,496728,102.412
 20159,"Rice, KS",2019,567124,582912,118.192
 20159,"Rice, KS",2020,527146,551286,109.860
 20159,"Rice, KS",2021,631803,722989,131.671
 20159,"Rice, KS",2022,631255,792251,131.557
 20159,"Rice, KS",2023,673956,865460,140.456
 20161,"Riley, KS",2001,2101175,1446448,75.461
 20161,"Riley, KS",2002,2123313,1502026,76.256
 20161,"Riley, KS",2003,2214102,1601920,79.516
 20161,"Riley, KS",2004,2286704,1704615,82.124
 20161,"Riley, KS",2005,2312746,1771196,83.059
 20161,"Riley, KS",2006,2364467,1870979,84.917
 20161,"Riley, KS",2007,2487372,2032001,89.331
 20161,"Riley, KS",2008,2620855,2186025,94.124
 20161,"Riley, KS",2009,2570483,2202034,92.315
 20161,"Riley, KS",2010,2608473,2258069,93.680
 20161,"Riley, KS",2011,2644428,2326324,94.971
 20161,"Riley, KS",2012,2683308,2417627,96.367
 20161,"Riley, KS",2013,2696562,2489416,96.843
 20161,"Riley, KS",2014,2758556,2600048,99.070
 20161,"Riley, KS",2015,2778656,2687498,99.792
 20161,"Riley, KS",2016,2809409,2763654,100.896
 20161,"Riley, KS",2017,2784460,2784460,100.000
 20161,"Riley, KS",2018,2724412,2788162,97.843
 20161,"Riley, KS",2019,2740366,2870430,98.416
 20161,"Riley, KS",2020,2677702,2902571,96.166
 20161,"Riley, KS",2021,2791792,3139650,100.263
 20161,"Riley, KS",2022,2868446,3403023,103.016
 20161,"Riley, KS",2023,2986995,3713254,107.274
 20163,"Rooks, KS",2001,164694,122442,78.696
 20163,"Rooks, KS",2002,164430,121374,78.570
 20163,"Rooks, KS",2003,157528,124298,75.272
 20163,"Rooks, KS",2004,148161,124421,70.796
 20163,"Rooks, KS",2005,159326,143466,76.131
 20163,"Rooks, KS",2006,168563,155855,80.545
 20163,"Rooks, KS",2007,189143,182136,90.379
 20163,"Rooks, KS",2008,213945,221337,102.230
 20163,"Rooks, KS",2009,206153,183368,98.507
 20163,"Rooks, KS",2010,200315,191252,95.717
 20163,"Rooks, KS",2011,231923,238146,110.820
 20163,"Rooks, KS",2012,217372,220156,103.867
 20163,"Rooks, KS",2013,235418,248082,112.490
 20163,"Rooks, KS",2014,215781,228578,103.107
 20163,"Rooks, KS",2015,213757,206740,102.140
 20163,"Rooks, KS",2016,206774,198982,98.803
 20163,"Rooks, KS",2017,209278,209278,100.000
 20163,"Rooks, KS",2018,187726,194876,89.702
 20163,"Rooks, KS",2019,177256,184170,84.699
 20163,"Rooks, KS",2020,185689,191583,88.728
 20163,"Rooks, KS",2021,192991,221446,92.217
 20163,"Rooks, KS",2022,164554,215623,78.629
 20163,"Rooks, KS",2023,217986,277620,104.161
 20165,"Rush, KS",2001,118676,91663,97.778
 20165,"Rush, KS",2002,138990,105665,114.515
 20165,"Rush, KS",2003,123739,99430,101.950
 20165,"Rush, KS",2004,108888,92372,89.714
 20165,"Rush, KS",2005,120709,101791,99.453
 20165,"Rush, KS",2006,125303,107597,103.238
 20165,"Rush, KS",2007,129041,119821,106.318
 20165,"Rush, KS",2008,133834,128303,110.267
 20165,"Rush, KS",2009,128146,116704,105.580
 20165,"Rush, KS",2010,135307,127752,111.480
 20165,"Rush, KS",2011,137543,139789,113.322
 20165,"Rush, KS",2012,145979,149965,120.273
 20165,"Rush, KS",2013,141121,150710,116.271
 20165,"Rush, KS",2014,132274,140035,108.982
 20165,"Rush, KS",2015,134099,134628,110.485
 20165,"Rush, KS",2016,131870,128764,108.649
 20165,"Rush, KS",2017,121373,121373,100.000
 20165,"Rush, KS",2018,140852,143379,116.049
 20165,"Rush, KS",2019,146558,150985,120.750
 20165,"Rush, KS",2020,143625,148954,118.334
 20165,"Rush, KS",2021,157132,181953,129.462
 20165,"Rush, KS",2022,128197,167776,105.622
 20165,"Rush, KS",2023,153710,202065,126.643
 20167,"Russell, KS",2001,196232,140232,64.444
 20167,"Russell, KS",2002,204066,146344,67.017
 20167,"Russell, KS",2003,218983,166599,71.915
 20167,"Russell, KS",2004,207697,165586,68.209
 20167,"Russell, KS",2005,238203,203266,78.227
 20167,"Russell, KS",2006,267405,238816,87.817
 20167,"Russell, KS",2007,302137,283042,99.224
 20167,"Russell, KS",2008,288988,284736,94.906
 20167,"Russell, KS",2009,303616,264208,99.710
 20167,"Russell, KS",2010,304833,285801,100.109
 20167,"Russell, KS",2011,318543,328771,104.612
 20167,"Russell, KS",2012,296759,306755,97.458
 20167,"Russell, KS",2013,282634,302474,92.819
 20167,"Russell, KS",2014,294896,316865,96.846
 20167,"Russell, KS",2015,288947,282877,94.892
 20167,"Russell, KS",2016,307908,286909,101.119
 20167,"Russell, KS",2017,304500,304500,100.000
 20167,"Russell, KS",2018,257398,272921,84.531
 20167,"Russell, KS",2019,252711,267145,82.992
 20167,"Russell, KS",2020,263502,274342,86.536
 20167,"Russell, KS",2021,285324,330793,93.702
 20167,"Russell, KS",2022,259337,340262,85.168
 20167,"Russell, KS",2023,304424,391904,99.975
 20169,"Saline, KS",2001,2522076,1830281,86.415
 20169,"Saline, KS",2002,2545336,1882708,87.212
 20169,"Saline, KS",2003,2589797,1936935,88.736
 20169,"Saline, KS",2004,2658193,2033450,91.079
 20169,"Saline, KS",2005,2753876,2161839,94.358
 20169,"Saline, KS",2006,2877694,2318308,98.600
 20169,"Saline, KS",2007,2843649,2363809,97.434
 20169,"Saline, KS",2008,2894697,2460621,99.183
 20169,"Saline, KS",2009,2733895,2407506,93.673
 20169,"Saline, KS",2010,2744696,2421549,94.043
 20169,"Saline, KS",2011,2771143,2479854,94.949
 20169,"Saline, KS",2012,2764283,2544879,94.714
 20169,"Saline, KS",2013,2816318,2642115,96.497
 20169,"Saline, KS",2014,2818020,2689914,96.556
 20169,"Saline, KS",2015,2870217,2806964,98.344
 20169,"Saline, KS",2016,2910298,2887913,99.717
 20169,"Saline, KS",2017,2918547,2918547,100.000
 20169,"Saline, KS",2018,2930486,2985870,100.409
 20169,"Saline, KS",2019,2884585,3017828,98.836
 20169,"Saline, KS",2020,2703970,2910575,92.648
 20169,"Saline, KS",2021,2913229,3246734,99.818
 20169,"Saline, KS",2022,2953576,3519050,101.200
 20169,"Saline, KS",2023,2951984,3751860,101.146
 20171,"Scott, KS",2001,239277,193008,56.775
 20171,"Scott, KS",2002,189166,148201,44.884
 20171,"Scott, KS",2003,195134,163317,46.301
 20171,"Scott, KS",2004,132570,118346,31.456
 20171,"Scott, KS",2005,234358,205124,55.607
 20171,"Scott, KS",2006,182681,160576,43.346
 20171,"Scott, KS",2007,124989,118198,29.657
 20171,"Scott, KS",2008,228784,223791,54.285
 20171,"Scott, KS",2009,341959,287741,81.139
 20171,"Scott, KS",2010,415446,387919,98.575
 20171,"Scott, KS",2011,423463,483143,100.478
 20171,"Scott, KS",2012,308527,359830,73.206
 20171,"Scott, KS",2013,378813,470941,89.883
 20171,"Scott, KS",2014,400101,477516,94.934
 20171,"Scott, KS",2015,472597,489624,112.136
 20171,"Scott, KS",2016,543546,507602,128.970
 20171,"Scott, KS",2017,421451,421451,100.000
 20171,"Scott, KS",2018,364205,361525,86.417
 20171,"Scott, KS",2019,272373,272835,64.628
 20171,"Scott, KS",2020,346904,349806,82.312
 20171,"Scott, KS",2021,320931,378537,76.149
 20171,"Scott, KS",2022,321491,442022,76.282
 20171,"Scott, KS",2023,380077,502412,90.183
 20173,"Sedgwick, KS",2001,24878756,18235273,78.738
 20173,"Sedgwick, KS",2002,24529390,18317384,77.632
 20173,"Sedgwick, KS",2003,23889177,18214866,75.606
 20173,"Sedgwick, KS",2004,23868128,18629473,75.540
 20173,"Sedgwick, KS",2005,23981831,19258642,75.899
 20173,"Sedgwick, KS",2006,26506141,21906106,83.889
 20173,"Sedgwick, KS",2007,28587559,24159966,90.476
 20173,"Sedgwick, KS",2008,28601172,24560073,90.519
 20173,"Sedgwick, KS",2009,25134651,22328262,79.548
 20173,"Sedgwick, KS",2010,26568930,23658863,84.087
 20173,"Sedgwick, KS",2011,27248007,24600079,86.236
 20173,"Sedgwick, KS",2012,27215868,25092486,86.135
 20173,"Sedgwick, KS",2013,25672067,24109452,81.249
 20173,"Sedgwick, KS",2014,27417481,26211884,86.773
 20173,"Sedgwick, KS",2015,29103702,28410163,92.109
 20173,"Sedgwick, KS",2016,31268471,30909810,98.961
 20173,"Sedgwick, KS",2017,31596869,31596869,100.000
 20173,"Sedgwick, KS",2018,31406937,31982568,99.399
 20173,"Sedgwick, KS",2019,31227394,32362107,98.831
 20173,"Sedgwick, KS",2020,30287740,31893405,95.857
 20173,"Sedgwick, KS",2021,31036019,33820164,98.225
 20173,"Sedgwick, KS",2022,32241558,37340144,102.040
 20173,"Sedgwick, KS",2023,32926595,39933918,104.208
 20175,"Seward, KS",2001,938525,647067,74.203
 20175,"Seward, KS",2002,961591,672570,76.026
 20175,"Seward, KS",2003,962170,698835,76.072
 20175,"Seward, KS",2004,957085,714861,75.670
 20175,"Seward, KS",2005,1001528,782746,79.184
 20175,"Seward, KS",2006,1032174,831782,81.607
 20175,"Seward, KS",2007,1037529,858674,82.030
 20175,"Seward, KS",2008,1092722,957862,86.394
 20175,"Seward, KS",2009,1082483,941983,85.584
 20175,"Seward, KS",2010,1075255,960323,85.013
 20175,"Seward, KS",2011,1095757,1027918,86.634
 20175,"Seward, KS",2012,1133022,1095639,89.580
 20175,"Seward, KS",2013,1264662,1252940,99.988
 20175,"Seward, KS",2014,1404163,1409525,111.017
 20175,"Seward, KS",2015,1446278,1442639,114.347
 20175,"Seward, KS",2016,1357083,1345004,107.295
 20175,"Seward, KS",2017,1264814,1264814,100.000
 20175,"Seward, KS",2018,1272470,1283990,100.605
 20175,"Seward, KS",2019,1162506,1199589,91.911
 20175,"Seward, KS",2020,1228952,1306667,97.165
 20175,"Seward, KS",2021,1316863,1479604,104.115
 20175,"Seward, KS",2022,1281571,1525335,101.325
 20175,"Seward, KS",2023,1285571,1604580,101.641
 20177,"Shawnee, KS",2001,8872975,6393297,86.087
 20177,"Shawnee, KS",2002,8942509,6596849,86.762
 20177,"Shawnee, KS",2003,9003737,6750146,87.356
 20177,"Shawnee, KS",2004,9208697,7049887,89.344
 20177,"Shawnee, KS",2005,9185430,7234223,89.118
 20177,"Shawnee, KS",2006,8843399,7220277,85.800
 20177,"Shawnee, KS",2007,9264667,7764869,89.887
 20177,"Shawnee, KS",2008,9457803,8087542,91.761
 20177,"Shawnee, KS",2009,9330813,8226158,90.529
 20177,"Shawnee, KS",2010,9379459,8316760,91.001
 20177,"Shawnee, KS",2011,9753673,8760796,94.632
 20177,"Shawnee, KS",2012,9819380,9018049,95.269
 20177,"Shawnee, KS",2013,9602851,8977211,93.168
 20177,"Shawnee, KS",2014,9864745,9401742,95.709
 20177,"Shawnee, KS",2015,9991207,9751769,96.936
 20177,"Shawnee, KS",2016,10267894,10187978,99.621
 20177,"Shawnee, KS",2017,10306991,10306991,100.000
 20177,"Shawnee, KS",2018,10583689,10786503,102.685
 20177,"Shawnee, KS",2019,10399132,10825101,100.894
 20177,"Shawnee, KS",2020,10449207,11187722,101.380
 20177,"Shawnee, KS",2021,10843481,11956222,105.205
 20177,"Shawnee, KS",2022,10847559,12605915,105.245
 20177,"Shawnee, KS",2023,11062377,13579888,107.329
 20179,"Sheridan, KS",2001,109257,81879,83.912
 20179,"Sheridan, KS",2002,95351,69850,73.232
 20179,"Sheridan, KS",2003,115703,90572,88.863
 20179,"Sheridan, KS",2004,99791,85571,76.643
 20179,"Sheridan, KS",2005,136455,110452,104.801
 20179,"Sheridan, KS",2006,68289,56164,52.448
 20179,"Sheridan, KS",2007,156770,142784,120.404
 20179,"Sheridan, KS",2008,132707,123763,101.923
 20179,"Sheridan, KS",2009,167353,135326,128.532
 20179,"Sheridan, KS",2010,141429,124483,108.621
 20179,"Sheridan, KS",2011,157488,159521,120.955
 20179,"Sheridan, KS",2012,150950,156157,115.934
 20179,"Sheridan, KS",2013,190043,208987,145.959
 20179,"Sheridan, KS",2014,141905,152153,108.987
 20179,"Sheridan, KS",2015,145587,145036,111.815
 20179,"Sheridan, KS",2016,166752,160124,128.070
 20179,"Sheridan, KS",2017,130203,130203,100.000
 20179,"Sheridan, KS",2018,103056,105763,79.150
 20179,"Sheridan, KS",2019,100657,105728,77.307
 20179,"Sheridan, KS",2020,146152,155392,112.249
 20179,"Sheridan, KS",2021,141557,173641,108.720
 20179,"Sheridan, KS",2022,147998,213125,113.667
 20179,"Sheridan, KS",2023,182027,251997,139.802
 20181,"Sherman, KS",2001,259715,172323,93.806
 20181,"Sherman, KS",2002,207094,138749,74.800
 20181,"Sherman, KS",2003,233032,161157,84.169
 20181,"Sherman, KS",2004,190454,137356,68.790
 20181,"Sherman, KS",2005,241708,176381,87.302
 20181,"Sherman, KS",2006,210903,157585,76.176
 20181,"Sherman, KS",2007,308603,250367,111.464
 20181,"Sherman, KS",2008,263089,217806,95.025
 20181,"Sherman, KS",2009,320885,248770,115.900
 20181,"Sherman, KS",2010,330215,271805,119.270
 20181,"Sherman, KS",2011,337641,313656,121.952
 20181,"Sherman, KS",2012,318546,304504,115.055
 20181,"Sherman, KS",2013,359347,361490,129.792
 20181,"Sherman, KS",2014,276184,275033,99.755
 20181,"Sherman, KS",2015,276776,271026,99.969
 20181,"Sherman, KS",2016,272837,266734,98.546
 20181,"Sherman, KS",2017,276863,276863,100.000
 20181,"Sherman, KS",2018,287420,292555,103.813
 20181,"Sherman, KS",2019,272925,284921,98.578
 20181,"Sherman, KS",2020,294273,312337,106.288
 20181,"Sherman, KS",2021,319114,379965,115.261
 20181,"Sherman, KS",2022,325675,447007,117.630
 20181,"Sherman, KS",2023,322253,435029,116.394
 20183,"Smith, KS",2001,134283,97305,107.777
 20183,"Smith, KS",2002,108523,78763,87.102
 20183,"Smith, KS",2003,137057,102661,110.004
 20183,"Smith, KS",2004,119160,94093,95.640
 20183,"Smith, KS",2005,134336,103785,107.820
 20183,"Smith, KS",2006,166525,128195,133.655
 20183,"Smith, KS",2007,147781,129080,118.612
 20183,"Smith, KS",2008,160616,142155,128.913
 20183,"Smith, KS",2009,165582,133916,132.899
 20183,"Smith, KS",2010,172118,147245,138.144
 20183,"Smith, KS",2011,206362,199777,165.629
 20183,"Smith, KS",2012,154633,154056,124.111
 20183,"Smith, KS",2013,172939,180174,138.803
 20183,"Smith, KS",2014,138857,143326,111.449
 20183,"Smith, KS",2015,162331,162509,130.289
 20183,"Smith, KS",2016,131643,128394,105.659
 20183,"Smith, KS",2017,124593,124593,100.000
 20183,"Smith, KS",2018,150260,152418,120.601
 20183,"Smith, KS",2019,155600,160890,124.887
 20183,"Smith, KS",2020,172003,179674,138.052
 20183,"Smith, KS",2021,194394,237300,156.023
 20183,"Smith, KS",2022,151914,216003,121.929
 20183,"Smith, KS",2023,195493,273754,156.906
 20185,"Stafford, KS",2001,111661,83828,71.890
 20185,"Stafford, KS",2002,146789,108159,94.506
 20185,"Stafford, KS",2003,141182,114178,90.896
 20185,"Stafford, KS",2004,140035,124546,90.157
 20185,"Stafford, KS",2005,143514,126099,92.397
 20185,"Stafford, KS",2006,166011,145851,106.881
 20185,"Stafford, KS",2007,146201,147229,94.127
 20185,"Stafford, KS",2008,136697,147852,88.008
 20185,"Stafford, KS",2009,184495,163205,118.781
 20185,"Stafford, KS",2010,157112,154430,101.152
 20185,"Stafford, KS",2011,155590,172890,100.172
 20185,"Stafford, KS",2012,142017,155913,91.433
 20185,"Stafford, KS",2013,155362,180364,100.025
 20185,"Stafford, KS",2014,137425,156933,88.477
 20185,"Stafford, KS",2015,140796,139278,90.647
 20185,"Stafford, KS",2016,175285,164319,112.852
 20185,"Stafford, KS",2017,155323,155323,100.000
 20185,"Stafford, KS",2018,167150,169574,107.614
 20185,"Stafford, KS",2019,163503,164589,105.266
 20185,"Stafford, KS",2020,177118,176051,114.032
 20185,"Stafford, KS",2021,174616,210611,112.421
 20185,"Stafford, KS",2022,142819,205367,91.949
 20185,"Stafford, KS",2023,203654,274350,131.116
 20187,"Stanton, KS",2001,121305,81859,69.399
 20187,"Stanton, KS",2002,114799,73203,65.677
 20187,"Stanton, KS",2003,118788,88374,67.959
 20187,"Stanton, KS",2004,108984,90515,62.350
 20187,"Stanton, KS",2005,138813,120605,79.415
 20187,"Stanton, KS",2006,89020,78534,50.928
 20187,"Stanton, KS",2007,152189,146564,87.068
 20187,"Stanton, KS",2008,134471,140742,76.931
 20187,"Stanton, KS",2009,161599,136092,92.451
 20187,"Stanton, KS",2010,182648,171692,104.493
 20187,"Stanton, KS",2011,186608,207180,106.759
 20187,"Stanton, KS",2012,141329,158226,80.854
 20187,"Stanton, KS",2013,177027,209796,101.277
 20187,"Stanton, KS",2014,144494,166485,82.665
 20187,"Stanton, KS",2015,155395,155675,88.902
 20187,"Stanton, KS",2016,161210,151860,92.229
 20187,"Stanton, KS",2017,174794,174794,100.000
 20187,"Stanton, KS",2018,165335,167105,94.588
 20187,"Stanton, KS",2019,190537,193724,109.006
 20187,"Stanton, KS",2020,198651,200376,113.648
 20187,"Stanton, KS",2021,207469,251976,118.693
 20187,"Stanton, KS",2022,190164,279269,108.793
 20187,"Stanton, KS",2023,187303,260828,107.157
 20189,"Stevens, KS",2001,336161,207472,99.171
 20189,"Stevens, KS",2002,306559,174766,90.438
 20189,"Stevens, KS",2003,323744,229692,95.508
 20189,"Stevens, KS",2004,329177,263795,97.111
 20189,"Stevens, KS",2005,315192,279781,92.985
 20189,"Stevens, KS",2006,249066,225002,73.477
 20189,"Stevens, KS",2007,315853,308855,93.180
 20189,"Stevens, KS",2008,294310,332943,86.825
 20189,"Stevens, KS",2009,325697,272134,96.084
 20189,"Stevens, KS",2010,324681,307783,95.784
 20189,"Stevens, KS",2011,327327,352752,96.565
 20189,"Stevens, KS",2012,307938,329902,90.845
 20189,"Stevens, KS",2013,363589,412411,107.263
 20189,"Stevens, KS",2014,320875,358984,94.661
 20189,"Stevens, KS",2015,274237,269293,80.903
 20189,"Stevens, KS",2016,309117,290621,91.193
 20189,"Stevens, KS",2017,338971,338971,100.000
 20189,"Stevens, KS",2018,294758,297577,86.957
 20189,"Stevens, KS",2019,287986,289247,84.959
 20189,"Stevens, KS",2020,320993,312234,94.696
 20189,"Stevens, KS",2021,351660,422424,103.743
 20189,"Stevens, KS",2022,284970,408774,84.069
 20189,"Stevens, KS",2023,334599,448261,98.710
 20191,"Sumner, KS",2001,532467,362304,80.706
 20191,"Sumner, KS",2002,516293,359568,78.254
 20191,"Sumner, KS",2003,570972,411252,86.542
 20191,"Sumner, KS",2004,611797,463108,92.730
 20191,"Sumner, KS",2005,605997,462252,91.851
 20191,"Sumner, KS",2006,752846,585661,114.108
 20191,"Sumner, KS",2007,687581,575402,104.216
 20191,"Sumner, KS",2008,749071,645518,113.536
 20191,"Sumner, KS",2009,671341,559736,101.755
 20191,"Sumner, KS",2010,696445,600777,105.560
 20191,"Sumner, KS",2011,653523,594357,99.054
 20191,"Sumner, KS",2012,732517,682149,111.027
 20191,"Sumner, KS",2013,668675,641833,101.351
 20191,"Sumner, KS",2014,656664,638469,99.530
 20191,"Sumner, KS",2015,644964,629228,97.757
 20191,"Sumner, KS",2016,667684,658201,101.200
 20191,"Sumner, KS",2017,659764,659764,100.000
 20191,"Sumner, KS",2018,707713,724984,107.268
 20191,"Sumner, KS",2019,722020,757404,109.436
 20191,"Sumner, KS",2020,692168,741556,104.911
 20191,"Sumner, KS",2021,712156,817267,107.941
 20191,"Sumner, KS",2022,717556,904442,108.759
 20191,"Sumner, KS",2023,738340,946058,111.910
 20193,"Thomas, KS",2001,365284,250477,77.014
 20193,"Thomas, KS",2002,308515,213049,65.046
 20193,"Thomas, KS",2003,351605,249039,74.130
 20193,"Thomas, KS",2004,297732,218835,62.772
 20193,"Thomas, KS",2005,372922,278551,78.625
 20193,"Thomas, KS",2006,319566,246380,67.376
 20193,"Thomas, KS",2007,443755,363636,93.559
 20193,"Thomas, KS",2008,449699,378065,94.812
 20193,"Thomas, KS",2009,410491,334965,86.546
 20193,"Thomas, KS",2010,526340,445160,110.971
 20193,"Thomas, KS",2011,539538,499445,113.753
 20193,"Thomas, KS",2012,489992,465287,103.307
 20193,"Thomas, KS",2013,542423,536379,114.362
 20193,"Thomas, KS",2014,442760,437985,93.349
 20193,"Thomas, KS",2015,411809,406269,86.824
 20193,"Thomas, KS",2016,467012,461093,98.462
 20193,"Thomas, KS",2017,474306,474306,100.000
 20193,"Thomas, KS",2018,501070,509380,105.643
 20193,"Thomas, KS",2019,505238,524779,106.522
 20193,"Thomas, KS",2020,586952,616905,123.750
 20193,"Thomas, KS",2021,650937,746764,137.240
 20193,"Thomas, KS",2022,696747,883578,146.898
 20193,"Thomas, KS",2023,689630,873403,145.398
