FIPS,State,County,mean_actual_hpi_change,pred_full,pred_lags_macro,climate_contribution,nri_wildfire_risk,nri_hurricane_risk,nri_coastal_flood_risk,nri_inland_flood_risk,nri_drought_risk,nri_heatwave_risk,nri_tornado_risk,nri_overall_risk_score,nri_risk_percentile,composite_climate_risk_score,climate_risk_rank
21121,KY,Knox,7.911428571428571,5.194717,4.5208693,0.6738478,84.7328244274809,39.09052982895287,,71.66030534351145,20.197201017811707,55.78034682080924,61.41857506361323,74.71374045801527,74.71374045801527,58.43,1079
19127,IA,Marshall,6.517142857142857,6.549257,6.74491,-0.19565259,62.086513994910945,15.227367542761783,,63.104325699745544,97.86895674300254,10.051380860629417,82.66539440203562,62.46819338422392,62.46819338422392,58.42,1080
28101,MS,Newton,1.6480000000000001,4.090823,4.996223,-0.9053999,38.74045801526719,80.05840634125991,,36.60941475826972,63.58142493638677,65.02890173410405,83.49236641221374,52.44910941475827,52.44910941475827,58.39,1081
39103,OH,Medina,7.46,7.700092,7.4290795,0.2710121,46.56488549618321,39.29912390488111,,75.50890585241731,0.0,69.07514450867052,84.63740458015268,68.95674300254453,68.95674300254453,58.38,1082
30003,MT,Big Horn,4.328,5.7930765,6.3541727,-0.5610962,94.8473282442748,,,55.1208651399491,38.51781170483461,34.938985228002565,12.05470737913486,57.22010178117048,57.22010178117048,58.36,1083
37045,NC,Cleveland,10.288571428571428,9.340119,8.990559,0.34956053,40.74427480916031,73.67542761785565,,75.15903307888041,59.31933842239185,54.6242774566474,79.77099236641223,70.00636132315522,70.00636132315522,58.36,1083
55125,WI,Vilas,9.597142857142856,9.161078,9.288107,-0.12702887,22.137404580152673,0.0,,60.87786259541985,20.06997455470738,12.684649967886962,29.07124681933842,63.26335877862596,63.26335877862596,58.33,1085
48459,TX,Upshur,8.63,8.0693655,7.9359756,0.13339002,77.32188295165395,61.326658322903626,,58.93765903307888,65.2671755725191,80.15414258188824,92.04834605597965,66.92111959287533,66.92111959287533,58.33,1085
28085,MS,Lincoln,4.204285714285715,5.8569593,7.037446,-1.1804867,62.213740458015266,79.64121818940342,,42.49363867684479,51.68575063613231,81.63134232498395,78.49872773536896,48.44147582697201,48.44147582697201,58.32,1087
18037,IN,Dubois,6.1814285714285715,6.7982216,7.2186236,-0.42040238,16.762086513994912,31.581143095536085,,66.06234096692111,61.100508905852415,63.51958895311497,58.7468193384224,59.12849872773537,59.12849872773537,58.32,1087
48225,TX,Houston,7.160000000000001,5.1923103,5.5021234,-0.30981278,77.79898218829516,77.55527743012098,,40.01272264631043,81.93384223918575,71.19460500963392,63.74045801526719,60.65521628498728,60.65521628498728,58.31,1089
37171,NC,Surry,9.424285714285714,8.31866,7.707187,0.61147255,28.053435114503817,71.50604922820192,,77.25826972010178,65.96692111959288,22.44701348747591,59.38295165394402,73.56870229007633,73.56870229007633,58.3,1090
39139,OH,Richland,9.205714285714285,8.418256,8.677942,-0.259686,35.591603053435115,44.680851063829785,,71.56488549618321,0.0,68.46499678869621,62.34096692111958,61.323155216284995,61.323155216284995,58.29,1091
13223,GA,Paulding,10.588571428571429,9.925883,9.566802,0.35908154,65.2671755725191,52.607425949103046,,73.85496183206108,36.76844783715013,58.54206807964033,88.93129770992367,69.97455470737913,69.97455470737913,58.27,1092
37105,NC,Lee,9.762857142857143,8.655893,8.471621,0.1842724,54.32569974554708,84.77263245723823,,71.69211195928753,53.11704834605598,72.19010918432883,81.48854961832062,67.49363867684478,67.49363867684478,58.26,1093
36021,NY,Columbia,8.547142857142857,8.453203,8.183547,0.2696568,38.676844783715005,81.30997079682936,0.0,79.89821882951654,16.921119592875318,44.18754014129737,68.6704834605598,68.6704834605598,68.6704834605598,58.25,1094
16013,ID,Blaine,10.337142857142856,9.665548,9.629076,0.036472525,93.8295165394402,,,70.51526717557252,15.648854961832065,64.29030186255619,7.697201017811704,65.36259541984732,65.36259541984732,58.23,1095
47001,TN,Anderson,11.464285714285714,9.743502,9.14873,0.594771,54.26208651399491,48.64413850646642,,77.70356234096693,23.6323155216285,33.33333333333333,79.99363867684478,73.18702290076337,73.18702290076337,58.23,1095
36045,NY,Jefferson,5.22,6.695993,6.758716,-0.06272316,27.958015267175572,53.191489361702125,16.2,77.95801526717557,0.0,33.6223506743738,27.89440203562341,63.963104325699746,63.963104325699746,58.23,1095
45027,SC,Clarendon,8.65857142857143,8.084726,7.2508492,0.8338768,81.1704834605598,94.20108468919483,0.0,50.22264631043257,50.82697201017812,83.14065510597302,60.33715012722646,76.49491094147582,76.49491094147582,58.2,1098
36075,NY,Oswego,8.61,7.594719,7.39665,0.1980691,35.68702290076336,60.659157279933254,33.6,82.12468193384224,0.0,47.687861271676304,43.09796437659033,67.55725190839695,67.55725190839695,58.2,1098
20169,KS,Saline,5.487142857142857,6.525501,6.424637,0.10086356,82.41094147582697,0.0,,58.81043256997456,47.36005089058524,77.9383429672447,91.412213740458,66.15776081424937,66.15776081424937,58.18,1100
45067,SC,Marion,9.487142857142857,7.5556707,6.4183187,1.1373526,68.54325699745547,94.78514810179391,17.2,55.50254452926209,36.06870229007634,67.27681438664096,74.96819338422391,80.69338422391857,80.69338422391857,58.17,1101
25015,MA,Hampshire,6.987142857142857,7.177177,6.810829,0.36634806,35.81424936386768,83.81309970796829,,79.38931297709924,63.963104325699746,59.312780989081574,46.9147582697201,69.8791348600509,69.8791348600509,58.17,1101
48241,TX,Jasper,5.781428571428571,6.11041,6.361711,-0.25130105,83.04707379134861,88.6942010846892,0.0,54.961832061068705,41.98473282442748,68.30443159922929,68.32061068702289,61.1323155216285,61.1323155216285,58.14,1103
40139,OK,Texas,4.171428571428572,5.515609,6.0838857,-0.56827724,83.42875318066157,,,11.895674300254452,99.01399491094149,18.17597944765575,59.31933842239185,56.64758269720102,56.64758269720102,58.12,1104
13099,GA,Early,3.9120000000000004,3.1280475,4.6373076,-1.5092599,49.93638676844784,87.40091781393409,,32.37913486005089,77.19465648854961,36.095054592164416,62.213740458015266,43.38422391857507,43.38422391857507,58.09,1105
5041,AR,Desha,2.284,0.61412686,2.8674264,-2.2532995,3.212468193384224,63.28744263662912,,33.396946564885496,70.73791348600508,64.00128452151573,55.56615776081425,32.88804071246819,32.88804071246819,58.07,1106
29043,MO,Christian,8.68,8.573766,8.428516,0.14524929,70.3880407124682,31.37254901960784,,70.0381679389313,38.16793893129771,88.95311496467566,80.75699745547074,66.47582697201018,66.47582697201018,58.02,1107
54061,WV,Monongalia,4.51,6.9482017,6.44264,0.5055619,30.788804071246815,63.16228619107217,,84.98727735368958,21.342239185750635,41.45793192035966,46.024173027989825,71.53307888040712,71.53307888040712,58.02,1107
18067,IN,Howard,8.292857142857143,8.0668,8.118496,-0.05169562,14.599236641221374,32.74926992073425,,64.50381679389314,59.796437659033074,69.1072575465639,83.68320610687023,63.676844783715005,63.676844783715005,58.01,1109
53055,WA,San Juan,8.52,6.8822737,8.949119,-2.0668454,41.31679389312977,,58.4,42.11195928753181,0.0,13.937058445728969,4.421119592875318,35.36895674300254,35.36895674300254,58.0,1110
53031,WA,Jefferson,9.104285714285714,9.062776,9.062895,-0.00011927741,23.505089058524177,,64.4,53.657760814249365,12.5,34.81053307642903,9.510178117048346,64.3765903307888,64.3765903307888,58.0,1110
37161,NC,Rutherford,10.202857142857143,9.197672,8.606074,0.5915974,63.231552162849866,66.70838548185232,,79.16666666666666,42.716284987277355,38.15028901734104,69.8473282442748,72.67811704834605,72.67811704834605,57.99,1112
49005,UT,Cache,10.18142857142857,9.445032,9.290419,0.15461479,85.33715012722645,,,45.76972010178117,57.98346055979644,56.229929351316635,21.151399491094143,66.53944020356234,66.53944020356234,57.99,1112
17027,IL,Clinton,5.877142857142857,5.9929113,5.9041953,0.088715896,7.919847328244274,33.249895702962036,,64.02671755725191,59.98727735368957,77.23185613359024,65.83969465648855,65.5852417302799,65.5852417302799,57.98,1114
31157,NE,Scotts Bluff,5.298571428571429,6.3972845,6.4337087,-0.0364244,64.18575063613231,,,48.02798982188295,95.86513994910942,20.35966602440591,59.98727735368957,63.835877862595424,63.835877862595424,57.98,1114
1107,AL,Pickens,6.545714285714285,3.4786475,4.8787766,-1.400129,27.89440203562341,69.2532332081769,,41.85750636132315,43.034351145038165,79.70456005138085,76.17684478371501,44.6882951653944,44.6882951653944,57.98,1114
56025,WY,Natrona,5.804285714285714,6.6509795,6.3298154,0.32116437,93.03435114503817,,,74.71374045801527,21.024173027989825,17.21258831085421,36.92748091603055,68.86132315521628,68.86132315521628,57.98,1114
39087,OH,Lawrence,5.88,6.855641,6.3800397,0.475601,53.24427480916031,48.393825615352526,,83.7468193384224,19.052162849872772,90.04495825305074,48.25063613231552,70.99236641221374,70.99236641221374,57.96,1118
31119,NE,Madison,7.031428571428571,7.3007665,7.544914,-0.24414709,79.73918575063614,,,62.75445292620865,78.05343511450383,33.397559409120106,83.07888040712467,60.87786259541985,60.87786259541985,57.96,1118
20009,KS,Barton,5.502857142857143,6.180496,6.46276,-0.2822639,74.07760814249363,0.0,,42.74809160305343,47.900763358778626,68.0796403339756,86.64122137404581,60.30534351145038,60.30534351145038,57.94,1120
48497,TX,Wise,8.860000000000001,8.842671,9.219002,-0.3763301,93.73409669211196,33.79224030037547,,60.01908396946565,37.02290076335878,85.70969813744381,75.85877862595419,58.96946564885496,58.96946564885496,57.93,1121
48357,TX,Ochiltree,2.667142857142857,3.8465908,5.939022,-2.0924315,76.24045801526718,27.70129328327076,,7.37913486005089,98.40966921119592,13.070006422607577,45.13358778625955,34.86005089058524,34.86005089058524,57.93,1121
24001,MD,Allegany,6.101428571428571,6.1509604,6.5584536,-0.40749332,20.960559796437657,67.66791823112224,,73.6323155216285,46.62849872773537,72.73603082851639,35.75063613231552,58.524173027989825,58.524173027989825,57.93,1121
44003,RI,Kent,8.917142857142858,8.562025,8.189479,0.37254617,21.119592875318062,82.39465999165624,59.599999999999994,80.88422391857506,23.759541984732824,65.89595375722543,39.05852417302799,69.43384223918575,69.43384223918575,57.91,1124
48199,TX,Hardin,5.797142857142857,7.445552,7.0628047,0.38274735,82.91984732824427,87.1506049228202,34.4,66.66666666666666,41.50763358778626,69.04303147077714,85.05089058524173,69.56106870229007,69.56106870229007,57.9,1125
21051,KY,Clay,8.6425,8.746102,8.534636,0.21146625,85.14631043256999,36.50396328744264,,80.97964376590332,29.67557251908397,47.527296082209375,41.31679389312977,67.14376590330788,67.14376590330788,57.89,1126
28093,MS,Marshall,8.37857142857143,8.18209,7.68177,0.5003204,79.19847328244275,49.144764288694205,,59.25572519083969,47.86895674300254,81.85613359023763,88.99491094147582,71.18320610687023,71.18320610687023,57.88,1127
29011,MO,Barton,10.47,7.868248,9.325022,-1.4567746,10.178117048346056,28.744263662911973,,45.92875318066159,92.77989821882952,62.042389210019266,64.50381679389314,43.60687022900763,43.60687022900763,57.84,1128
51179,VA,Stafford,7.121428571428572,7.581848,7.5090723,0.07277612,18.193384223918574,77.51355861493533,47.4,75.47709923664122,53.657760814249365,78.86962106615286,52.16284987277354,65.04452926208651,65.04452926208651,57.82,1129
54051,WV,Marshall,4.011428571428572,5.4223285,5.9370346,-0.5147065,23.85496183206107,51.731330830204435,,76.74936386768448,37.05470737913486,31.63134232498394,31.23409669211196,56.80661577608143,56.80661577608143,57.82,1129
13275,GA,Thomas,8.20142857142857,7.614731,7.473722,0.14100875,71.2468193384224,91.8648310387985,,57.347328244274806,53.78498727735369,61.01477199743096,51.20865139949109,65.96692111959288,65.96692111959288,57.8,1131
12027,FL,DeSoto,10.617142857142857,9.810502,8.551275,1.2592275,84.54198473282443,96.24530663329162,33.4,50.540712468193384,68.09796437659033,48.33012202954399,59.35114503816794,81.64758269720103,81.64758269720103,57.79,1132
51013,VA,Arlington,4.604285714285715,4.683056,4.4808393,0.20221671,5.725190839694656,80.43387567793073,41.6,73.79134860050891,17.970737913486005,89.88439306358381,44.14758269720102,66.79389312977099,66.79389312977099,57.78,1133
26107,MI,Mecosta,10.245714285714286,9.449667,9.025052,0.42461497,29.166666666666668,27.409261576971215,,62.786259541984734,0.0,29.030186255619785,62.81806615776081,69.8473282442748,69.8473282442748,57.75,1134
13059,GA,Clarke,10.241428571428571,9.74266,9.520452,0.22220802,25.636132315521625,71.33917396745932,,70.67430025445293,44.847328244274806,73.121387283237,79.42111959287533,66.95292620865139,66.95292620865139,57.72,1135
13071,GA,Colquitt,7.674285714285714,7.2930937,6.814672,0.47842127,68.98854961832062,90.86357947434293,,59.605597964376585,75.22264631043257,61.68914579319203,85.36895674300254,70.54707379134861,70.54707379134861,57.72,1135
26103,MI,Marquette,8.597142857142858,8.031415,7.6058145,0.42560092,68.70229007633588,0.0,34.599999999999994,59.12849872773537,17.938931297709924,22.70391779062299,21.501272264631044,69.78371501272265,69.78371501272265,57.71,1137
48171,TX,Gillespie,8.268571428571429,9.150553,9.578665,-0.4281121,84.00127226463104,55.360867751355855,,68.09796437659033,80.91603053435115,42.83879254977521,70.16539440203562,57.69720101781171,57.69720101781171,57.66,1138
26087,MI,Lapeer,7.339999999999999,8.008738,7.8146577,0.19407967,16.921119592875318,29.74551522736754,,68.41603053435115,0.0,47.463070006422605,84.47837150127225,66.41221374045801,66.41221374045801,57.65,1139
51185,VA,Tazewell,4.394285714285714,5.720452,5.9575663,-0.23711506,57.729007633587784,51.81476846057572,,75.06361323155215,59.70101781170484,0.0,15.362595419847327,60.17811704834607,60.17811704834607,57.56,1140
37037,NC,Chatham,9.06,8.273044,8.005893,0.26715082,32.98346055979644,83.35419274092614,,74.39567430025447,45.038167938931295,72.44701348747591,75.79516539440203,67.17557251908397,67.17557251908397,57.52,1141
55135,WI,Waupaca,8.675714285714287,7.8993325,7.595065,0.3042672,40.87150127226463,0.0,,66.2849872773537,16.825699745547073,54.56005138086062,76.81297709923663,67.58905852417303,67.58905852417303,57.46,1142
39167,OH,Washington,5.880000000000001,6.725831,6.6469216,0.07890984,22.614503816793892,57.363370880267,,80.53435114503816,61.927480916030525,64.48298008991651,33.078880407124686,64.40839694656488,64.40839694656488,57.45,1143
17181,IL,Union,3.7528571428571427,5.4053884,5.961623,-0.5562345,9.223918575063614,36.1284939507718,,38.93129770992366,60.846055979643765,84.13615928066795,61.57760814249363,55.37531806615776,55.37531806615776,57.4,1144
45055,SC,Kershaw,8.064285714285715,8.266786,8.017148,0.24963808,69.6882951653944,86.06591572799333,,64.40839694656488,23.695928753180663,76.94283879254978,72.90076335877863,66.66666666666666,66.66666666666666,57.38,1145
16005,ID,Bannock,11.845714285714285,10.09274,9.826433,0.2663064,96.91475826972008,,,51.87659033078881,16.221374045801525,78.9980732177264,15.139949109414758,66.88931297709924,66.88931297709924,57.38,1145
26045,MI,Eaton,7.6571428571428575,8.093726,7.770982,0.32274416,22.837150127226465,37.5886524822695,,72.01017811704835,0.0,45.02247912652537,86.48218829516541,67.6208651399491,67.6208651399491,57.35,1147
40049,OK,Garvin,10.02,7.9158254,8.012896,-0.09707008,87.21374045801527,41.093032957864,,54.898218829516544,88.26335877862596,77.36030828516378,85.08269720101781,61.704834605597966,61.704834605597966,57.34,1148
35037,NM,Quay,1.0900000000000003,-0.018973565,2.6231487,-2.6421223,85.71882951653944,,,38.45419847328244,89.59923664122137,30.314707771355167,13.263358778625957,25.95419847328244,25.95419847328244,57.33,1149
30067,MT,Park,11.651428571428571,10.287534,10.05612,0.23141281,93.51145038167938,,,55.62977099236641,23.600508905852415,17.662170841361593,8.269720101781171,66.2849872773537,66.2849872773537,57.32,1150
39101,OH,Marion,8.742857142857144,7.7342124,7.862191,-0.12797894,3.689567430025445,44.80600750938674,,64.8854961832061,0.0,40.20552344251766,62.945292620865146,61.100508905852415,61.100508905852415,57.25,1151
39043,OH,Erie,7.25,7.298381,7.4073725,-0.10899206,23.02798982188295,49.89570296203588,47.0,71.78753180661577,0.0,39.24213230571612,77.92620865139949,61.35496183206107,61.35496183206107,57.24,1152
39141,OH,Ross,7.855714285714285,7.6037817,7.6016126,0.0021687236,48.536895674300254,35.54443053817272,,74.45928753180662,68.86132315521628,77.97045600513809,56.297709923664115,62.88167938931297,62.88167938931297,57.23,1153
36043,NY,Herkimer,8.155714285714286,7.7252645,7.927688,-0.20242384,25.731552162849873,62.45306633291614,,78.53053435114504,0.0,33.076429030186254,38.645038167938935,60.01908396946565,60.01908396946565,57.23,1153
22065,LA,Madison,2.11,1.0839958,3.2464333,-2.1624374,4.89821882951654,69.62870254484773,,17.970737913486005,88.8676844783715,63.6480411046885,71.9147582697201,32.44274809160305,32.44274809160305,57.2,1155
48185,TX,Grimes,9.348571428571429,7.906634,8.321917,-0.41528317,59.38295165394402,84.93950771798082,,35.337150127226465,93.25699745547074,58.253050738599875,75.98600508905852,56.965648854961835,56.965648854961835,57.2,1155
29221,MO,Washington,8.324285714285713,8.395788,8.0375395,0.3582485,56.01145038167938,30.20442219440968,,52.639949109414765,20.960559796437657,96.01798330122028,65.17175572519083,67.77989821882952,67.77989821882952,57.18,1157
17195,IL,Whiteside,5.431428571428571,5.902206,5.6850286,0.21717729,14.122137404580156,18.35627868168544,,70.06997455470739,86.76844783715013,50.19267822736031,78.11704834605598,65.80788804071247,65.80788804071247,57.18,1157
38055,ND,McLean,3.3514285714285714,3.8826787,5.2810545,-1.3983756,76.97201017811705,,,33.11068702290076,32.092875318066156,15.735388567758507,45.5470737913486,43.09796437659033,43.09796437659033,57.17,1159
48149,TX,Fayette,8.22857142857143,7.7342157,8.070048,-0.33583263,49.713740458015266,80.5590321234877,,64.82188295165395,73.66412213740458,58.63840719332048,70.80152671755725,57.98346055979644,57.98346055979644,57.15,1160
13077,GA,Coweta,9.155714285714286,8.740678,8.531177,0.20950148,47.646310432569976,61.702127659574465,,72.13740458015268,46.4058524173028,70.19910083493899,80.6615776081425,65.61704834605598,65.61704834605598,57.14,1161
39173,OH,Wood,6.844285714285713,7.4215,7.2057223,0.21577814,13.549618320610689,43.88819357530246,13.0,75.69974554707379,0.0,47.43095696852922,80.50254452926208,65.68066157760815,65.68066157760815,57.13,1162
13033,GA,Burke,6.577142857142857,6.2108736,8.016423,-1.8055499,59.732824427480914,81.14309553608679,,31.29770992366413,80.59796437659033,65.3179190751445,58.61959287531806,37.30916030534351,37.30916030534351,57.13,1162
48467,TX,Van Zandt,9.472857142857142,9.540818,9.813292,-0.2724726,69.08396946564885,62.74509803921568,,53.62595419847328,77.16284987277355,80.02569043031471,77.7671755725191,58.778625954198475,58.778625954198475,57.1,1164
51650,VA,Hampton City,7.675714285714285,7.52286,7.582837,-0.05997736,24.268447837150127,85.39841468502296,80.4,62.59541984732826,0.0,78.7732819524727,56.13867684478372,61.73664122137404,61.73664122137404,57.09,1165
19007,IA,Appanoose,7.43,7.087348,8.606464,-1.5191163,59.510178117048355,9.052982895285774,,29.961832061068705,96.34223918575063,69.5247270391779,73.09160305343512,41.18956743002545,41.18956743002545,57.06,1166
48501,TX,Yoakum,3.62,4.286875,5.45969,-1.1728153,86.48218829516541,30.037546933667088,,36.354961832061065,96.2468193384224,26.878612716763005,34.28753180661578,46.0559796437659,46.0559796437659,57.06,1166
17025,IL,Clay,5.242857142857143,7.514446,9.039854,-1.5254084,5.279898218829516,37.29662077596996,,38.89949109414758,90.235368956743,62.10661528580603,41.412213740458014,41.06234096692112,41.06234096692112,57.04,1168
22011,LA,Beauregard,3.2357142857142853,5.761371,6.2499537,-0.48858264,86.29134860050891,82.47809762202753,22.6,59.92366412213741,73.09160305343512,61.46435452793835,48.05979643765903,55.56615776081425,55.56615776081425,57.01,1169
48445,TX,Terry,9.94,9.039693,9.778375,-0.738682,58.651399491094146,31.330830204422195,,11.673027989821882,94.78371501272264,29.57610789980732,54.54834605597965,52.035623409669206,52.035623409669206,57.0,1170
45087,SC,Union,9.781428571428572,7.3586917,7.656813,-0.29812112,53.46692111959288,71.13057989153107,,53.40330788804071,27.385496183206108,70.61657032755299,79.10305343511449,58.206106870229014,58.206106870229014,57.0,1170
35009,NM,Curry,4.3757142857142854,5.3203893,5.3607216,-0.040331908,95.70610687022901,0.0,,52.48091603053435,98.02798982188295,63.13423249839435,58.9058524173028,61.832061068702295,61.832061068702295,57.0,1170
5071,AR,Johnson,7.311428571428572,7.0472994,7.347812,-0.3005123,67.39821882951654,36.37880684188569,,61.959287531806616,46.533078880407125,79.31920359666024,78.91221374045801,58.14249363867684,58.14249363867684,56.98,1173
21073,KY,Franklin,8.620000000000001,8.340016,8.185761,0.15425481,15.012722646310433,28.410513141426787,,70.96055979643766,19.1793893129771,40.10918432883751,84.92366412213741,64.47201017811705,64.47201017811705,56.95,1174
37117,NC,Martin,6.96,6.6186495,6.3876224,0.23102753,35.36895674300254,92.40717563621192,31.6,55.025445292620866,79.99363867684478,56.74373795761078,60.24173027989822,65.45801526717557,65.45801526717557,56.91,1175
13111,GA,Fannin,10.348571428571429,10.499574,10.902941,-0.40336773,76.27226463104327,58.74009178139341,,66.0941475826972,59.38295165394402,6.005138086062941,63.899491094147585,56.48854961832062,56.48854961832062,56.88,1176
27019,MN,Carver,5.5442857142857145,6.4479017,6.6199718,-0.17207037,39.34478371501272,,,60.36895674300254,36.22773536895674,73.7315350032113,79.48473282442748,59.66921119592875,59.66921119592875,56.84,1177
13295,GA,Walker,10.275714285714287,9.450681,8.741571,0.7091089,60.87786259541985,52.649144764288685,,65.45801526717557,68.70229007633588,60.950545921644185,93.1297709923664,72.01017811704835,72.01017811704835,56.83,1178
51117,VA,Mecklenburg,7.4399999999999995,8.401377,8.951694,-0.55031747,24.30025445292621,85.273258239466,,56.583969465648856,96.11959287531806,51.637764932562625,33.842239185750635,54.32569974554708,54.32569974554708,56.83,1178
42073,PA,Lawrence,6.671428571428572,7.0540977,6.7583194,0.29577836,27.29007633587786,47.309136420525654,,83.07888040712467,0.0,29.351316634553633,37.72264631043257,66.12595419847328,66.12595419847328,56.79,1180
37109,NC,Lincoln,9.222857142857142,9.659469,8.817681,0.84178644,37.849872773536894,65.54025865665415,,83.23791348600508,44.052162849872765,39.627488760436734,78.43511450381678,73.75954198473282,73.75954198473282,56.77,1181
13123,GA,Gilmer,10.302857142857144,10.06478,9.623372,0.4414085,71.27862595419847,59.616186900292035,,75.31806615776081,62.213740458015266,7.032755298651253,75.25445292620864,68.09796437659033,68.09796437659033,56.75,1182
13015,GA,Bartow,10.314285714285715,9.705795,9.466395,0.2393996,62.18193384223919,50.14601585314977,,67.84351145038168,52.894402035623415,46.98137443802184,87.05470737913485,65.2671755725191,65.2671755725191,56.75,1182
1115,AL,Saint Clair,7.307142857142857,8.105149,7.374217,0.73093194,71.7557251908397,56.65415102211097,,75.92239185750637,44.211195928753185,71.70841361592807,91.76208651399493,72.13740458015268,72.13740458015268,56.74,1184
28041,MS,Greene,6.186666666666667,6.0248637,7.427274,-1.4024104,73.2824427480916,87.48435544430538,,38.26335877862596,36.19592875318066,48.23378291586384,56.87022900763359,42.17557251908397,42.17557251908397,56.73,1185
26055,MI,Grand Traverse,9.629999999999999,9.515426,9.243872,0.2715542,31.043256997455472,18.0642469753859,32.6,57.95165394402035,0.0,33.46178548490687,43.034351145038165,65.64885496183206,65.64885496183206,56.72,1186
31047,NE,Dawson,7.237142857142857,7.831612,7.584574,0.24703829,65.71246819338423,,,43.60687022900763,94.3384223918575,47.55940912010277,72.67811704834605,65.29898218829516,65.29898218829516,56.71,1187
21127,KY,Lawrence,4.8500000000000005,6.4805613,7.0899434,-0.60938215,66.95292620865139,34.2511472674176,,72.99618320610686,15.585241730279895,78.03468208092485,20.48346055979644,53.276081424936386,53.276081424936386,56.71,1187
29161,MO,Phelps,6.575714285714286,7.147254,7.721111,-0.573857,57.85623409669212,26.282853566958696,,52.35368956743003,29.70737913486005,89.85228002569043,38.45419847328244,53.721374045801525,53.721374045801525,56.69,1189
26155,MI,Shiawassee,7.897142857142858,8.018697,7.9895096,0.029186623,8.587786259541986,39.507717980809346,,55.152671755725194,0.0,55.748233782915875,86.16412213740458,62.18193384223919,62.18193384223919,56.68,1190
48455,TX,Trinity,7.394285714285714,8.165887,8.246538,-0.08065084,69.97455470737913,83.68794326241137,,40.26717557251908,0.0,53.403982016698784,63.39058524173028,60.62340966921119,60.62340966921119,56.68,1190
55109,WI,Saint Croix,7.339999999999999,7.7699647,7.600819,0.16914569,45.260814249363875,,,64.05852417302799,13.358778625954198,48.9402697495183,84.79643765903307,64.12213740458014,64.12213740458014,56.67,1192
47147,TN,Robertson,9.502857142857142,9.056192,9.146569,-0.09037658,23.568702290076335,32.91614518147685,,53.11704834605598,59.510178117048355,64.77199743095697,73.21882951653944,60.43256997455471,60.43256997455471,56.65,1193
5037,AR,Cross,8.041428571428572,8.430538,8.19806,0.23247783,12.5,49.56195244055069,,39.34478371501272,82.82442748091603,70.39177906229929,61.48218829516539,64.91730279898219,64.91730279898219,56.62,1194
55031,WI,Douglas,8.111428571428572,8.22365,8.170739,0.05291176,39.2175572519084,,24.0,61.45038167938931,15.680661577608143,61.43224149004496,27.353689567430024,62.37277353689568,62.37277353689568,56.61,1195
28005,MS,Amite,1.1171428571428572,3.373213,4.326445,-0.95323193,61.164122137404576,86.27450980392157,,46.31043256997455,49.96819338422392,61.33590237636481,67.14376590330788,48.21882951653944,48.21882951653944,56.6,1196
22031,LA,De Soto,3.412857142857143,5.088959,6.479638,-1.3906786,55.470737913486005,67.37588652482269,,46.24681933842239,51.908396946564885,82.40205523442519,50.0,42.01653944020356,42.01653944020356,56.57,1197
51171,VA,Shenandoah,7.611428571428571,7.967482,8.088275,-0.12079307,63.358778625954194,80.1418439716312,,73.88676844783714,59.28753180661578,46.37122671804752,27.29007633587786,59.82824427480916,59.82824427480916,56.56,1198
28091,MS,Marion,5.177142857142857,5.646388,5.7569833,-0.11059523,75.76335877862596,89.94576554025866,,48.05979643765903,46.75572519083969,67.05202312138728,73.37786259541986,59.95547073791349,59.95547073791349,56.55,1199
48363,TX,Palo Pinto,9.737142857142857,8.34537,8.793367,-0.44799668,90.2671755725191,43.47100542344597,,59.891857506361326,58.71501272264631,63.230571612074506,61.832061068702295,55.216284987277355,55.216284987277355,56.55,1199
36031,NY,Essex,7.9957142857142856,8.747619,8.663612,0.08400631,24.80916030534351,65.70713391739675,,76.94020356234098,0.0,30.98908156711625,23.791348600508904,62.65903307888042,62.65903307888042,56.54,1201
1019,AL,Cherokee,10.14,9.720024,9.58875,0.13127504,68.22519083969466,62.91197329995828,,70.41984732824427,89.79007633587787,44.637122671804754,82.95165394402035,63.32697201017812,63.32697201017812,56.54,1201
33007,NH,Coos,11.09142857142857,9.783598,8.980216,0.80338174,16.412213740458014,77.0546516478932,,77.63994910941476,0.0,12.748876043673732,10.623409669211195,72.7735368956743,72.7735368956743,56.54,1201
8087,CO,Morgan,7.894285714285714,8.221021,8.899762,-0.67874146,65.17175572519083,,,55.8206106870229,24.96819338422392,18.850353243416833,66.53944020356234,51.94020356234097,51.94020356234097,56.53,1204
39007,OH,Ashtabula,7.819999999999999,7.8283277,7.737624,0.09070403,36.10050890585242,52.31539424280351,28.799999999999997,72.58269720101781,0.0,50.96339113680153,78.7849872773537,62.59541984732826,62.59541984732826,56.46,1205
45021,SC,Cherokee,8.377142857142857,8.488743,7.8882747,0.6004682,37.46819338422392,71.00542344597413,,72.51908396946563,49.55470737913486,51.47719974309569,82.56997455470739,69.6882951653944,69.6882951653944,56.43,1206
54067,WV,Nicholas,8.281428571428572,7.22091,7.440945,-0.22003487,40.5852417302799,46.14100959532749,,67.04834605597965,26.431297709923665,7.996146435452794,9.669211195928751,58.17430025445292,58.17430025445292,56.43,1206
37167,NC,Stanly,9.601428571428572,8.470675,8.637794,-0.16711847,24.650127226463106,77.59699624530664,,69.91094147582697,56.07506361323155,58.092485549132945,65.10814249363868,58.842239185750635,58.842239185750635,56.39,1208
